ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
706.9,0.7154,NA,NA,1782,4.647,1059,7.331,12470,0.7728,255100,0.2565,19.63,0.6301
702.3,0.6906,NA,NA,1782,4.647,8879,0.8977,31660,0.5305,1064000,0.2604,20.66,0.586
650.3,0.713,NA,NA,1573,5.156,3053,1.299,21980,0.6203,750200,0.2066,27.61,0.4849
644.4,0.6911,NA,NA,1573,5.156,1046,6.908,11040,0.749,2945000,0.1858,20.47,0.6562
693.7,0.6644,NA,NA,1573,5.156,1046,6.908,26000,0.6246,94880,0.3073,22.96,0.4319
736.4,0.6549,NA,NA,1573,5.156,1272,4.288,66540,0.4536,600400,0.2298,26.7,0.6888
641.3,0.6902,NA,NA,1573,5.156,1257,4.474,67170,0.4718,462800,0.214,17.89,0.5976
715.4,0.6385,NA,NA,1539,5.555,1027,6.856,5098,0.9806,362200,0.2792,17.12,0.6171
785,0.6253,NA,NA,1539,5.555,3474,1.149,4938,1.11,24990000,0.191,23.86,0.7157
746.8,0.6415,NA,NA,1407,5.576,3474,1.149,3914,1.186,10670000,0.1631,25.17,0.4684
685.6,0.65,NA,NA,1407,5.576,1518,2.793,3613,1.243,801100,0.1876,23.35,0.5923
730.8,0.6899,NA,NA,1620,5.096,1552,2.729,3915,1.205,24400,0.3428,19.52,0.692
707.4,0.6192,NA,NA,1620,5.096,1236,4.38,3468,1.311,40150,0.3537,20.88,0.5908
653.3,0.6376,NA,NA,1620,5.096,1224,5.346,3472,1.308,128400,0.2724,24.34,0.6217
619.3,0.6598,NA,NA,1620,5.096,1201,5.276,3680,1.27,843200,0.2009,20.95,0.5894
714.7,0.7124,NA,NA,1704,4.971,1639,2.343,3712,1.236,96740,0.2655,18.51,0.591
639.5,0.6725,NA,NA,1571,5.181,1184,4.715,3990,1.364,523900,0.2514,26.17,0.5776
686.8,0.7094,NA,NA,1558,5.489,1482,2.93,2898,1.449,112900,0.2982,18.27,0.4842
708.4,0.6273,NA,NA,1341,6.687,1291,4.051,2574,1.554,610500000,0.109,18.05,0.6134
680.4,0.6324,NA,NA,1363,6.43,1593,2.454,3617,1.282,1358000,0.2359,20.3,0.5775
611.7,0.7444,NA,NA,1363,6.43,1858,2.418,2759,1.506,126100,0.2729,15.42,0.5616
596.6,0.6452,NA,NA,1363,6.43,1287,3.791,5651,1.032,25540,0.3961,22.37,0.6809
661,0.7351,NA,NA,1363,6.43,1330,3.504,118000,0.3629,28270,0.3893,30.51,0.5101
738.2,0.6215,NA,NA,1424,5.801,2438,1.508,11150,0.679,989500000,0.1278,23.82,0.6641
697.6,0.6424,NA,NA,3078,2.792,1291,3.35,25240,0.5704,134500,0.3046,20.94,0.7326
675.8,0.6184,NA,NA,3037,2.796,2177,1.831,11320,0.7538,46400,0.3973,22.59,0.4525
