ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
6.077e+09,1.283,2321,1.153,737.6,0.5148
271500000,1.966,1122,1.567,1106,0.5318
34230000,1.606,2202,1.049,1542,0.5169
93640,1.642,3556,0.9287,1542,0.5169
231900000,1.969,1436,1.424,435,0.8056
278000,1.853,833,1.939,861.4,0.8047
642700,1.066,1353,1.44,5874,0.6028
278900000,0.5633,2189,1.158,758.1,0.622
357200000,1.784,1532,1.47,3006,0.5142
14940,1.992,1086,1.789,600.3,0.5609
20460,1.708,1591,1.265,978,0.6051
1e+06,0.59,1803,1.292,745.2,0.6902
30520000,1.552,1922,1.174,1189,0.6329
2.165e+09,1.899,1198,1.514,568.8,0.6781
58440,1.475,1350,1.623,1275,1.214
174700000,0.5748,1400,1.402,4403,0.5375
835300000,0.5731,4935,0.8587,1520,0.6075
68630,1.655,1865,1.231,609,0.5893
58340,1.476,1365,1.523,1007,0.5303
501400,1.863,880,1.882,201.3,0.5463
4.227e+09,0.9145,1852,1.155,235.6,0.5876
28090000,1.637,2970,1.075,1265,0.6359
38460000,1.786,2456,1.239,2236,0.9799
9.52e+08,1.491,2654,1.024,2855,0.6409
179100000,1.758,1385,1.575,1022,0.6195
69430,1.47,1679,1.505,777.7,0.576
