ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
324700,1.571,105800,1.099,11730,1.112
291000,1.78,96960,1.28,9025,0.8836
241100,1.936,101500,1.116,9180,0.7905
400100,1.389,107900,0.9904,7915,0.8294
465200,1.29,104600,1.037,8997,0.7991
351800,1.472,94220,1.182,9268,0.9186
327400,1.674,100100,1.177,9295,1.012
632900,1.038,105600,1.017,9506,0.9236
285200,1.862,97790,1.181,8273,0.8326
339700,1.642,102000,1.117,9521,0.9692
383300,1.566,99500,1.178,10110,0.9486
261000,1.793,92280,1.18,10990,0.9873
649300,1.043,94280,1.134,8487,0.8909
387600,1.529,108800,1.149,7497,0.8705
272200,1.784,98200,1.252,9492,0.8966
375000,1.393,102200,1.06,7503,0.8008
323300,1.561,111600,1.106,7767,0.7663
405200,1.525,97970,1.021,9736,0.7741
391600,1.503,106200,1.08,9262,0.9059
325100,1.701,91710,1.282,7791,0.7379
336000,1.561,88530,1.297,8149,1.007
282500,1.611,91370,1.344,9066,1.091
358400,1.415,95540,1.026,10390,0.9413
399100,1.458,112300,1.007,9670,0.8639
328000,1.544,102700,1.026,9795,1.002
325400,1.494,105400,1.099,8114,0.889
388700,1.357,97240,1.223,7744,0.8028
283300,1.899,93980,1.122,9153,0.9497
320500,1.567,105700,1.093,10450,0.9065
310400,1.616,100700,1.092,8645,1.004
270800,1.775,107700,1.164,8632,0.8725
469500,1.355,101800,1.141,8518,0.7926
301200,1.853,102200,1.132,7794,0.7402
293800,1.635,91720,1.09,8174,0.8368
349400,1.454,110700,1.084,8824,0.9669
294700,1.656,104300,1.227,10060,1.001
291800,1.676,96540,1.253,9203,0.9513
256700,1.866,97290,1.262,8983,0.8573
280100,1.784,105500,1.224,10460,1.039
369200,1.473,108200,1.025,11750,1.012
443100,1.408,90050,1.39,8810,0.8771
340000,1.453,1e+05,1.107,8686,0.9062
373000,1.449,103200,1.097,9380,0.9595
370800,1.347,97540,1.143,7490,0.9208
361600,1.49,105300,1.117,8990,1.097
275400,1.626,112900,0.9778,10040,0.9794
392300,1.405,107200,1.124,10440,0.9434
584500,1.164,103500,1.097,8639,0.8889
659500,1.051,93060,1.16,7260,0.7606
621000,1.088,103500,1.191,9121,0.9259
322000,1.582,100500,1.169,9324,0.7925
1216000,0.8498,99160,1.111,8150,0.7773
280400,1.815,97360,1.19,9527,0.8418
263300,1.884,95130,1.134,9684,0.8458
387400,1.476,96490,1.272,9259,0.8087
496200,1.236,88100,1.186,8072,0.8441
287900,1.907,98030,1.253,8205,0.8779
480100,1.291,95230,1.218,8577,0.7841
339100,1.535,110700,1.162,8460,0.9849
480700,1.417,101700,1.243,8724,0.9395
293300,1.79,107400,1.011,6514,0.7779
566100,1.154,103200,1.065,8893,0.8935
391500,1.479,99370,1.039,9118,0.9205
294500,1.622,110800,1.026,10600,0.9024
384300,1.381,94780,1.114,8444,1.025
392700,1.379,112700,1.11,8715,0.7751
311900,1.647,96010,1.234,8089,0.7525
355800,1.467,99900,1.231,7239,0.8223
554300,1.17,115800,0.9832,6934,0.8311
572600,1.013,103200,1.321,7391,0.9289
559200,1.077,111700,0.9976,6996,1.012
397800,1.413,103100,1.137,9584,0.825
360300,1.591,103100,1.193,6917,0.8307
279400,1.638,101300,1.135,8511,0.9573
296100,1.651,98290,1.19,8711,0.894
295700,1.706,101200,1.068,8606,0.8573
255500,1.969,106400,1.048,8995,0.8194
433300,1.371,107300,1.064,8950,1.007
434200,1.312,96150,1.455,8765,0.9912
291100,1.894,97580,1.205,9761,0.9437
303500,1.612,102300,1.139,11330,0.9661
560600,1.144,101700,1.063,7567,0.9351
244000,1.869,89820,1.22,7018,0.85
260700,1.99,87200,1.185,7407,0.8084
270000,1.979,99540,1.212,11060,0.8847
393800,1.441,98390,1.341,8122,0.7928
514400,1.156,106600,1.213,8219,0.7559
