ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
1489000,5.499,128700,0.9179,1529000,7.698,NA,NA,NA,NA,5407,0.4421,10.99,0.6285
44800000,6.586,1.058e+09,9.522,1.131e+09,0.3441,NA,NA,NA,NA,8254,0.414,10.99,0.6638
1.9e+08,2.653,60550000,1.577,483600000,0.2786,NA,NA,NA,NA,7468,0.418,9.648,0.6652
17050000,2.223,79040000,5.194,483600000,0.2786,NA,NA,NA,NA,549000,0.252,10.92,0.5645
2803000,0.4417,188600,3.205,561300000,0.2676,NA,NA,NA,NA,9490,0.3867,10.33,0.6205
2803000,0.4417,4426,2.781,561300000,0.2676,NA,NA,NA,NA,202700,0.2461,10.32,0.6573
123700,1.422,10920,4.04,561300000,0.2676,NA,NA,NA,NA,185900,0.2161,11.06,0.5796
136200000,1.674,4622,3.758,561300000,0.2676,NA,NA,NA,NA,2072000,0.2178,10.85,0.803
323.3,5.828,1931,4.525,561300000,0.2676,NA,NA,NA,NA,95790,0.2529,10.88,0.5712
240600,3.418,204.3,6.323,361200000,0.2872,NA,NA,NA,NA,4773,0.3981,12.51,0.6138
2266000,0.8072,204.3,6.323,361200000,0.2872,NA,NA,NA,NA,95750000,0.1402,12.62,0.7475
33740,0.7436,2054000,1.576,361200000,0.2872,NA,NA,NA,NA,14520,0.3504,15.06,0.6097
9.834e+09,4.945,216.2,7.963,5.826e+09,0.2205,NA,NA,NA,NA,19440,0.315,7.573,0.7695
1033,5.477,167.2,8.327,5.826e+09,0.2205,NA,NA,NA,NA,53730,0.3021,10.45,0.6184
259100,8.231,689900,0.4176,51580000,5.113,NA,NA,NA,NA,271100,0.2465,12.06,0.6439
573800000,3.779,51390000,0.2428,486400000,1.066,NA,NA,NA,NA,8001,0.3928,7.435,0.683
124200000,5.939,51390000,0.2428,1354000,8.161,NA,NA,NA,NA,26170,0.3073,8.184,0.5881
882.8,6.082,51390000,0.2428,1737000,1.631,NA,NA,NA,NA,30520,0.3259,9.83,0.5636
9376,4.183,51390000,0.2428,57150,4.432,NA,NA,NA,NA,661200,0.2055,12.14,0.5432
275.1,8.857,51390000,0.2428,4641,6.801,NA,NA,NA,NA,1808000,0.1945,11.25,0.6125
2724,5.796,8326,7.962,267300,5.667,NA,NA,NA,NA,1193000,0.1753,9.558,0.7093
1340,6.99,24380,8.168,7911,1.253,NA,NA,NA,NA,53120,0.2874,15.96,0.6075
15610000,2.82,1.29e+09,3.291,7086,1.007,NA,NA,NA,NA,11900,0.3715,11.46,0.5847
56840,4.481,1703,3.308,5033,0.9254,NA,NA,NA,NA,431600,0.2256,9.805,0.6634
