Kmax,Ku,n,halfmax,Vhalf,slope
11.7,5.612e-05,0.9043,22.62,-64.19,0.5172
41.16,6.453e-05,0.8486,103.6,-10.11,0.3973
10.08,6.631e-05,0.9506,24.26,-11.97,0.4155
8.602,6.81e-05,1.02,24.59,-10.14,0.3498
12.25,6.848e-05,0.988,34.1,-7.013,0.3592
10.38,6.411e-05,1.038,30.48,-13.05,0.3406
42.22,6.537e-05,0.6773,77.43,-9.846,0.5453
13.25,5.592e-05,1.103,40.89,-19.56,0.324
10.84,6.62e-05,1.173,39.54,-10.25,0.2742
19.01,6.22e-05,0.9247,50.64,-4.688,0.3754
8.839,7.385e-05,1.069,27.58,-4.959,0.3205
15.92,5.354e-05,1.084,54.93,-9.224,0.2898
13.34,6.504e-05,1.062,46.75,-8.366,0.2853
10.13,6.344e-05,0.998,27.62,-12.61,0.3668
26.74,6.091e-05,0.7415,54.07,-6.762,0.4945
9.178,6.868e-05,0.8934,20.96,-10.54,0.4379
8.854,6.508e-05,1.064,24.04,-26.22,0.3683
12.09,6.616e-05,0.9396,31.93,-7.866,0.3786
10.36,6.089e-05,0.9666,25.04,-17.98,0.4137
12.86,5.712e-05,0.9466,32.54,-15.33,0.3952
19.88,6.123e-05,0.9042,54.58,-8.576,0.3642
7.887,6.799e-05,1.246,29.94,-12.39,0.2634
15.01,5.957e-05,0.8191,28.82,-16.02,0.5208
10.27,6.523e-05,1.057,32.63,-6.171,0.3147
13.06,6.428e-05,0.961,33.56,-10.36,0.3892
10.74,6.599e-05,1.003,32.08,-10.17,0.3348
9.722,6.371e-05,0.9926,26.12,-11.42,0.3722
9.756,6.221e-05,1.223,33.83,-13.18,0.2884
10.86,6.19e-05,1.034,32.33,-9.22,0.3359
66280,5.668e-05,0.6787,128600,-8.245,0.5154
12.49,6.998e-05,0.9326,33.49,-4.573,0.3729
8.421,7.867e-05,1.101,26.12,-12.38,0.3224
14.95,5.97e-05,0.7888,27.56,-21.3,0.5425
11.52,5.894e-05,0.9995,30.32,-11.64,0.3799
12.15,6.583e-05,0.8757,28.12,-4.724,0.4321
20.17,6.25e-05,0.7032,36.6,-6.287,0.5511
8.838,6.718e-05,1.1,29.72,-8.753,0.2974
14.95,5.678e-05,1.065,52.66,-9.436,0.2839
20.3,6.26e-05,0.8721,50.76,-6.955,0.3999
12.15,6.491e-05,0.8164,24.47,-6.7,0.4965
15.37,6.029e-05,0.8984,39.92,-5.519,0.385
7.374,7.3e-05,1.108,21.45,-8.802,0.3438
10.85,6.006e-05,1.026,27.14,-44.93,0.3998
13.09,7.378e-05,0.7389,24.71,-5.227,0.5297
37.49,5.868e-05,0.7761,83.59,-5.869,0.4485
16.47,6.096e-05,0.8859,42.27,-6.69,0.3896
10.29,6.486e-05,0.9733,28.1,-7.897,0.3662
11.62,6.766e-05,0.9505,29.82,-6.846,0.3897
22.17,7.117e-05,0.7244,43.86,-3.697,0.5055
12.09,6.307e-05,0.81,22.93,-11.75,0.5273
10.53,6.43e-05,1.015,29.39,-12.23,0.3583
7.228,7.849e-05,1.105,21.05,-7.196,0.3434
44.71,5.623e-05,0.6869,84.13,-16.35,0.5314
43.02,5.298e-05,0.8489,108.4,-6.948,0.3969
18.72,5.984e-05,0.8014,39.18,-10.38,0.4778
9.144,6.169e-05,1.156,30.59,-18.29,0.2989
22.46,5.5e-05,0.8469,49.32,-12.01,0.4554
16.09,7.002e-05,0.8215,34.11,-7.019,0.4717
14.77,6.15e-05,0.949,38.7,-9.954,0.3817
13.4,5.69e-05,0.821,24.42,-61.38,0.5487
17.77,5.967e-05,0.7866,33.46,-29.3,0.5311
18.83,6.22e-05,1.025,59.44,-12.03,0.3168
12.27,7.477e-05,1.025,36.79,-8.906,0.3335
143.2,5.535e-05,0.726,305.5,-5.104,0.4687
12.73,6.083e-05,0.9608,36.43,-6.865,0.3494
11.55,5.778e-05,1.159,37.98,-22.58,0.3041
20.06,5.877e-05,0.8812,49.06,-9.976,0.4089
115.3,6.509e-05,0.5,145.1,-7.826,0.7946
15.71,5.923e-05,0.9723,42.99,-7.715,0.3654
11.61,6.728e-05,1.078,40.08,-7.731,0.2897
13.17,5.61e-05,0.8664,28.81,-10.27,0.4571
178.2,6.431e-05,0.5802,255.5,-11.69,0.6975
20.07,6.456e-05,0.965,55.42,-12.47,0.3621
13.28,5.626e-05,0.9717,35.01,-11.99,0.3793
14.52,6.026e-05,0.9192,33.63,-17.01,0.4318
7.074,7.18e-05,1.053,19.92,-5.409,0.3551
12.93,6.817e-05,1.062,42.62,-7.447,0.3034
24.64,5.705e-05,0.8733,60.51,-9.239,0.4072
22.56,5.871e-05,1.032,80.83,-5.079,0.2791
9.761,5.949e-05,0.975,23.54,-13.62,0.4147
21.71,6.465e-05,0.8603,56.29,-2.749,0.3857
11.24,6.381e-05,0.7724,19.76,-18.5,0.5688
22.9,5.79e-05,0.8576,57.21,-4.784,0.4003
21.13,6.047e-05,0.7366,39.53,-12.88,0.5345
34.68,5.19e-05,0.9278,101.1,-9.455,0.343
11.17,6.459e-05,0.9254,25.52,-10.91,0.4377
23.99,5.724e-05,1.032,88.24,-6.589,0.2719
26.68,5.725e-05,0.7868,60.2,-5.143,0.4432
52.13,5.782e-05,0.7718,116.4,-5.443,0.4479
8.471,6.808e-05,1.094,27,-7.782,0.3137
10.83,6.206e-05,0.7723,19.27,-14.37,0.562
9.676,6.049e-05,1.023,28.91,-11.39,0.3347
10.05,6.21e-05,1.198,40.97,-9.973,0.2453
16.22,5.866e-05,0.7171,26.95,-19.19,0.6019
12.88,5.906e-05,0.9787,35.9,-8.78,0.3588
11.77,6.722e-05,0.8894,27.15,-8.752,0.4335
11.93,5.945e-05,0.9854,32.98,-7.589,0.3617
53.65,6.418e-05,0.6588,87.64,-12.37,0.6122
9.024,6.254e-05,1.179,30.16,-11.53,0.2992
13.32,6.274e-05,0.9096,31.2,-8.006,0.4269
9.992,6.601e-05,1.064,29.35,-11.12,0.3404
56.86,5.598e-05,0.6497,89.2,-13.63,0.6374
8.992,7.019e-05,1.176,33.48,-7.621,0.2686
13.12,5.617e-05,0.8988,29.57,-13.12,0.4437
17.84,6.057e-05,0.8556,40.69,-9.622,0.4384
16.43,5.847e-05,1.056,55.36,-7.91,0.2968
19.75,5.786e-05,0.7515,35.78,-21.72,0.552
11.76,6.746e-05,1.054,38.59,-7.472,0.3047
16.03,6.537e-05,0.9629,43.48,-14.52,0.3687
21.54,5.626e-05,0.8235,47.4,-6.732,0.4544
10.17,8.079e-05,0.957,23.18,-53.46,0.4387
283800,5.598e-05,0.6967,539700,-9.782,0.5258
36.55,5.184e-05,0.7426,69.65,-12.27,0.5248
96.32,5.422e-05,0.7631,211.8,-10.93,0.4548
15.02,6.08e-05,1.009,48.18,-5.717,0.3117
9.771,6.502e-05,1.119,32.86,-11.76,0.2974
97.74,5.684e-05,0.7537,220.3,-6.388,0.4437
10.82,6.87e-05,0.7357,18.64,-8.925,0.5805
24.49,6.123e-05,0.7379,49.24,-8.054,0.4974
9.66,6.71e-05,0.9906,24.81,-11.19,0.3894
12.58,6.238e-05,1.143,51.31,-7.399,0.2452
11.27,6.07e-05,0.8756,23.48,-17.13,0.48
8.579,6.156e-05,1.16,25.89,-50.03,0.3314
8.769,7.582e-05,1.089,26.37,-8.81,0.3325
11.32,7.106e-05,0.9093,26.36,-8.84,0.4294
14.03,6.124e-05,0.7849,26.91,-10.59,0.5214
10.33,6.273e-05,0.9514,26.02,-12.71,0.397
65.7,5.96e-05,0.7432,141.3,-8.271,0.465
17.53,4.91e-05,1.133,64.77,-13.49,0.2706
20.02,5.848e-05,0.7524,37.97,-8.582,0.5273
12.43,6.481e-05,0.8919,30.59,-10.62,0.4063
14.37,5.423e-05,1.074,47.59,-10.47,0.302
21.13,5.275e-05,1.088,67.39,-16.42,0.3135
14.29,6.046e-05,0.8418,30.64,-9.465,0.4664
15.25,6.114e-05,1.192,65.56,-10.4,0.2326
22.87,6.497e-05,0.8167,51.62,-6.544,0.443
9.585,6.989e-05,1.068,29.21,-7.177,0.3281
25.77,7.352e-05,0.6635,45.68,-4.744,0.5641
21.18,5.954e-05,0.7739,42.88,-11.23,0.4939
9.666,6.681e-05,1.108,28.75,-42.87,0.3362
11.44,6.254e-05,0.9902,27.79,-12.12,0.4117
27.49,5.621e-05,0.8593,72.55,-6.281,0.3789
10.13,6.251e-05,1.025,24.57,-13.22,0.4123
13.97,6.128e-05,1.004,40.84,-8.347,0.3421
27.79,6.066e-05,0.7721,59.57,-4.996,0.4665
13.36,5.897e-05,0.9161,33.64,-7.827,0.3971
24.32,5.412e-05,0.9896,76.3,-6.802,0.3187
11.68,6.475e-05,1.098,43.68,-9.175,0.2674
27.16,5.757e-05,0.7937,57.44,-10.28,0.4728
9.967,6.632e-05,0.9621,26.68,-8.665,0.3736
19.42,5.448e-05,1.063,65.22,-12.19,0.2978
12.92,6.192e-05,0.9437,32.47,-9.224,0.3979
12.2,6.315e-05,1.006,37.86,-7.446,0.3222
195400,6.233e-05,0.6198,324400,-7.137,0.6023
18.04,6.335e-05,0.8549,42.68,-7.522,0.4227
11.43,6.202e-05,0.8194,20.16,-12.43,0.567
18.95,6.282e-05,0.7651,37.25,-6.764,0.5087
21.61,5.037e-05,1.012,60.88,-9.669,0.355
71.71,5.572e-05,0.8529,177.5,-9.801,0.404
15.36,5.69e-05,1.025,40.95,-22.38,0.3751
9.911,6.18e-05,1.083,32.1,-12.02,0.3088
10.96,5.999e-05,0.9421,24.93,-15.02,0.4396
59.2,5.37e-05,0.8163,146,-4.718,0.4055
12.91,6.028e-05,1.017,39.31,-11.73,0.3284
540000,5.66e-05,0.5265,738800,-8.078,0.7309
10.77,6.91e-05,1.078,33.97,-18.75,0.317
8.868,6.807e-05,1.145,29.33,-13.32,0.3024
13.6,6.308e-05,0.9419,34.69,-10.67,0.392
11.94,6.415e-05,1.125,42.4,-12.97,0.2816
15.05,6.196e-05,1.058,48.43,-10.57,0.3108
21.28,5.755e-05,0.7491,40.46,-9.453,0.526
225.9,4.772e-05,0.7413,424,-21.16,0.5328
11.59,6.062e-05,1.297,56.22,-33.86,0.2062
14.78,5.873e-05,0.7782,26.36,-17.71,0.5607
11.31,6.317e-05,1.003,34.21,-7.626,0.3306
10.44,6.355e-05,1.049,33.78,-6.926,0.3091
1682000,4.989e-05,0.6468,2835000,-12.76,0.5933
15.96,5.782e-05,0.7725,31.08,-8.011,0.5135
10.43,6.739e-05,0.8196,19.42,-12.66,0.5371
46.42,6.191e-05,0.7799,105.7,-9.449,0.4392
14.31,5.875e-05,1.068,48.3,-8.414,0.2963
13.09,6.554e-05,0.8231,28.34,-9,0.4619
8.72,7.27e-05,1.087,21.95,-31.4,0.3973
56.48,5.581e-05,0.7413,115.3,-9.082,0.4899
22.61,5.669e-05,0.6951,36.93,-14.56,0.6122
16.82,6.127e-05,1.01,53.7,-5.306,0.3132
19.05,5.739e-05,0.7865,39.2,-9.462,0.486
9.758,6.586e-05,1.16,31.22,-18.63,0.3126
16.12,5.506e-05,0.8689,36.32,-14.87,0.4438
13.43,6.566e-05,0.9178,32.8,-16.63,0.4095
8.45,6.95e-05,1.05,24.23,-9.045,0.3487
9.277,6.825e-05,0.9956,24.63,-7.5,0.3767
9.644,6.666e-05,1.147,32.45,-11.46,0.2972
14.81,6.391e-05,0.8611,35.59,-9.36,0.4161
18.8,5.666e-05,0.9839,61.73,-6.15,0.3046
11.44,6.682e-05,0.9214,27.76,-20.64,0.4121
42.57,5.556e-05,0.7999,102.4,-4.744,0.4157
14.93,6.324e-05,0.9215,40.21,-5.595,0.3713
9.509,6.008e-05,1.223,37.86,-16.86,0.2512
81.18,5.999e-05,0.6312,127,-9.977,0.6392
11.38,6.119e-05,1.069,35.3,-7.787,0.3224
14.52,5.519e-05,0.973,42.77,-7.806,0.3395
28.68,5.949e-05,0.5854,39.99,-11.3,0.7172
30.35,5.806e-05,0.7537,60.61,-13.92,0.5007
8.298,6.683e-05,0.8632,14.62,-41.07,0.5676
9.191,6.24e-05,0.9652,21.24,-18.81,0.4327
13.11,5.787e-05,1.068,48.86,-5.974,0.2683
13.39,5.867e-05,0.9606,33.73,-13.62,0.397
79800,5.925e-05,0.5606,120200,-6.353,0.6639
16.11,5.395e-05,0.9849,45.04,-10.63,0.3577
10.98,5.671e-05,1.087,34.85,-12.99,0.3151
9.085,6.265e-05,1.179,31.07,-17.94,0.2924
14.23,5.785e-05,0.918,37.06,-9.482,0.384
11.17,6.37e-05,1.034,33.9,-5.444,0.3295
50.06,5.658e-05,0.7286,90.62,-12.53,0.5524
18.3,6.14e-05,0.9014,45.83,-15.82,0.3993
28,5.768e-05,0.7595,58.53,-4.933,0.4784
14.02,6.402e-05,1.102,49.13,-9.596,0.2854
17.9,5.338e-05,1.059,53.86,-21.79,0.3323
9.723,6.513e-05,1.098,33.09,-5.862,0.2938
11.2,6.481e-05,0.9341,26.91,-11.24,0.4162
10.12,6.124e-05,1.166,36.87,-27.91,0.2745
7.101,6.852e-05,1.099,17.8,-28.08,0.3989
14.51,6.379e-05,0.8101,28.65,-8.657,0.5065
12.36,5.737e-05,1.011,34.04,-11.03,0.3631
13.16,6.053e-05,0.7565,23.67,-10.49,0.556
8.708,6.551e-05,1.025,24.45,-6.66,0.3562
14,5.958e-05,1.042,46.71,-4.631,0.2997
3437000,5.779e-05,0.7251,7159000,-8.012,0.4801
22.87,5.243e-05,0.6932,35.87,-21.92,0.6376
16.07,6.123e-05,1.028,53.72,-5.161,0.2991
8.35,7.61e-05,0.8649,17.72,-5.335,0.4712
9.26,6.211e-05,1.285,38.25,-15.31,0.2421
15.33,6.031e-05,1.004,49.87,-6.134,0.3074
20.47,6.23e-05,0.7676,38.91,-12.06,0.5261
20.96,5.875e-05,0.8962,53.93,-13.69,0.3887
8.036,6.424e-05,1.196,26.48,-17.13,0.3035
