ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
214.2,1.103,248400000,0.301,NA,NA,NA,NA,29130000,7.864,20440,0.7068,250.6,1.003
221.6,1.226,248400000,0.301,NA,NA,NA,NA,56560,9.013,9798,0.8642,274.7,1.007
253,1.087,248400000,0.301,NA,NA,NA,NA,611100000,8.595,9018,1.145,341.1,0.9049
206.1,0.9816,79840000,0.3037,NA,NA,NA,NA,15530,8.052,5312,1.41,259.5,0.8881
221.6,0.9792,8363000,0.4129,NA,NA,NA,NA,528400,8.301,6099,1.216,320.7,0.9278
203.8,0.9751,8363000,0.4129,NA,NA,NA,NA,1.291e+09,3.13,4930,1.181,318.2,0.9549
208.5,1.367,8363000,0.4129,NA,NA,NA,NA,21370,7.725,4866,1.294,398.9,0.779
194.9,1.43,11050000,0.5623,NA,NA,NA,NA,1262,8.502,7665,0.9209,331.5,1.114
192.6,1.306,12380,1.458,NA,NA,NA,NA,1569,7.298,17610,0.7492,349.2,0.7893
214.3,1.004,8855,1.691,NA,NA,NA,NA,2400,6.699,8312,1.007,348.4,1.081
200.1,1.087,2626000,9.082,NA,NA,NA,NA,1.871e+09,5.736,66060,0.587,319.7,0.9322
152.8,0.9445,44550,8.027,NA,NA,NA,NA,3503000,8.439,10370,0.8846,310.8,1.127
209.8,1.034,25890000,5.985,NA,NA,NA,NA,138500000,3.887,296800,0.4247,310.7,0.9494
182.6,1.034,2177000,9.817,NA,NA,NA,NA,4670,1.773,4328,1.593,273.3,0.9331
211.1,1.131,311700000,6.789,NA,NA,NA,NA,4670,1.773,4007,1.711,300.1,1.025
255.7,1.356,80710,0.9151,NA,NA,NA,NA,5027,2.097,5140,1.313,268.9,0.8231
266.1,1.302,80710,0.9151,NA,NA,NA,NA,2036,1.956,8339,1.02,296.9,1.013
171.2,0.8748,26770,1.139,NA,NA,NA,NA,5694,1.588,66670,0.4845,249.3,1.023
221.2,1.137,6804,1.79,NA,NA,NA,NA,44250,1.348,26450,0.6952,300.3,0.9366
200.6,1.209,541600,7.543,NA,NA,NA,NA,18030,1.244,45060,0.5675,358.6,0.9282
180.8,0.9494,1209000,1.626,NA,NA,NA,NA,6098,1.651,20790,0.6575,258.1,1.103
231.1,1.207,50080,7.781,NA,NA,NA,NA,3494,1.417,49690,0.5818,305.6,0.8668
218.1,0.9855,1984000,3.094,NA,NA,NA,NA,4967,1.42,8006,1.021,250,0.8323
221.3,1.034,65630,0.7799,NA,NA,NA,NA,3876,1.965,6455,1.225,307.6,0.9229
198.4,1.006,65630,0.7799,NA,NA,NA,NA,214800000,2.645,8432,0.9065,354.4,0.877
174.2,0.8724,1870,5.888,NA,NA,NA,NA,45280,5.032,39380,0.697,331.3,0.8914
199.6,0.9125,30890,1.634,NA,NA,NA,NA,6640,1.526,81210,0.5364,333.8,0.938
195.2,1.191,1.22e+08,6.09,NA,NA,NA,NA,219600,0.3607,7449,0.9882,259.6,0.8143
163.4,0.8784,2.562e+09,1.881,NA,NA,NA,NA,988400,0.3846,27110,0.7449,251.3,0.7826
220.5,0.992,4351,9.588,NA,NA,NA,NA,317100,0.45,12960,0.9173,289,0.933
218.5,0.9008,2483,3.057,NA,NA,NA,NA,1461,4.115,97330,0.4883,334,0.8947
188,0.9683,617900,1.34,NA,NA,NA,NA,1556,3.712,412300,0.4009,260.8,0.8975
195.1,1.094,382500000,6.601,NA,NA,NA,NA,3.74e+09,4.172,242000,0.4306,260.6,0.8348
182.3,1.254,8049000,2.175,NA,NA,NA,NA,11330000,6.301,5173,1.418,351.9,0.7614
212.6,1.182,63910000,0.3185,NA,NA,NA,NA,24960000,8.83,5180,1.253,364.1,0.9369
207.8,1.175,5823000,0.4586,NA,NA,NA,NA,345700000,0.9303,47520,0.55,402.8,0.8777
208.5,1.056,5823000,0.4586,NA,NA,NA,NA,3427,1.229,47990,0.5686,352.3,1
220.1,1.236,3950,2.43,NA,NA,NA,NA,14790,0.8914,15770,0.7443,250.6,0.8047
161.8,1.142,19630,1.39,NA,NA,NA,NA,14790,0.8914,15120,0.8035,324.4,0.8614
220.6,0.9757,790900000,4.947,NA,NA,NA,NA,4872,1.464,40310,0.6722,284.3,0.8907
207.9,0.9677,99990000,8.087,NA,NA,NA,NA,3028,1.544,429500,0.3721,282.8,0.94
201.8,1.008,40730000,3.868,NA,NA,NA,NA,3028,1.544,44750,0.6146,289.3,0.8027
218.8,1.106,2.917e+09,9.375,NA,NA,NA,NA,29190,0.6714,14050,0.8758,259,0.9871
190.4,1.146,8503,4.109,NA,NA,NA,NA,18010,0.7585,35130,0.6302,263.3,1.053
241.7,1.04,14010000,4.237,NA,NA,NA,NA,5380,1.606,51170,0.6257,257.3,0.9382
226.7,1.314,4988000,8.867,NA,NA,NA,NA,6829,0.8666,40310,0.5984,286.4,0.9927
235.3,1.217,2813000,3.627,NA,NA,NA,NA,3108,1.408,6280,1.179,289.1,1.037
189.3,1.204,222900,5.503,NA,NA,NA,NA,3507,1.698,5451,1.104,273,0.9103
216.1,1.099,1813000,6.021,NA,NA,NA,NA,3507,1.698,6664,1.102,258.3,0.956
187.5,1.043,1235000,9.258,NA,NA,NA,NA,192300,0.4457,42210,0.5641,269,1.08
196.2,1.287,275400000,5.134,NA,NA,NA,NA,470800,0.4042,15740,0.781,333.8,0.8467
186.5,1.265,26540,3.677,NA,NA,NA,NA,13940,0.769,6073,1.056,304.8,0.9224
192.4,0.9223,5101,5.979,NA,NA,NA,NA,13940,0.769,63280,0.5131,255.9,0.9984
203.6,1.026,332800000,3.106,NA,NA,NA,NA,2230,2.568,6963,1.094,260.2,0.8262
211.8,1.083,6580,1.744,NA,NA,NA,NA,2230,2.568,21790,0.6953,284.7,0.9255
170.3,1.036,2142000,4.522,NA,NA,NA,NA,1868000,0.3546,13230,0.7993,291.8,0.9588
198,1.129,179100,3.559,NA,NA,NA,NA,1030000,0.3286,7564,1.02,263.7,1.061
183,0.9035,1.391e+09,6.669,NA,NA,NA,NA,1030000,0.3286,45220,0.6035,290.6,1.048
224.5,0.9599,1.801e+09,1.118,NA,NA,NA,NA,1030000,0.3286,27290,0.6472,295,0.7854
196.1,1.215,6706,4.397,NA,NA,NA,NA,27120,0.6584,6205,1.174,267.4,0.9932
225.6,0.7936,935500,0.4596,NA,NA,NA,NA,9372,1.214,14490,1.008,302.9,0.9338
188,1.179,403300,0.5491,NA,NA,NA,NA,8515000,4.805,42050,0.5747,315.5,0.8436
182.6,1.122,590200,4.743,NA,NA,NA,NA,37460000,4.473,96580,0.5335,343.5,0.8485
211.2,1.167,53270000,8.545,NA,NA,NA,NA,2105,2.049,31700,0.6164,257.3,0.8767
215.9,1.093,22130000,5.592,NA,NA,NA,NA,1516,3.533,47130,0.6211,284.4,0.9015
