ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
883700000,1.745,37680000,1.576,1192000,1.248,559600000,1.194,355.8,1.866,2.035e+09,0.6791,222.7,1.344
7900,1.602,6.312e+09,1.278,7736000,1.579,911700,0.7043,374.9,1.515,29260000,1.224,228.2,1.513
4613,1.723,908.9,1.099,204000,1.986,85500,0.5317,424.2,1.712,4.898e+09,1.906,247.5,1.498
4754,1.486,5789000,1.201,5.839e+09,1.797,131300,0.6895,401.6,1.383,1.114e+09,1.708,241.6,1.242
3.515e+09,0.9708,3.142e+09,1.625,5.369e+09,0.6224,1.114e+09,1.662,369,1.869,3829000,1.782,203.9,1.633
3233,1.228,3.198e+09,1.523,212300000,1.799,315000,1.213,348.1,1.632,8.303e+09,1.841,253.9,1.776
2260,1.504,1.292e+09,1.277,325400000,1.521,187600000,1.147,404,1.704,3619000,0.6654,283.2,1.906
16380,1.57,708700,1.75,300300,0.5827,2.032e+09,1.753,361,1.929,92350000,1.725,268.5,1.651
922.7,1.162,1276,0.9928,8040000,1.748,46850000,1.101,351.4,1.74,60790000,1.718,238.2,1.821
4992000,1.816,1433,1.429,33850000,1.822,1097000,1.677,285.6,1.984,5.68e+09,0.7815,258.1,1.673
539600,1.209,9395,1.51,26470,1.767,195100,1.112,378,1.245,916000,0.5127,253.7,1.634
4946,1.352,814700,1.355,58360,1.889,29920000,0.7807,342.8,1.662,3638000,0.7238,253.4,1.532
9035,1.676,2.669e+09,1.26,340400,1.922,2.405e+09,0.8471,343.7,1.75,62250000,0.6602,306.4,1.357
1349,1.724,4351,0.5855,1.59e+08,1.596,5755,1.697,337.3,1.544,5165,1.98,349.7,1.191
5.53e+08,1.736,1060,0.9633,626600000,1.581,968000,1.59,387,1.717,245100,1.728,239.1,1.864
40170000,1.431,2518000,0.5658,1610000,1.595,3195000,0.8925,373.1,1.326,770200,1.436,236.1,1.349
10790,0.8487,35550000,0.5946,4814,1.008,668100000,0.8891,339.2,1.561,587300,1.763,226.4,1.765
7734000,0.9244,1548000,0.7737,149700,1.925,7622,1.658,315.6,1.7,80640000,1.196,240.7,1.501
75380000,0.911,155000,0.5197,77690000,1.169,43860,0.831,348.7,1.559,36610,1.006,236.2,1.6
2229,0.6663,29340,0.9733,1762000,1.766,91240000,1.391,356.5,1.572,7098,1.441,243,1.341
5545,0.8117,552100000,1.526,274100000,0.6569,11090,1.625,314,1.746,7078000,1.268,252.1,1.119
11050,0.9774,1548000,0.7054,39040000,1.546,1901000,1.361,389,1.641,310900000,1.292,249.8,1.432
1613000,1.119,1.577e+09,0.9942,38660000,1.861,12420000,1.031,341.8,1.679,10890000,0.6542,269.7,1.373
3558000,1.348,4944,1.061,2.11e+09,1.169,144200,1.732,325.8,1.984,3330000,0.9224,275.3,1.099
6164,1.42,561900,0.6578,638500000,0.9485,7.26e+08,1.757,340.9,1.763,20530000,1.429,316.9,1.227
6369000,0.9991,510900,0.9542,9231,1.297,386900000,1.032,321.6,1.463,43200000,0.699,259.1,1.845
2648000,0.7472,1986000,0.7647,81260,1.324,4773,1.094,303.6,1.458,4243000,1.418,250.3,1.54
714.8,1.273,6042000,1.819,5277,1.37,262400,0.7415,426.4,1.123,1.2e+07,1.063,279.6,1.452
921500,1.684,1.47e+08,1.588,7.61e+09,0.7573,51590,1.017,384.2,1.537,4026000,0.8446,282.7,1.391
2.402e+09,1.953,2.161e+09,1.183,999500,0.6437,7165,0.8272,333.8,1.72,29640000,0.8735,256.5,1.346
128700000,1.322,2442000,0.6714,6921000,0.9884,1318000,1.229,356.3,1.844,28010,0.8444,270.3,1.583
26110,0.5467,3.248e+09,1.536,41210000,1.187,1118000,0.8188,345.8,1.612,23500000,1.535,304,1.835
26350000,0.8153,175400000,1.186,31830000,1.668,1168000,0.7105,338.9,1.57,1.231e+09,1.459,332.6,0.9756
2031000,1.848,7854,0.5994,2.229e+09,0.7637,1182000,1.872,330.4,1.645,543900000,0.9731,312,1.451
1276,1.692,12850,0.5116,9.67e+09,0.6462,7.208e+09,0.6853,329.7,1.763,3387,1.418,322.5,1.033
18250,1.796,2157,1.707,1.596e+09,1.697,15710000,1.659,400.9,1.642,1811000,0.5726,264.5,1.313
13510,1.485,7270,0.8304,34960000,1.1,89380,1.669,330,1.51,2737,1.601,246.1,1.593
23340000,1.225,516000,0.5397,3426,1.252,3.04e+08,1.617,356.9,1.528,58640,1.705,312.2,1.108
6.978e+09,1.827,80300,0.5254,204700000,1.723,233900,1.724,357,1.353,1509000,0.8276,295.9,0.8348
1.7e+07,1.438,8961,0.5928,12480,1.635,649200,1.55,345.3,1.902,8672,1.521,228.4,1.543
360300000,1.918,17940,0.5776,20710,1.265,4473000,0.6277,349.5,1.733,1.047e+09,1.984,263.9,1.448
33760000,1.933,2413,0.6954,68890,1.37,245600000,1.568,340.5,1.919,74630000,1.301,281.8,1.854
3257000,1.442,9741,0.5629,7543000,1.97,14590,1.981,369.7,1.574,1228000,1.219,238.4,1.15
47020,1.712,171400000,1.339,1.05e+08,1.681,105200,1.241,339.1,1.997,2.84e+08,1.474,250,1.546
5643,1.006,6.995e+09,1.326,12590,0.7348,37090,1.842,357.8,1.7,596500,1.586,247.3,1.264
51980,1.114,1339000,1.964,3.269e+09,1.015,122800,0.7092,356.3,1.883,5.238e+09,1.967,291.8,1.556
3448000,1.103,2276000,1.511,84470000,0.9556,24070,0.8515,363.3,1.664,4.283e+09,1.585,303.6,1.121
470800,1.443,2830,1.431,57310,1.781,88690000,0.975,381.5,1.607,11960000,1.695,288.8,1.522
8674,0.5538,2.107e+09,1.317,7404,1.491,6628000,0.7743,351.5,1.136,135700000,1.233,209.3,1.704
1401,1.442,164400000,0.6645,3118,1.829,44830000,0.7755,407.5,1.227,45560,1.659,242.2,1.958
956500,1.433,543300,0.511,39330000,1.361,660500,0.6074,314.1,1.864,16010,1.772,239.4,1.109
473300,1.971,130600000,0.8415,374700000,1.633,5016,1.912,390.5,1.582,6254,1.629,276.7,1.119
4725000,1.868,1.791e+09,0.538,4.312e+09,0.7384,1717,1.884,335.4,2,52720000,0.6451,274.2,1.612
443700000,1.447,993.2,1.73,4408000,0.6991,4021,1.875,353.6,1.729,19260000,0.9629,266,1.583
111400000,1.482,37540000,1.272,101400000,1.781,136000,1.332,309,1.655,156500000,1.506,226.4,1.598
2.185e+09,0.6957,1161,1.008,9108000,1.284,2968,1.732,310.2,1.701,16840000,1.116,257.6,1.273
