Kmax,Ku,n,halfmax,Vhalf,slope
7.019,0.01031,0.9563,475.5,-21,0.01476
1e+05,0.007345,0.5673,1514000,-8.584,0.06605
96820,0.005466,0.6563,2928000,-6.651,0.03307
191200,0.007705,0.5912,3906000,-8.332,0.04895
238000,0.007205,0.642,6071000,-8.014,0.0392
31360,0.01112,0.538,429100,-10.83,0.07308
82940,0.01126,0.5272,968400,-14.3,0.08565
91190,0.00537,0.7014,3427000,-5.858,0.02661
154200,0.007478,0.6276,2937000,-41.36,0.0525
119900,0.003341,0.6515,3587000,-2.032,0.03343
153100,0.006236,0.5708,2101000,-14.66,0.07287
15.97,0.006304,0.7725,606.7,-16.04,0.02632
36390,0.005589,0.6313,788600,-8.23,0.04615
285500,0.004619,0.6158,5834000,-6.093,0.04894
15.24,0.009169,0.6796,357.4,-11.21,0.04264
19.6,0.006965,0.684,453.2,-8.245,0.04325
69.56,0.006334,0.6252,1387,-9.154,0.05015
7.32,0.01044,1.006,819.1,-33.09,0.008937
15.24,0.009169,0.6796,357.4,-11.21,0.04264
9.642,0.01009,0.8237,416.9,-20.78,0.02313
42140,0.01106,0.5369,569700,-22.89,0.07397
13.02,0.01171,0.6911,355.6,-37.59,0.03661
11.74,0.01578,0.6325,169.7,-21.15,0.06918
86770,0.009936,0.5732,1576000,-9.668,0.05506
73480,0.008417,0.5727,1163000,-12.52,0.06318
2794000,0.006089,0.5477,41410000,-5.262,0.06747
126.1,0.0184,0.5,1278,-11.25,0.09867
307500,0.008792,0.5678,3836000,-37.13,0.08016
140100,0.01198,0.5,1534000,-9.099,0.09133
508500,0.005833,0.6882,17560000,-10.21,0.02896
60.33,0.003815,0.7027,2060,-5.149,0.02929
276800,0.004487,0.6638,9623000,-3.377,0.02876
24.18,0.005998,0.677,566.2,-9.969,0.04271
22.61,0.00577,0.7549,900.6,-13.15,0.02511
191200,0.007705,0.5912,3906000,-8.332,0.04895
284500,0.005865,0.5703,4007000,-6.17,0.071
11.25,0.01065,0.7293,364.1,-19.07,0.0309
106.6,0.007557,0.5679,1369,-7.896,0.07787
1797000,0.003984,0.6035,42210000,-2.373,0.04257
59490,0.01696,0.5248,738100,-14.94,0.0806
108200,0.01015,0.5919,2035000,-19.04,0.05317
72590,0.01133,0.5,765000,-15.88,0.09489
57760,0.005524,0.6522,1768000,-6.265,0.03267
64.47,0.007271,0.6091,1172,-12.16,0.05501
253200,0.009864,0.5194,3022000,-9.252,0.08379
1169000,0.006585,0.6133,26670000,-5.057,0.04383
1357000,0.0146,0.5155,12800000,-38.09,0.106
24.77,0.007663,0.6885,804.6,-9.997,0.03079
107200,0.01124,0.5012,1106000,-14.11,0.09693
9.126,0.00769,0.8316,424.6,-11.17,0.02149
5.935,0.01158,1.083,863.2,-13.46,0.006876
252400,0.01131,0.5428,3112000,-14.3,0.08111
44740,0.007107,0.6421,1235000,-10.21,0.03623
17.33,0.01267,0.7018,428.5,-60.32,0.04044
44740,0.007107,0.6421,1235000,-10.21,0.03623
43.36,0.006256,0.6414,890.6,-21.37,0.04869
82290,0.02212,0.5153,889600,-48.92,0.0925
233800,0.005576,0.5495,2946000,-7.346,0.07936
147200,0.006024,0.6087,3e+06,-6.128,0.04907
209600,0.01059,0.5462,2911000,-28.29,0.072
13.17,0.007494,0.7031,248.9,-21.43,0.05291
217400,0.01209,0.5239,2460000,-12.16,0.08837
693800,0.008858,0.5688,9785000,-6.576,0.0709
170300,0.006866,0.6818,7166000,-4.601,0.02377
15.06,0.005499,0.7736,590.3,-7.971,0.02551
11.96,0.008242,0.7286,309.9,-12.91,0.03859
45700,0.008483,0.5677,738300,-11.82,0.0619
22710,0.01021,0.5166,236500,-24.91,0.09603
80400,0.008372,0.5808,1287000,-12.99,0.06247
