hERG_IC50,hERG_h,hERG_Bmax
747.7,1.125,91.77
640.1,1.435,86.55
691.2,1.54,86.08
690,1.376,87.26
603.7,1.41,81.8
741.7,1.084,93.5
923.1,1.466,89.9
645.4,1.701,73.76
983.7,0.9536,99
825.1,1.275,91.84
565.3,1.463,83.47
877.6,1.02,97.64
699.8,1.699,87.31
866.2,1.294,89.8
704.1,1.244,89.69
848.9,1.082,93.42
975.9,0.8764,98.58
698.3,1.118,91.39
1024,1.799,87.99
852.3,1.453,84.58
645,1.544,82.12
541.6,1.302,84.25
640.7,1.354,89.42
694.2,1.296,89.13
825,1.558,85.98
526.6,1.33,81.68
576.3,1.696,79.52
840,1.617,84.42
596.4,1.494,85.69
932.1,1.624,85.33
524.4,1.342,84.91
748.2,1.98,80.58
933.1,1.881,84.84
735.2,1.364,87.75
593.9,1.656,84.21
852.9,1.416,90.71
664.6,1.277,89.02
840.6,1.294,90.64
644.3,1.382,82.85
599.3,1.296,81.92
644.3,1.341,82.13
683.7,1.615,77.2
633,1.853,80.55
747.6,1.492,84.69
617.6,1.285,86
669.6,1.516,86.93
759.7,1.565,84.78
749.1,1.126,92.97
687,1.891,84.22
734.6,1.491,84.84
860,1.383,90.28
915.5,1.465,87.98
549.4,1.243,82.7
646.5,1.255,88.81
548.4,1.673,79.27
902.4,1.536,88.24
636.7,1.804,76.09
636.4,1.541,82.97
750.4,0.9695,95.25
848.3,1.664,84.37
624.4,1.331,82.81
683.4,1.367,88.66
698.4,1.245,87.92
609.8,1.513,80.99
751.1,1.795,85.05
755.2,1.282,85.49
691.4,1.297,85.31
801,1.194,89.48
592.9,1.046,89.49
614.4,1.278,86.18
853.4,1.257,89.46
616.5,1.155,86.66
556.9,1.461,84.01
852.2,0.9427,96.41
657.6,1.329,84.06
1014,1.083,96
601.5,1.473,85.58
720.5,1.431,86.26
797.8,1.102,92.62
716,1.357,89.75
575.4,1.394,84.65
787.5,1.146,90.61
794.1,1.438,88.43
749.9,1.305,85.56
744.2,1.23,88.89
724.4,1.385,89.49
761.2,1.038,88.58
648.2,1.278,84.52
696.6,1.378,85.5
804.3,1.62,89.78
867.4,1.202,89.33
858.1,1.876,87.76
511.6,1.525,81.06
691.3,1.227,86.74
902.7,1.282,91.77
906.3,1.038,96.87
787.5,1.389,89.16
708.2,1.132,91.9
558.5,1.333,81.65
696.2,1.102,93.53
778.3,1.98,80.6
647.4,1.5,79.3
698.2,1.348,81.59
715,1.303,88.24
982,1.141,96.71
954.1,1.102,94.88
779.5,1.053,89.65
650.1,1.533,85.95
744.4,1.662,84.7
707.1,1.444,86.82
899.6,1.576,89.56
845.5,1.168,90.49
701.2,1.506,82.43
694,1.476,81.99
609.7,1.433,80.43
722.8,1.365,87.91
606.7,1.183,90.86
707.5,1.02,91.28
514.4,1.918,78.26
748.9,1.423,85.08
774.3,1.254,91.61
890.7,1.901,84.39
600.5,1.98,82.02
767.6,1.58,88.52
634,1.236,82.74
754.6,1.668,87.1
854.1,0.8935,93.36
544.6,1.171,81.82
925.9,1.217,93.51
652.5,1.169,93.51
615.1,1.694,79.78
877.8,1.26,91.35
720.2,1.98,83.02
691.4,1.721,81.88
949.5,1.262,91.2
628.1,1.585,80.68
874.5,0.9172,99
691.1,1.205,86.57
671,1.622,81.48
872.5,1.325,92.49
735.1,1.344,92.27
785.6,1.139,90.2
748.3,0.9174,93.86
809.9,1.61,89.79
914.3,1.183,90.96
697,1.435,85.75
695.8,0.9586,92.53
552.8,1.666,76.2
752.8,1.099,90.81
744,1.186,89.02
790.3,1.376,92.46
713.9,1.501,87.39
720.6,1.294,86.85
695.7,1.457,87.72
582.8,1.594,80.37
798.1,0.868,95.1
636,1.271,82.77
710,1.075,89.02
530.5,1.362,79.76
691.8,1.98,84.27
504,1.875,78.3
840.8,1.355,92.25
645.8,1.498,82.48
647.9,1.534,86.67
603,1.399,87.61
833.7,1.024,94.37
609.9,1.946,81.36
626.2,1.273,88.41
737,1.452,85.02
994.1,1.208,90.61
812.8,1.459,87.4
571.9,1.917,78.76
689.8,0.9849,94.05
783.1,1.28,90.32
561,1.271,85.89
773.1,1.64,88.15
653.5,1.476,88.34
574.5,1.723,79.59
767.3,1.093,91.67
686.3,1.379,87.03
674.5,1.467,86.38
631.7,1.642,82.11
944.5,1.524,88.61
636.4,1.078,91.8
653.9,1.638,83.11
536.6,1.372,87.58
626.1,1.541,80.53
762.3,1.236,92.86
729,1.605,85.08
846.6,1.294,89.49
712.2,1.194,93.46
721.7,1.364,86.74
639.8,1.048,91.05
656,1.142,90.62
748.2,0.9894,93.23
720.6,1.079,88.02
469.9,1.635,78.97
686,0.9982,93.79
680.6,1.149,89.62
799.6,1.765,84.4
466.9,1.635,78.11
807.3,1.505,83.8
467.6,1.633,77.94
652.6,1.521,85.42
644.2,1.444,86.54
671,1.171,86.31
646.1,1.247,87.11
547.9,1.761,81.99
831.4,1.98,85.73
735.4,1.271,89.93
806.7,1.42,90.29
685.1,1.188,87.98
581.4,1.312,83.11
675.4,1.246,83.35
532.7,1.378,77.38
719.4,1.32,86.95
666.1,1.98,80
769.1,1.233,91.76
719.1,1.342,86.89
593.3,1.384,83.69
826.3,1.233,91.2
711.3,1.69,86.12
869.4,1.177,91.78
683.7,1.536,86.93
680.2,1.382,86.19
706.2,1.196,91.23
963.3,1.484,85.87
697.2,1.392,87.81
951.7,1.914,83.46
894.5,1.366,91.96
613.7,1.513,80.88
734.8,1.793,76.62
536.4,1.304,79.24
718.6,1.795,83.78
820.1,1.618,89.39
777.4,1.602,85.45
914.5,1.288,90.48
517.2,1.98,76.08
780.8,1.503,89.29
694.3,1.297,89.13
680.8,1.883,84.25
543.6,1.483,82.5
790.1,1.253,88.78
623.2,1.98,81.6
799.1,1.09,92.69
571.4,1.54,83.84
755.7,1.506,84.35
607.3,1.55,81.92
591.4,1.69,82.22
860.1,1.658,82.62
755.3,1.379,90.97
736.3,1.727,82.17
559,1.594,84.18
604.6,1.98,81.88
927.1,1.262,93.03
623.9,1.832,82.97
635.4,1.326,89.64
598.8,1.806,76.88
524.5,1.345,77.39
893.9,1.159,90.43
759.3,1.2,92.63
641.9,1.681,73.75
630.4,1.519,85.79
770,1.243,91.65
635.4,1.899,83.69
799.7,1.149,93.88
806.7,1.98,85.32
736.2,1.062,93.99
766.8,1.123,92.48
