Kmax,Ku,n,halfmax,Vhalf,slope
1.766,0.04214,2,1129000,-75.27,1.564e-06
1.74,0.04537,1.725,291300,-70.76,5.973e-06
1.777,0.29,1.996,1510000,-72.15,1.177e-06
1.348,0.01553,2,1305000,-14.37,1.033e-06
1.87,0.09257,1.746,222700,-77.99,8.397e-06
1.829,0.3989,1.574,94340,-68.96,1.939e-05
1.873,0.03924,2,1591000,-76.56,1.177e-06
1.568,0.04633,2,1319000,-54.81,1.189e-06
1.486,0.2518,2,1456000,-63.27,1.021e-06
35.51,0.4737,0.5015,1537,-72.38,0.0231
1.909,0.03925,2,1955000,-75.84,9.765e-07
1.507,0.05637,2,1634000,-66.91,9.223e-07
1.42,0.03024,2,1455000,-67.41,9.759e-07
1.663,0.04521,2,1741000,-70.24,9.552e-07
1.46,0.04757,1.599,85940,-48.99,1.699e-05
1.906,0.0273,2,1768000,-66.31,1.078e-06
1.628,0.08516,1.999,1334000,-74,1.22e-06
1.946,0.03014,1.999,1596000,-81.02,1.219e-06
1.855,0.03907,2,1245000,-75.28,1.49e-06
2.606,0.481,1.074,3462,-78.99,0.0007527
1.582,0.2768,2,1590000,-66.71,9.95e-07
1.618,0.04415,2,1295000,-78.02,1.249e-06
8.929,0.5202,0.5836,615.3,-78,0.01451
2.914,0.1474,0.8027,684,-68.37,0.00426
1.884,0.03357,1.999,1642000,-81.19,1.147e-06
1.936,0.02295,1.671,188500,-71.16,1.027e-05
2.005,0.07397,1.397,21020,-84.23,9.539e-05
1.761,0.08252,2,2085000,-72.41,8.446e-07
1.596,0.04292,2,1562000,-73.01,1.022e-06
2.266,0.687,1.032,2590,-79.27,0.0008749
2.887,0.699,0.6657,258.7,-70.87,0.01116
1.802,0.06059,2,1578000,-69.86,1.142e-06
1.748,0.04757,2,2103000,-67.68,8.312e-07
1.786,0.04141,1.999,1925000,-72.73,9.278e-07
3.472,0.09779,0.5625,156,-75.91,0.02226
1.923,0.02999,2,2035000,-78.47,9.45e-07
2.34,0.02671,1.493,81490,-83.49,2.872e-05
52.33,0.3694,0.5076,2316,-75.72,0.02259
1.91,0.1492,1.855,571800,-84.55,3.34e-06
1.721,0.1835,2,1527000,-64.42,1.127e-06
