Kmax,Ku,n,halfmax,Vhalf,slope
265.7,0.006154,0.8598,51890,-66.65,0.00512
76.83,0.00568,0.9186,21330,-67.06,0.003602
84.05,0.006012,0.8025,12710,-52.37,0.006613
49750,0.006298,0.834,8728000,-65.2,0.0057
13.36,0.01034,1.061,10090,-3.723,0.001324
17.91,0.009699,0.9696,7487,-4.217,0.002392
55.28,0.005774,0.9337,18840,-63.67,0.002934
47.18,0.01635,0.7784,5715,-56.77,0.008255
36.31,0.009459,0.8457,6781,-11.29,0.005355
72580,0.008581,0.8552,14770000,-66.78,0.004914
133900,0.007011,0.8594,28550000,-69.8,0.00469
15.12,0.009571,0.9774,5763,-17.64,0.002624
48840,0.006689,0.859,10430000,-63.4,0.004683
1045000,0.006764,0.8675,243700000,-62.69,0.004288
151.5,0.005865,0.8933,36140,-66.76,0.004192
21.46,0.0109,0.9326,7022,-63.94,0.003056
79010,0.01844,0.8149,14680000,-8.914,0.005382
1353,0.004708,0.9299,438700,-65.5,0.003084
379500,0.01175,0.8482,76720000,-67.97,0.004947
335100,0.007189,0.8363,56970000,-66.58,0.005882
161800,0.008039,0.8607,32360000,-66.2,0.005
100.8,0.007301,0.9036,26830,-66.68,0.003757
141400,0.006705,0.8565,31250000,-62.96,0.004525
27.28,0.00882,0.9298,8461,-14.65,0.003224
2346000,0.009034,0.8608,4.49e+08,-71.47,0.005225
20.47,0.01405,0.888,4478,-70.11,0.004571
32.45,0.01568,0.8804,9078,-7.974,0.003575
37.92,0.006149,0.8364,6631,-54.4,0.005719
381800,0.006217,0.8351,61230000,-68.56,0.006236
168300,0.008968,0.8468,33220000,-65.47,0.005066
1463000,0.00602,0.8727,313100000,-68.39,0.004673
31.89,0.02034,0.7567,3551,-8.669,0.008981
164300,0.006551,0.8531,34200000,-63.58,0.004804
158300,0.007065,0.8441,29850000,-66.96,0.005303
40.39,0.01099,0.9249,12460,-67.06,0.003242
2539000,0.01435,0.8438,519500000,-10.07,0.004887
2161000,0.008319,0.8914,524900000,-71.69,0.004117
37.81,0.01588,0.7825,5374,-6.758,0.007036
40.47,0.01444,0.8791,9494,-70.94,0.004263
98.29,0.006629,0.926,30820,-58.49,0.003189
44.98,0.006826,1.002,21960,-57.28,0.002048
35600,0.004375,0.9713,14480000,-68.4,0.002459
1386000,0.01651,0.7777,198200000,-6.37,0.006993
76.29,0.005517,0.9201,23170,-64.07,0.003293
562.4,0.005829,0.8291,92380,-63.04,0.006088
156.3,0.008929,0.8357,28490,-59.71,0.005486
45.43,0.008666,0.92,14410,-67.23,0.003153
58.51,0.007697,0.9033,14800,-67.71,0.003953
85.44,0.009313,0.8042,12910,-52.76,0.006618
140.4,0.005707,0.8856,31620,-66.98,0.00444
522700,0.007015,0.8551,106400000,-66.73,0.004913
54820,0.01145,0.7888,8091000,-58.1,0.006775
37.85,0.008681,0.8837,9009,-66.7,0.004201
606700,0.007371,0.7821,74420000,-65.55,0.008152
146,0.008634,0.8188,20980,-70.74,0.006959
120.9,0.01298,0.8646,27330,-7.426,0.004424
411700,0.007505,0.9374,130800000,-70.99,0.003148
350900,0.006973,0.8348,66460000,-61.45,0.00528
1767000,0.006433,0.9283,575700000,-67.9,0.003069
341800,0.007826,0.8164,53200000,-55.58,0.006425
26.86,0.01512,0.9445,10480,-8.617,0.002563
76810,0.007394,0.8268,12480000,-67.87,0.006155
194500,0.006034,0.8383,33780000,-60.11,0.005758
75.85,0.006318,0.8732,16420,-65.31,0.004619
28.42,0.005815,1.03,17030,-63.34,0.001669
36.01,0.007092,0.8864,8541,-61.37,0.004216
190500,0.01211,0.8423,37020000,-68.21,0.005146
158.1,0.006494,0.8533,33510,-63.08,0.004718
497200,0.005938,0.8878,121100000,-67.78,0.004106
97.11,0.00715,0.8742,22510,-66.02,0.004314
42.15,0.006425,0.8852,9551,-63.06,0.004413
1885000,0.005694,0.8237,268700000,-67.49,0.007015
68450,0.006697,0.8536,14110000,-57.17,0.004851
28.51,0.01223,0.9012,7739,-7.344,0.003684
75300,0.005259,0.8476,14530000,-56.98,0.005182
155.7,0.005908,0.9054,43560,-67.21,0.003574
667700,0.007235,0.8426,119300000,-67.42,0.005597
46.37,0.004177,0.8987,11590,-60.28,0.004001
91500,0.007023,0.8798,22770000,-67.13,0.004018
30.83,0.01075,0.964,11430,-67.36,0.002697
55460,0.004554,0.9025,14710000,-60.3,0.00377
31.3,0.008801,0.9478,11040,-66.96,0.002835
375600,0.005695,0.8045,55920000,-54.59,0.006717
519600,0.008399,0.9393,164200000,-74.47,0.003164
27.58,0.012,0.8294,4655,-66.29,0.005925
143700,0.008045,0.8623,30340000,-66.1,0.004736
43.76,0.01596,0.8247,7473,-6.718,0.005856
47.38,0.008137,0.9346,16790,-5.776,0.002822
48.9,0.00631,0.9511,17180,-58.04,0.002846
1265000,0.01009,0.8679,275700000,-70.77,0.004588
31.01,0.008002,0.916,8614,-65.79,0.0036
243.7,0.009819,0.9223,72470,-62.71,0.003363
4729000,0.01274,0.8541,974400000,-66.03,0.004853
186700,0.01,0.8874,48410000,-62.81,0.003857
818.6,0.00627,0.8668,186200,-66.37,0.004396
1756000,0.01313,0.8736,4.25e+08,-65.19,0.004132
72.64,0.006267,0.8779,16310,-65.51,0.004454
617400,0.01301,0.8721,140200000,-13.8,0.004404
142700,0.006182,0.8481,26700000,-65.91,0.005345
127.4,0.008495,0.8535,25520,-67.11,0.004992
135.5,0.006816,0.8244,23360,-61.81,0.005801
16.49,0.01758,0.9587,6606,-8.077,0.002496
77.81,0.006024,0.9642,29420,-68.62,0.002645
958700,0.006002,0.8745,2.22e+08,-61.68,0.004318
474700,0.01628,0.821,87840000,-6.726,0.005404
48.36,0.009433,0.8859,12220,-66.03,0.003957
199.7,0.008053,0.8997,51940,-59.88,0.003845
64.04,0.00871,0.8707,13370,-66.74,0.00479
290000,0.007337,0.8011,43380000,-58.38,0.006685
332700,0.01144,0.7937,44570000,-66.2,0.007465
26.83,0.009269,0.8931,6775,-62.08,0.00396
115.3,0.006921,0.8863,29270,-60.82,0.003939
37.94,0.012,0.8065,5310,-59.7,0.007145
1937000,0.007149,0.8247,323600000,-66,0.005986
33.47,0.005478,0.9584,11810,-56.4,0.002834
23.15,0.01236,0.8132,3428,-60.43,0.006753
100.9,0.006399,0.8441,18830,-62.96,0.005358
45.14,0.007828,0.9917,20690,-66.62,0.002182
31.16,0.006656,0.9467,10940,-56.14,0.002848
81570,0.006489,0.9015,23120000,-58.7,0.003528
578400,0.008641,0.8491,112200000,-65.84,0.005155
90.94,0.006148,0.8806,20870,-65.58,0.004357
245500,0.008481,0.8635,50340000,-73.82,0.004877
116.3,0.004683,0.9722,45880,-70.44,0.002535
13.92,0.007948,1.03,7580,-58.62,0.001836
1814,0.007562,0.8947,406100,-71.57,0.004467
595.2,0.005016,0.8512,119000,-58.37,0.005002
704500,0.009597,0.9494,263600000,-65.16,0.002673
1337000,0.007082,0.885,353700000,-66.75,0.00378
2179000,0.008633,0.8754,450800000,-71.03,0.004834
481.7,0.006961,0.8583,104900,-69,0.004592
16.52,0.01499,0.9849,7583,-9.081,0.002179
949700,0.009184,0.8429,157800000,-62.04,0.006018
64.15,0.008361,0.8598,13470,-62.65,0.004762
1035000,0.005848,0.9092,312800000,-69.82,0.003309
2343000,0.008381,0.919,654300000,-71.58,0.003581
26.12,0.007008,0.9979,13030,-58.95,0.002005
190000,0.007092,0.7782,23130000,-59.64,0.008214
156.1,0.007077,0.8785,33700,-66.96,0.004632
121100,0.01363,0.7989,18180000,-62.21,0.006661
16.93,0.01116,0.9914,7239,-69.81,0.002339
39.95,0.005412,0.8567,7942,-56.41,0.00503
714300,0.008667,0.8479,140900000,-67.65,0.00507
15.81,0.009124,1.025,8150,-54.97,0.00194
70.38,0.01083,0.7828,8632,-69.78,0.008153
849800,0.008561,0.8056,1.36e+08,-62.73,0.006249
32.27,0.008742,0.9652,12330,-66.2,0.002617
114.6,0.006074,0.8687,21940,-69.77,0.005223
20.26,0.01918,0.8484,3652,-70.57,0.005548
821300,0.006636,0.9198,258500000,-67.52,0.003177
1425000,0.005102,0.906,388300000,-67.61,0.00367
71.1,0.0136,0.7449,7246,-12.16,0.009812
496400,0.004972,0.8579,99760000,-58.21,0.004976
13.95,0.01694,0.9718,5886,-4.226,0.00237
22.77,0.01139,0.8786,4499,-69.65,0.005061
32.66,0.009419,0.95,11880,-66.41,0.002749
109,0.006301,0.9,29240,-64.25,0.003728
2261,0.0071,0.8413,425100,-69.27,0.005319
355400,0.008392,0.8443,69300000,-61.88,0.005128
2764000,0.009384,0.909,827500000,-67.53,0.00334
262400,0.007527,0.8296,44180000,-68.21,0.005939
25.44,0.008974,0.9506,8950,-12.87,0.002842
142.1,0.004488,0.9412,53800,-58.24,0.002641
40.74,0.01138,0.8223,6630,-64.32,0.006145
52.67,0.008748,0.8759,11090,-66.5,0.004749
69.12,0.009308,0.8852,16610,-11.22,0.004161
65.67,0.01101,0.8924,17060,-67.31,0.003849
64.63,0.007427,0.9141,18680,-68.26,0.00346
107.3,0.007717,0.9145,29590,-68.17,0.003626
22.82,0.007054,1.107,21500,-69.15,0.001061
73,0.01098,0.9015,21370,-67.13,0.003416
19160,0.006617,0.8574,4162000,-63.28,0.004604
67.98,0.008863,0.935,20700,-62.24,0.003284
36.02,0.01407,0.9385,13720,-6.193,0.002625
71.42,0.006684,0.8428,13910,-61.72,0.005134
15.89,0.01717,0.9516,5822,-10.11,0.002729
62.67,0.01596,0.7753,7617,-60.45,0.008228
1809000,0.0104,0.9084,504700000,-74.45,0.003584
353700,0.006098,0.8209,56780000,-61.04,0.006229
81.92,0.007275,0.9085,22360,-67.86,0.003664
239800,0.004998,0.9247,68750000,-69.64,0.003488
40.3,0.005062,0.9513,14630,-51.36,0.002755
207,0.008774,0.8312,33750,-70.51,0.006133
778900,0.01,0.8453,141900000,-68.99,0.005489
47.1,0.008403,0.8378,7972,-66.75,0.005908
197800,0.00838,0.8412,38940000,-63.49,0.00508
30.36,0.01598,0.8747,7138,-7.027,0.004253
16.2,0.01033,1.03,8855,-74.59,0.001829
1260000,0.007946,0.8865,275200000,-72.28,0.004578
22.51,0.007076,0.9568,7692,-60.86,0.002926
28.08,0.006163,0.8809,6467,-54.09,0.004342
216900,0.004922,0.8829,50250000,-58.14,0.004316
17.91,0.01632,0.9661,7325,-10.45,0.002445
19.85,0.01109,0.9312,5877,-69.76,0.003378
346.7,0.004987,0.8439,59370,-55.05,0.00584
63.97,0.01086,0.7724,7264,-63.74,0.008806
28.24,0.008762,0.8598,5325,-62.25,0.005303
120.7,0.008565,0.8293,21210,-52.06,0.005691
21.16,0.008806,0.9798,8631,-65.91,0.002452
29.68,0.01011,0.9066,7543,-71.12,0.003935
125400,0.00426,0.824,21030000,-60.29,0.005963
43.68,0.007647,0.9203,12210,-6.728,0.003577
33.71,0.009236,0.8653,7298,-63.52,0.004619
42860,0.01483,0.8438,9018000,-61.24,0.004753
39.42,0.008732,0.8759,8907,-66.57,0.004426
22.11,0.01165,0.8993,5018,-73.36,0.004406
168600,0.008845,0.7784,21460000,-61.11,0.007856
42.05,0.00885,0.8684,9460,-55.01,0.004445
29.37,0.0126,1.01,16120,-8.751,0.001822
173100,0.005269,0.8857,39850000,-67.83,0.004344
70430,0.008491,0.7797,8744000,-62.72,0.008055
89000,0.009699,0.8684,19360000,-67.41,0.004597
254900,0.008432,0.8755,65650000,-62.99,0.003883
139.8,0.009809,0.7866,17060,-71.44,0.008195
28.69,0.01559,0.9221,9926,-4.045,0.00289
808700,0.00618,0.8523,156400000,-64.47,0.005171
20.02,0.007997,1.025,10840,-65.53,0.001847
35.73,0.01284,0.9432,12370,-7.17,0.002888
164,0.005666,0.9941,80180,-67.9,0.002045
2836000,0.00923,0.863,6.23e+08,-69.68,0.004552
22.74,0.008375,0.9507,7603,-66.47,0.002991
64.22,0.01216,0.9075,20310,-59.17,0.003162
1478000,0.00913,0.9551,5.48e+08,-74.46,0.002697
421300,0.01015,0.8674,97990000,-70.67,0.004299
21.21,0.009033,0.9943,9728,-12.74,0.00218
66.26,0.005775,0.9859,31420,-68.28,0.002109
13.59,0.01705,0.9854,6457,-6.264,0.002105
58.94,0.006116,0.9198,16030,-56.34,0.003677
3706000,0.007051,0.8594,8.03e+08,-66.93,0.004615
257.9,0.00749,0.8037,34380,-65.71,0.007501
62.33,0.007067,0.9093,15930,-69.23,0.003913
28.28,0.01494,0.8635,6321,-9.154,0.004474
359.8,0.005723,0.8775,82670,-67.54,0.004352
6149000,0.00778,0.7982,833500000,-64.87,0.007377
104.6,0.005293,0.9126,28050,-67.08,0.003729
189.3,0.008453,0.9125,53880,-73.89,0.003513
50.09,0.00747,0.8234,7800,-59.78,0.006422
68.65,0.01046,0.8772,17210,-8.793,0.003989
19.84,0.009412,0.8817,4300,-58.72,0.004614
3985000,0.01191,0.8402,732600000,-63.27,0.00544
177.8,0.00704,0.8767,38630,-69.58,0.004603
2892000,0.007065,0.857,620600000,-67.08,0.00466
19.2,0.01107,0.9787,7846,-69.79,0.002447
18.68,0.00774,0.9389,5938,-58.49,0.003146
371800,0.008806,0.8257,65580000,-65.05,0.005669
1910000,0.01195,0.8683,459700000,-62.05,0.004155
3322000,0.007848,0.8776,760400000,-66.68,0.004369
44.01,0.01401,0.9031,12940,-6.692,0.003401
14.95,0.01742,0.937,5313,-13.42,0.002814
685800,0.00843,0.86,138300000,-66.97,0.004959
43.85,0.01398,0.8746,9910,-12.6,0.004425
1319000,0.00895,0.9026,370800000,-69.96,0.003557
43.38,0.006501,0.8548,7700,-63.23,0.005634
36.8,0.006485,1.026,21190,-10.31,0.001737
59.86,0.005928,0.9115,17040,-62.92,0.003513
72.28,0.006118,0.8988,18640,-65.61,0.003878
45.96,0.006034,0.8407,8725,-54.1,0.005268
194200,0.0102,0.8642,42190000,-70.75,0.004603
94100,0.005036,0.9363,30510000,-69.57,0.003084
16.81,0.0121,0.9248,4876,-66.2,0.003447
5349,0.01826,0.756,655100,-7.716,0.008165
6147,0.01231,0.7443,666600,-55.57,0.009221
800.4,0.00872,0.9056,223900,-69.1,0.003575
105.2,0.006283,0.8932,25850,-58.27,0.00407
78.31,0.006642,0.8995,20310,-56.86,0.003856
737500,0.008455,0.9092,206100000,-72.14,0.003578
38.67,0.006477,0.8971,9535,-63.22,0.004056
549.7,0.009153,0.8553,111800,-68.07,0.004917
345200,0.006393,0.8893,80810000,-60.37,0.004272
70.55,0.007268,0.9429,25210,-66.12,0.002798
1087000,0.007078,0.8429,204100000,-66.99,0.005326
