Kmax,Ku,n,halfmax,Vhalf,slope
2.222,0.979,1.247,1146000,-2.205,1.939e-06
1.728,0.9748,1.616,32980000,-4.133,5.24e-08
1.763,0.9994,1.664,44920000,-6.518,3.925e-08
1.807,0.782,1.248,572500,-17.45,3.156e-06
1.934,0.7834,1.329,1794000,-23.97,1.078e-06
1.867,0.9785,1.496,10400000,-5.361,1.795e-07
2.032,0.949,1.608,43730000,-65.46,4.647e-08
1.564,0.9999,1.714,79290000,-1.682,1.973e-08
1.579,0.981,1.971,999500000,-5.052,1.58e-09
1.623,0.9983,1.982,991100000,-6.201,1.638e-09
3.337,0.9998,1.059,217000,-19.27,1.538e-05
1.527,0.9978,1.839,227100000,-3.247,6.724e-09
2.399,0.9885,1.396,4918000,-18.09,4.878e-07
2.667,0.9102,1.136,483900,-4.13,5.511e-06
1.801,1,1.805,1.85e+08,-8.869,9.735e-09
1.549,1,1.897,4.71e+08,-3.302,3.289e-09
1.605,0.9548,1.5,11050000,-1.001,1.452e-07
6.565,0.9683,0.9617,204400,-72.62,3.212e-05
6.728,0.8457,0.7367,24060,-18.99,0.0002796
2.023,0.9917,1.428,4241000,-74,4.77e-07
1.37,0.3687,1.332,1355000,-10.38,1.011e-06
1.513,0.7853,1.708,43170000,-57.55,3.505e-08
1.6,0.9987,2,634400000,-93.75,2.522e-09
1.568,0.882,1.321,1762000,-3.097,8.899e-07
2.132,0.9897,1.269,973500,-68.29,2.19e-06
1.672,0.9617,1.631,27550000,-63.09,6.069e-08
1.964,0.9359,1.34,2013000,-62.73,9.757e-07
1.81,0.9966,1.682,54490000,-7.107,3.322e-08
1.535,0.9869,1.517,10850000,-1.31,1.415e-07
1.588,0.9485,2,841800000,-65.71,1.886e-09
1.331,0.9971,1.706,57120000,-6.037,2.33e-08
1.459,0.9996,1.987,999300000,-3.313,1.46e-09
1.524,0.9996,1.973,999700000,-4.343,1.524e-09
3.259,0.9877,1.246,1928000,-94.45,1.69e-06
8.97,0.9709,0.8747,120600,-9.651,7.438e-05
1.831,0.9712,1.835,260200000,-71.53,7.037e-09
2.493,0.908,1.274,1565000,-65.11,1.593e-06
1.674,0.9837,1.796,166300000,-7.123,1.007e-08
1.629,0.9877,2,6.84e+08,-103.9,2.382e-09
1.828,0.9921,1.511,8408000,-68.14,2.174e-07
1.269,0.814,1.834,124900000,-7.941,1.016e-08
5.846,0.9987,0.9968,303800,-4.98,1.924e-05
2.856,0.9717,1.16,457600,-36.55,6.241e-06
1.843,0.9997,1.508,9437000,-8.189,1.953e-07
1.735,0.9677,1.324,1015000,-67.01,1.709e-06
1.772,0.9885,1.89,413500000,-73.79,4.285e-09
2.014,0.9574,1.486,8472000,-72.78,2.377e-07
1.446,0.6353,1.69,56460000,-1.543,2.561e-08
3.012,0.9983,1.079,243200,-91.79,1.238e-05
1.65,0.9995,1.455,4923000,-3.213,3.352e-07
2.023,0.9966,1.68,78730000,-9.714,2.57e-08
