ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
765,1.917,2262000,0.5637,351.4,0.9429
765.7,1.918,4794000,0.7791,321.1,0.9578
764.9,1.817,1.857e+09,0.9116,319.3,0.9635
774.9,1.923,437600,0.5776,315.9,1.107
812,1.841,226100,0.5641,281.3,1.185
790.8,1.777,173700,0.518,307.1,0.8381
748.4,1.823,2.153e+09,1.021,282.2,1.138
799.3,1.998,8578,0.8394,258.8,1.017
681.5,1.976,618700000,1.353,276.3,1.003
819.6,1.838,1.349e+09,1.285,312.7,1.027
784.5,1.925,283600,1.056,266.1,1.004
809,1.854,720500,0.5006,363.4,0.8321
729.7,1.703,720500,0.5006,289.2,1.143
745.3,1.667,354900,0.5761,321,0.9598
732.1,1.982,32710,0.8454,300.1,1.275
811.5,1.918,31060,1.191,299.4,1.006
844.9,1.992,78720,0.7269,311.5,0.9804
748.3,1.859,11410,1.028,302.7,0.8389
828.7,1.957,7499,1.168,262.4,1.163
900.9,1.706,3842,1.603,271.6,1.058
805.4,1.918,3884,1.414,311.2,1.066
878.5,1.701,3037,1.541,285.5,0.9446
789.5,1.692,3049,1.627,271,1.154
752.1,1.878,37190,0.8246,299.2,1.106
805.8,1.896,8492,1.049,309.1,1.018
707,1.794,634900000,1.861,320.6,0.9343
661.5,1.66,15560,0.7841,357.1,0.9104
850.9,1.761,16550,0.8449,300.3,0.9331
853.8,1.986,186300,0.5809,277.1,0.9382
835.9,1.74,98980,0.5707,360.4,1.108
839.4,1.781,140600,0.599,283.4,1.122
870.5,1.952,25320,0.7944,288.4,1.149
857.3,1.999,41530,0.7127,306.1,0.8115
783.7,1.893,26360,0.8449,268.7,1.037
788.9,1.971,12740,0.9458,317.9,0.9882
758.5,1.853,5103,1.362,301.6,0.8991
787.7,1.843,220300000,1.559,357.7,0.8126
758.5,1.983,35390000,1.071,385.4,0.8325
765.6,1.981,43080000,1.133,401.2,0.8401
775.3,1.986,9366000,0.7291,275.6,1.103
736.6,1.992,13800,0.9434,272.6,1.512
821.4,1.906,1469000,0.9739,282.7,1.101
796.7,1.948,2262000,0.9296,307.8,1.145
824.4,1.936,139700,1.433,329.1,1.006
808.9,1.844,64580000,0.5006,291.1,1.172
755.1,1.958,99140000,0.6831,389.6,0.9512
746.2,1.968,5.46e+09,0.9382,263.5,1.115
767.2,1.992,265400,1.269,284.4,1.234
772.7,1.954,364800000,0.6742,296.4,1.184
800,1.846,5794000,0.5955,262.5,0.8537
732.1,1.862,5568000,1.927,383.4,0.8456
737.8,1.776,358300000,1.829,323.5,0.8562
827.1,1.679,34230,0.86,314.5,1.268
749.6,1.88,19150,0.8565,293,1.617
689.1,1.772,34280,0.9752,275.6,0.9171
726.9,1.884,3e+08,0.5317,349.7,1.121
699.4,1.911,229900000,0.6053,304.7,0.883
733.3,1.938,3.761e+09,0.5571,303,1.02
737.5,1.76,2250,1.727,295.9,1.08
682.9,1.965,45120,0.6391,271.3,1.114
789.7,1.827,12050,1.542,338.6,0.8291
821.1,1.881,5176000,1.249,291.7,1.117
864.9,1.885,92640,1.894,293.2,0.9816
762.4,1.797,376800,1.968,319.6,0.8963
836.9,1.796,52100000,1.789,314.1,1.021
853.7,1.96,20530,0.9463,304.6,1.093
786.9,1.97,11200000,0.7174,280.5,1.204
835.8,1.913,36520,0.8174,322,1.06
846.8,1.795,441200000,1.473,277.1,1.001
834.5,1.945,28470,1.518,324.7,0.7684
737.5,1.684,387100000,1.761,291,1.229
809.4,1.942,90770000,1.526,282.5,1.244
773.1,1.998,11560000,1.712,361.1,0.8506
793.5,1.977,12250000,0.7371,330.4,0.9851
