ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
71020000,1.983,149100000,1.615,1493000,1.598,10030000,1.997,629900000,1.638,333400000,1.307,246700,1.677
3.777e+09,1.291,2054000,1.754,5.321e+09,1.55,6539000,1.184,36400000,1.921,8.727e+09,1.409,248400,1.052
373900000,0.6759,95160000,1.832,878800000,1.17,3.276e+09,0.9636,22240000,1.971,5.885e+09,1.521,243600,1.764
43250000,0.7201,4.611e+09,0.6387,111400000,1.127,7893000,1.315,310500000,1.61,19270000,1.782,292400,1.126
20250000,1.259,1.844e+09,0.9967,29460000,0.9671,6749000,1.176,226700000,1.737,107400000,1.162,353100,0.9341
474900000,1.068,6.161e+09,1.572,194800000,0.8301,40460000,0.5774,79670000,1.089,117200000,1.246,341100,1.421
5325000,0.8689,574800000,1.26,9897000,1.287,99500000,0.5425,36890000,1.655,1.378e+09,1.445,299000,1.348
32340000,1.706,620600000,0.9785,40620000,1.585,121300000,0.7679,133200000,1.381,10920000,1.672,297800,1.304
3.125e+09,1,4.019e+09,1.217,5.174e+09,1.764,66670000,0.6153,1.596e+09,1.812,4.003e+09,1.359,274400,1.47
390500000,0.519,78420000,1.561,19620000,1.48,2538000,1.407,6.454e+09,1.973,922200000,1.396,194300,1.558
1.72e+08,0.9714,3873000,1.99,342300000,1.84,7718000,0.9084,102800000,1.398,38400000,1.37,361500,1.142
77730000,1.985,15290000,1.692,140300000,0.8839,17870000,0.693,49160000,0.9392,827400000,1.535,253000,1.967
738300,1.634,640600000,1.488,66770000,0.6976,51770000,1.284,6.788e+09,0.528,1.182e+09,1.324,373400,0.959
72060000,1.17,82710000,1.118,576900000,1.228,13720000,0.9899,590100000,1.378,8.872e+09,0.9348,407800,0.8957
757800000,0.6398,298100000,0.5411,2.907e+09,1.999,1715000,1.514,1.424e+09,0.9744,21040000,1.633,303300,1.126
409500000,0.5808,484700000,0.5366,5724000,0.8717,102300000,1.103,49990000,1.338,7510000,1.942,275600,1.398
161300000,0.5439,2.103e+09,0.5804,143900000,1.405,28270000,0.7049,3.155e+09,1.904,11360000,1.734,254600,1.229
12910000,0.6523,15010000,1.388,377500000,1.368,987400000,1.815,3.314e+09,0.7106,3.259e+09,1.528,261900,1.28
3654000,1.081,886700,1.927,1.22e+08,1.085,153100000,0.752,8.835e+09,0.9504,132400000,1.143,312500,1.033
1685000,1.759,101700000,1.401,2.384e+09,1.027,4359000,1.284,6130000,1.096,4.386e+09,0.6908,251700,1.316
