hERG_IC50,hERG_h,hERG_Bmax
6.652,0.6869,99
4.937,0.9846,85.73
4.936,1.013,88.07
5.094,1.022,86.39
5.373,0.9619,87.18
4.812,1.393,82.07
5.873,0.8843,92.62
4.877,0.9971,87.02
4.192,0.7947,85.89
4.943,1.106,85.02
4.797,1.257,83.87
6.455,1.129,90
6.43,0.9198,92.29
5.387,0.8675,89.9
5.08,0.9484,87.17
5.713,1.072,90.3
6.159,1.266,88.29
5.607,1.138,88.42
4.859,0.888,88.31
6.677,0.6334,99
6.601,0.847,99
6.737,0.8564,97.38
7.257,0.8939,99
6.47,0.7438,97.96
5.279,1.331,82.25
5.552,1.189,86.82
5.369,1.154,87.38
4.9,1.012,85
5.289,1.245,85.33
5.721,1.045,91.06
5.413,1.138,89.33
4.539,1.031,82.64
6.385,0.8237,94.27
5.989,0.7381,94.83
5.252,1.347,84.56
6.074,0.8721,93.89
6.379,0.9815,93.02
5.405,0.6971,93.28
6.893,0.7893,95.11
5.404,1.21,88.47
4.885,1.375,82.26
4.872,1.17,83.4
7.105,0.6827,99
4.933,1.135,83.77
5.537,1.246,85.37
6.79,0.7587,97.44
5.472,0.983,91.22
4.725,0.847,90.84
4.654,1.116,82.03
4.574,1.261,82.43
7.008,0.8944,99
5.272,1.375,83.2
4.704,1.098,87.96
6.283,1.067,90.77
6.312,0.6872,97.13
5.741,0.8486,91.5
5.482,1.055,88.85
7.09,0.77,99
6.31,0.9047,92.36
6.96,1.081,93.21
7.205,0.6853,98.24
5.327,1.188,88.73
5.123,0.8817,90.54
5.351,0.9936,90.06
5.482,1.072,91.22
5.646,1.211,87.95
6.413,0.7477,97.64
5.508,0.8374,89.87
5.489,1.174,89.06
4.96,1.191,83.24
6.766,0.9077,97.1
5.618,0.7054,94.16
5.566,1.038,88.79
6.54,0.7212,99
4.345,1.269,82.16
5.531,1.276,85.83
6.544,0.9797,93.55
6.143,0.8306,92.8
5.17,0.8708,87.69
5.646,1.159,91.48
6.082,0.8947,94.33
6.16,0.746,99
4.988,1.041,87.13
6.531,0.9098,95.59
5.174,1.231,85.78
4.929,1.224,83.03
5.548,1.101,86.29
6.013,1.066,89.71
5.788,1.225,86.5
6.796,0.6043,99
5.413,1.17,87.26
5.66,0.9604,88.65
5.55,1.07,89.69
4.541,1.281,79.86
4.876,0.9512,87.97
5.266,1.191,86.55
5.207,1.054,88.84
6.593,0.8162,99
5.326,1.035,88.54
5.268,1.1,85.32
5.997,0.7484,92.8
5.492,1.251,87.3
6.365,0.9058,94.71
4.635,1.094,83.54
5.015,1.342,83.46
5.559,1.053,89.04
5.497,0.8146,91.43
5.22,1.055,86.34
5.895,0.9707,90.61
4.699,0.9448,85.49
4.483,1.29,80.87
5.864,0.8617,95.28
5.394,1.26,86.96
5.932,1.137,89.95
6.331,0.7678,97.08
5.477,0.8526,90.81
4.997,1.196,83.53
4.715,1.23,81.01
5.188,1.219,84.77
5.467,0.9398,89.54
6.78,0.7721,99
4.136,1.358,77.77
5.292,1.202,89.39
5.878,0.7584,90.84
4.408,1.041,80.22
5.162,1.15,86.85
5.326,1.07,86.68
5.762,0.832,90.19
4.886,0.9239,86.53
6.045,1.063,91.1
6.479,1.144,92.24
5.047,0.6783,89.54
5.654,0.9316,92.83
6.425,0.8053,95.87
5.294,1.035,86.39
6.924,0.7125,99
5.009,0.9379,88.15
6.107,0.9521,92.27
5.708,0.8077,92.84
5.66,0.895,94.35
5.507,1.158,87.28
6.195,0.9533,94.77
4.664,1.319,80.06
4.567,1.145,82.34
5.016,1.014,87.04
7.619,0.5678,99
5.503,1.13,90.49
6.269,0.8621,92.42
4.364,1.132,82.49
6.192,0.884,92.49
6.577,0.7182,99
5.175,1.169,85.13
4.64,1.008,82.5
4.212,1.119,81.07
5.128,1.246,84.89
5.989,1.025,95.65
5.028,1.138,86.11
5.791,1.017,90.9
6.107,0.9148,93.17
4.608,1.012,82.92
6.157,1.24,88.53
5.262,1.033,87.56
6.583,0.9628,93.8
7.16,0.6965,99
6.322,0.9109,95.69
6.206,0.9695,92.92
6.91,0.6742,99
5.527,1.201,89.38
5.61,0.8318,93.1
4.767,1.075,85.77
4.903,0.8661,87.46
5.303,1.249,84.04
6.048,0.6757,94.85
5.64,1.053,89.81
5.49,0.8822,90.18
6.241,0.8557,95.94
5.089,1.178,82.88
5.875,0.8994,92.28
5.222,1.089,87.75
5.816,1.078,93.27
5.567,1.114,89.68
5.636,0.6711,93.16
5.441,1.062,85.99
5.433,1.147,87.16
6.524,0.8517,93.87
6.126,0.6926,95.42
6.342,0.8649,93.88
5.221,1.128,86.87
5.209,0.8968,90.81
5.483,0.8904,92.95
6.063,0.9609,92.32
5.746,0.8611,93.28
5.038,1.082,82.43
5.334,1.179,85.81
7.063,0.9448,96.94
4.196,1.366,77.42
4.822,1.24,84
6.521,0.824,94.82
5.115,1.043,90.29
4.278,1.108,82.54
5.332,1.02,90.89
4.833,1.007,85.97
5.669,1.055,91.61
5.119,1.031,90.53
4.49,1.179,81.56
6.015,0.6778,99
5.459,1.234,88.38
4.306,1.245,80.57
4.81,1.092,87.17
5.551,1.053,85.23
5.435,1.29,85.84
5.464,1.19,87.9
5.61,1.102,88.99
5.268,1.26,87.92
5.229,0.8867,89.72
4.944,1.288,83.5
5.227,1.021,90.68
6.002,0.9608,90.56
6.814,0.8891,96.41
4.683,1.082,85.35
5.54,0.9385,90.36
6.387,0.9336,93.9
5.261,1.036,87.16
5.474,1.074,90.01
4.997,1.021,84.75
5.465,1.236,86.12
5.547,0.9716,89.35
5.025,1.39,80.56
4.981,1.314,83.24
5.176,1.142,87.07
5.892,1.052,90.14
5.151,1.085,87.56
5.658,0.9856,90.35
4.829,1.322,83.45
4.824,0.7569,90.76
6.83,0.7963,99
6.985,0.8664,96.59
5.328,1.326,84.64
4.43,1.071,82.94
5.439,1.001,87.45
5.169,1.06,86.22
5.593,0.7987,94.36
4.937,0.8697,89.31
4.891,1.079,86.64
4.38,1.224,82.43
4.833,1.183,84.67
5.004,1.262,82.42
5.913,1.26,89.51
6.467,0.6938,99
5.785,1.032,90.91
4.793,1.116,82.13
4.782,0.9865,87.43
5.938,1.22,90.14
5.525,1.096,87.48
5.427,0.9644,91.43
6.095,0.9338,91.37
5.252,1.071,89.27
5.696,1.055,91.66
6.455,0.9031,96.21
6.966,0.6353,99
5.196,1.052,87.75
5.972,0.8664,92.54
7.351,0.9842,98.79
5.151,0.8666,90.99
5.917,0.7698,92.61
4.903,1.091,87.88
5.071,1.145,86.07
5.824,1.095,90.39
5.452,0.9135,88.68
6.706,0.7594,99
6.012,0.8894,90
4.598,1.107,82.66
6.185,0.9834,93.15
5.102,0.8881,87.78
5.687,1.238,87.51
4.489,0.8384,84.78
6.857,0.7816,99
5.228,1.12,87.87
4.593,1.154,82.99
5.234,1.024,86.76
4.823,1.163,86.08
5.608,1.166,87.92
5.37,1.208,84.95
5.551,1.115,89.48
5.976,1.158,90.51
4.703,1.216,82.77
5.936,0.8305,94.71
6.707,0.6467,97.6
5.046,1.205,83.8
4.634,1.137,82.77
5.007,1.318,82.48
5.09,1.166,86.37
6.057,1.265,88.58
5.43,1.116,90.5
4.544,0.9753,86.27
5.254,1.052,86.84
6.727,0.9048,97.06
4.962,1.197,84.6
5.585,1.038,87.61
4.715,1.257,84.69
5.934,1.168,87.46
5.963,0.9833,90.44
5.775,1.211,89.99
4.659,0.9673,86.74
5.697,0.9734,91.11
4.488,0.9245,83.8
5.785,1.167,86.26
5.72,0.9748,91.83
5.645,1.059,87.26
6,1.074,90.58
5.555,0.8677,90.94
5.505,0.7897,90.45
7.034,0.7031,99
4.943,0.8095,91.84
5.694,1.068,89.35
4.751,1.065,85.43
5.538,0.9493,91.14
6.565,0.8171,97.92
4.39,1.266,80.45
5.108,1.089,84.18
3.546,0.9752,79.65
5.471,1.101,87.83
5.84,0.9753,95.15
5.612,0.9667,90.23
6.018,0.8832,93.48
6.434,1.059,92.13
5.214,0.7656,89.85
5.851,0.9041,89.71
