hERG_IC50,hERG_h,hERG_Bmax
0.3668,0.7472,74.32
0.8242,0.7261,73.56
0.6056,0.6756,83.23
1.13,0.5967,89.41
0.6422,0.7391,77.77
0.5635,0.6887,81.95
1.233,0.6518,85.31
0.7458,0.6587,80.95
1.095,0.6075,87.37
1.37,0.5713,93.49
2.082,0.6755,88.31
1.477,0.5962,89.43
1.084,0.6804,78.67
0.4416,0.7209,82.9
1.109,0.7299,79.82
0.39,0.7997,74.2
0.3623,0.7879,78.75
0.9651,0.6065,86
0.7236,0.7065,80.5
0.9255,0.5966,86.29
0.9831,0.5735,92.91
1.081,0.7084,81.01
1.341,0.564,94.55
1.587,0.5999,89.98
0.9569,0.6165,79.9
0.4852,0.6966,84.26
0.91,0.6006,86.14
1.182,0.5636,91.49
0.4906,0.7176,79.26
1.25,0.6664,84.8
1.773,0.5574,93.34
0.5133,0.6724,81.3
0.5223,0.6707,81.08
0.7688,0.6738,81.79
0.4707,0.6872,79.36
0.6431,0.6034,86.45
0.6414,0.6758,77.99
0.605,0.683,78.32
0.763,0.6976,81.79
0.977,0.6236,87.29
0.8505,0.6441,84
0.5529,0.7118,75.09
0.6824,0.6504,80.02
0.8148,0.6675,81.78
0.3221,0.7447,78.19
0.5558,0.7134,81.52
0.4331,0.6834,78.32
0.801,0.6144,83.09
1.599,0.6093,90.85
0.9704,0.6406,85.24
0.7376,0.6937,80.52
0.6974,0.5957,80.62
1.312,0.5986,86.22
0.7211,0.5932,87.32
0.5422,0.7811,79.68
0.5358,0.6918,80.31
1.074,0.5656,88.84
0.5294,0.6991,79.89
1.088,0.6112,89.4
0.913,0.6607,78.12
1.7,0.5553,92.88
0.8571,0.6828,82.75
0.4878,0.6837,79.11
0.6622,0.6954,79.2
0.3714,0.8177,78.92
0.551,0.6518,82.27
1.077,0.6072,87.27
0.4883,0.7074,84.44
0.804,0.6762,81.83
0.652,0.6105,85.92
1.678,0.5569,91.47
0.8282,0.6798,82.86
1.386,0.5631,94.54
0.7724,0.6283,82.6
1.343,0.5768,86.87
0.4064,0.8397,79.84
2.033,0.6073,87.61
0.4357,0.7749,76.35
0.7224,0.6248,86.51
0.6902,0.7212,78.66
1.32,0.5671,86.07
0.8064,0.7067,81.31
1.239,0.5663,92.15
0.5881,0.6505,83.42
0.6133,0.6658,78.63
0.5218,0.6751,81.39
0.4606,0.7234,77.29
0.7297,0.6433,81.58
1.232,0.5822,85.42
1.269,0.5771,91.83
0.7654,0.6383,88.01
0.5182,0.6486,86.19
1.357,0.6342,86.28
0.5331,0.749,80.62
0.5377,0.7346,79.85
0.9614,0.5658,87.39
0.3687,0.7469,74.52
0.5232,0.719,73.86
0.8959,0.6651,84.69
0.6982,0.6725,86.1
1.356,0.6317,84.2
1.77,0.5545,93.26
0.6728,0.6827,78.85
1.018,0.6261,88.57
1.097,0.5733,90.02
0.7584,0.6332,82.61
0.3386,0.8,77.66
1.335,0.5883,87.04
0.8227,0.6014,90.63
0.5814,0.714,81.04
0.5701,0.6956,81.73
0.7122,0.6449,81.61
0.9806,0.6409,78.73
0.5405,0.7687,79.49
1.681,0.5768,97.88
0.2926,0.855,74.61
1.466,0.5816,88.64
1.14,0.6584,81.61
1.039,0.6348,80.73
0.3181,0.8825,74.57
0.6371,0.6679,85.06
2.024,0.599,87.68
0.6615,0.6866,79.49
1.19,0.6381,83.81
1.4,0.6243,86.67
1.041,0.6502,88.29
0.6939,0.676,86.67
0.4885,0.8088,77.59
0.6333,0.7182,77.63
0.8954,0.5822,85.71
0.3925,0.784,80.48
0.8776,0.6041,84.99
0.892,0.7678,77.3
0.8078,0.6313,84.23
0.5413,0.6856,74.87
1.122,0.6835,80.54
0.3774,0.7299,80.77
0.332,0.7637,78.34
0.5598,0.6729,82.05
0.9763,0.6049,87.83
1.491,0.6033,88.14
0.7472,0.6191,81.44
1.08,0.5989,89.13
1.382,0.5725,87.56
0.7855,0.7253,81.18
0.7424,0.6931,80.58
0.8211,0.6794,82.61
0.5332,0.6967,80.17
2.718,0.6367,94.38
1.039,0.6382,88.09
0.7723,0.629,82.87
2.041,0.6295,86.51
0.5689,0.6901,81.64
1.211,0.7658,73.98
0.4361,0.7369,82.91
0.6211,0.6757,78.27
1.239,0.6201,84.26
1.181,0.618,84.67
0.3433,0.768,72.2
1.286,0.6012,86.51
0.7399,0.7191,86.76
0.8589,0.6704,83.53
1.56,0.695,80.17
1.262,0.5643,93.06
1.599,0.5553,90.9
0.5345,0.7044,80.1
0.3948,0.6989,82.28
0.8352,0.5927,84.98
1.093,0.5978,89.24
0.458,0.7521,77.55
1.867,0.5857,95.09
0.596,0.6641,84.19
0.677,0.7249,78.55
1.405,0.5931,88.98
1.492,0.5629,95.27
0.598,0.6739,83.75
1.132,0.5995,90.6
0.5731,0.6777,76.75
0.8879,0.6899,83.9
1.054,0.6006,89.26
0.3821,0.7338,75.94
1.264,0.5762,93.52
0.6025,0.6698,83.23
0.7955,0.6822,81.89
0.743,0.6843,80.32
0.8076,0.6513,82.42
1.341,0.5883,86.6
0.4836,0.7116,78.92
2.16,0.6129,96.93
0.9481,0.6311,87.17
0.6554,0.6578,84.75
1.683,0.7491,81.91
1.707,0.5799,92.05
0.5729,0.7432,74.75
0.7259,0.7497,79.53
0.5316,0.6299,80.83
0.6942,0.7036,78.81
1.087,0.6958,81.46
0.8611,0.7218,75.61
0.663,0.6904,79.33
0.9754,0.6942,85.35
0.756,0.6601,87.15
1.587,0.5964,89.07
0.7921,0.6599,82.26
0.9515,0.6005,86.39
0.6585,0.7142,83.19
0.5215,0.6407,80.67
0.7836,0.7546,80.55
0.4524,0.7482,77.57
0.9319,0.6007,86.37
0.5213,0.725,79.93
0.8358,0.646,83.62
0.6088,0.7421,81.98
0.8844,0.7617,74.6
1.372,0.6435,86.4
0.6936,0.7085,78.74
0.5783,0.7566,74.76
0.3849,0.8582,78.81
0.4928,0.7367,79.18
0.8812,0.6132,84.84
1.613,0.6151,90.52
0.6054,0.6098,84.62
0.5669,0.702,81.95
0.7402,0.7371,79.6
0.9629,0.6698,79.68
1.061,0.6128,89.05
0.7788,0.6557,82.24
2.209,0.5567,96.88
0.357,0.843,77.32
0.9196,0.6304,85.54
0.8863,0.6052,84.97
1.359,0.6435,86.15
0.6515,0.7091,77.63
0.7184,0.6544,86.24
0.7013,0.793,77.49
0.7427,0.6226,81.25
0.7162,0.6815,80.85
1.202,0.6476,82.88
0.7106,0.6195,87.12
2.205,0.6045,88.97
0.7204,0.6488,86.45
1.019,0.6356,86.68
0.5462,0.7832,79.31
0.7874,0.6771,81.56
0.4898,0.7049,79.02
0.8039,0.6235,83.09
0.6477,0.7011,77.9
0.5041,0.7423,78.51
1.468,0.5741,89.37
1.051,0.6362,88.24
0.7828,0.6011,83.74
0.9704,0.6539,86.54
0.9894,0.6394,86.63
0.7324,0.6959,80.2
1.384,0.6022,88
0.5637,0.7199,81.12
0.9619,0.6513,86.27
0.707,0.6484,81.3
1.065,0.635,86.4
0.298,0.93,73.22
0.3663,0.7625,74.85
1.9,0.6079,93.32
0.6923,0.6223,87.51
0.779,0.5992,83.78
0.9467,0.6337,87.17
0.6601,0.6751,84.61
1.137,0.6307,88.16
0.612,0.7096,82.57
1.641,0.565,98.21
0.9946,0.6397,86.75
0.8694,0.5743,91.32
1.896,0.6698,85.93
0.6809,0.641,80.1
0.3257,0.8414,76.43
0.5771,0.739,81.01
1.183,0.6418,83.36
0.7177,0.682,85.44
1.534,0.6791,80.88
0.4878,0.7126,79.35
0.7342,0.6455,88.03
0.6232,0.7639,81.3
0.5729,0.6539,82.63
0.8423,0.64,83.81
0.8117,0.626,83.08
1.19,0.6163,84.64
0.5265,0.7043,80.27
0.4715,0.7568,77.04
1.225,0.5985,85.13
1.115,0.5875,89.36
0.6499,0.6829,77.73
1.972,0.5541,95.94
0.9176,0.7136,83.77
0.5775,0.7487,80.86
1.321,0.6321,84.6
0.8744,0.5691,91.06
0.957,0.5751,87.01
0.5976,0.7095,83.61
0.4924,0.7799,83.76
0.9875,0.6199,87.1
0.5687,0.7124,81.26
0.7118,0.6339,81.31
0.8867,0.5738,92.95
1.186,0.6318,84.08
0.5347,0.8146,71.24
0.8279,0.6077,83.23
1.505,0.5855,88.3
0.9743,0.5958,87.98
0.8126,0.6995,82.84
0.6397,0.6706,85.12
0.8273,0.6536,83.43
0.7062,0.6271,87.02
0.8763,0.5971,84.97
1.213,0.6272,83.52
0.6516,0.7342,77.47
0.677,0.7249,78.55
1.785,0.6975,82.53
0.4397,0.8591,80.54
0.8582,0.5931,90.37
0.639,0.7278,83.46
0.5069,0.756,78.38
0.8722,0.6215,86.03
0.664,0.7553,76.89
1.075,0.5711,89.08
1.048,0.6107,88.87
0.7524,0.6499,88.1
1.768,0.7659,82.71
0.5777,0.6801,76.58
