ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
59.83,0.502,29290,0.5075,1687,1.879
67.36,0.5236,33260,0.5064,1129,1.214
70.52,0.5049,18630,0.5182,1041,1.104
62.58,0.5013,24430,0.5062,1873,1.66
59.72,0.5299,23980,0.5072,1794,1.973
71.74,0.5041,24410,0.5066,1445,1.644
58.15,0.5505,30340,0.5025,1682,1.451
83.4,0.5042,26460,0.532,935,1.048
59.17,0.5013,25820,0.5706,1676,1.602
59.76,0.5079,27600,0.5114,1317,1.183
66.03,0.5326,21010,0.504,1287,1.239
55.66,0.5376,23700,0.5581,1601,1.667
78.32,0.5021,20770,0.5085,1574,1.386
72.4,0.5068,24160,0.5058,1327,1.135
68,0.518,25330,0.5007,1651,1.996
70.5,0.5053,27630,0.5127,1660,1.447
65.82,0.5104,30640,0.5067,1569,1.571
53.86,0.503,30860,0.506,1557,1.456
56.54,0.5042,31620,0.5075,1785,1.586
52.45,0.5108,28220,0.507,1656,1.66
59.38,0.5199,24520,0.519,1753,1.778
60.41,0.5061,26980,0.5032,1688,1.672
53.64,0.5626,22030,0.5034,1656,1.628
71.7,0.504,26700,0.5038,1823,1.948
70.64,0.5008,32100,0.5121,1711,1.648
70.94,0.5109,24500,0.5111,1372,1.461
72.86,0.5159,26520,0.5687,1484,1.738
64.88,0.5654,20030,0.5243,1691,1.972
88.3,0.5241,21320,0.5377,1563,1.172
75.81,0.5295,25090,0.5025,1056,0.9101
55.97,0.5334,26230,0.5013,1474,1.428
56.03,0.5057,24990,0.5023,1832,1.564
48.52,0.5123,25920,0.5095,1858,1.662
51.09,0.5021,29560,0.5027,1375,1.341
57.5,0.5028,28120,0.5035,1585,1.713
48.56,0.5196,26420,0.5032,1686,1.507
49.01,0.5269,25220,0.5227,1722,1.795
78.05,0.5178,16570,0.5015,1707,1.547
67.29,0.5168,18670,0.5334,1059,1.136
64.04,0.5083,22220,0.5021,1234,1.432
64.94,0.5072,29880,0.5032,1491,1.655
66.37,0.5011,32000,0.5013,1652,1.651
64.01,0.5002,26710,0.5185,1737,1.479
66.02,0.5093,26340,0.5253,1795,1.771
66.01,0.5089,22240,0.5099,1775,1.753
52.78,0.526,32670,0.501,1815,1.868
56.52,0.5566,32280,0.5165,1557,1.93
74.33,0.5629,26760,0.5047,1783,1.993
64.32,0.518,25000,0.535,1690,1.683
77.73,0.5274,20030,0.5029,2028,1.974
56.03,0.5196,21880,0.5088,1490,1.65
53.21,0.513,29260,0.5131,1322,1.263
57.19,0.5128,28210,0.5262,1491,1.343
50.7,0.538,22260,0.5167,1560,1.592
55.02,0.5737,27640,0.5157,1052,1.202
72.31,0.5154,26960,0.5097,1315,1.554
66.12,0.5177,29090,0.5019,1688,1.34
52.2,0.5236,28030,0.5042,1415,1.428
52.65,0.5088,25890,0.5082,1747,1.92
63.85,0.5052,26210,0.5032,1600,1.686
56.55,0.5057,27420,0.5128,1731,1.762
51.42,0.55,27810,0.511,919.8,0.9704
64.74,0.5004,23980,0.5173,1390,1.124
57.75,0.518,28180,0.5309,1813,1.574
41.24,0.5058,23860,0.5096,1363,1.521
40.58,0.5222,25320,0.5101,1450,1.938
51.83,0.546,25500,0.5073,1352,1.432
70.13,0.5059,21210,0.5279,1054,0.9258
84.93,0.5199,24420,0.5275,1263,1.121
51.21,0.5232,23810,0.5093,1989,1.95
51.48,0.5141,25590,0.5003,1955,1.853
51.55,0.5037,25760,0.5034,1581,1.545
54.77,0.5061,27530,0.505,1640,1.483
81.33,0.5162,20790,0.5069,1576,1.285
70.47,0.576,23860,0.5072,1261,1.353
40.84,0.5743,25580,0.5079,1667,1.418
74.59,0.5072,23740,0.524,1780,1.909
53.17,0.5359,27920,0.509,1585,1.682
55.75,0.6077,28600,0.5113,1504,1.805
93.61,0.5079,23240,0.5245,1792,1.976
59.98,0.5059,26960,0.5119,1725,1.903
61.46,0.5078,24390,0.5125,1882,1.991
