ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
82980,0.6306,132300,0.5819,20300,0.8215,646.5,0.7765
79560,1.845,37320,0.7411,20630,0.9804,832.3,0.8363
89930,1.754,69580,0.8192,25700,0.7302,879.3,0.8683
109300,1.518,51140,1.146,22960,0.931,835.5,1.017
99670,1.522,92660,1.725,14390,0.7094,718.7,0.9
72890,1.585,108000,0.7928,20130,0.6667,882.8,0.8611
120000,0.6871,145600,0.8321,24860,0.8145,1017,0.7263
28950,0.817,75220,0.7615,18560,0.9664,626.1,1.049
36810,0.591,113100,1.116,12190,1.252,695.1,0.9409
72830,1.768,76290,1.029,19360,1.095,1098,1.026
132500,1.279,59560,1.35,27800,0.8793,911.2,0.7704
130700,0.7995,104900,0.8287,26480,0.8736,1012,0.7884
201300,0.7619,71270,0.8464,21560,0.8096,800,0.8232
243800,0.5695,95640,0.6201,21640,0.6668,1086,0.8653
85920,1.061,101200,0.5087,14310,0.6659,769.8,0.7806
79790,1.293,31840,1.123,19550,0.7387,972.4,0.7578
187100,0.7307,66450,0.7925,24620,0.7845,977.5,0.7614
198300,0.8216,42460,1.06,20050,0.7688,737.7,0.8275
149500,0.8586,56060,0.9245,19000,0.9495,858.8,0.9428
128500,1.216,71780,0.9124,19050,0.8556,808.1,0.8379
302200,0.8221,37930,1.004,17820,0.7402,693.7,0.7793
611700,0.6296,79420,1.481,22010,0.698,1106,0.9822
133300,0.9262,69290,1.437,22780,0.7162,1230,1.065
69430,0.9117,74050,1.159,24610,0.5232,1018,1.259
60060,0.688,119200,0.8569,17010,0.8013,1115,1.205
75720,0.9006,151700,0.7698,19440,0.881,874.1,1.019
80380,1.298,82030,0.6649,19680,0.6862,910.6,1.14
139200,1.246,70600,1.509,26320,0.6832,817.1,1.263
42200,1.013,42280,1.017,18550,0.7725,704,1.068
69880,0.9871,101100,0.6997,17610,0.7299,805.5,1.044
122300,1.747,152000,1.296,22800,0.7305,939.9,0.83
88570,1.948,107900,0.9704,19290,0.731,871.8,0.7674
290000,0.627,62820,1.268,25380,0.8453,897.4,0.874
337800,0.5751,106200,0.9207,17580,0.803,881.1,0.9246
161900,0.893,62870,1.144,21560,0.8256,1236,0.855
45600,1.057,42770,1.092,15650,0.707,899.8,0.9805
86130,0.5825,59890,0.5375,28470,0.6498,833.2,0.8614
