Kmax,Ku,n,halfmax,Vhalf,slope
7989,0.9893,0.6651,66790000,-72.72,0.0001196
1.073,0.9606,1.474,50460000,-168.1,2.126e-08
7394,0.9637,0.78,195800000,-162.4,3.776e-05
5.335,0.9848,0.8285,223600,-81.35,2.386e-05
26.69,0.9992,1.172,68750000,-147.2,3.882e-07
0.5481,0.8564,1.812,999700000,-39.85,5.483e-10
0.9106,0.9879,1.725,967900000,-77.74,9.408e-10
19600,0.9834,0.8279,828500000,-160.4,2.366e-05
29920,0.885,0.5909,109400000,-69.2,0.0002735
2401,0.6244,0.576,6476000,-75.54,0.0003708
9.239,0.9418,0.6448,61630,-71.79,0.0001499
26580,0.9662,0.7788,858800000,-144.2,3.095e-05
9196,0.9998,0.8689,610900000,-162.6,1.505e-05
2.04,0.9999,1.418,66570000,-171.1,3.064e-08
1522,0.9965,1.033,987600000,-172.6,1.541e-06
0.7987,0.4832,1.755,999700000,-55.37,7.989e-10
1.576,0.9945,1.676,999200000,-154.6,1.577e-09
6885,0.9716,0.7081,113200000,-75.22,6.082e-05
2.155,0.9932,1.005,596500,-96.34,3.613e-06
0.7021,0.7237,1.765,995800000,-69.88,7.051e-10
9181,0.9148,0.8107,476400000,-72.03,1.927e-05
10240,0.9575,0.843,839200000,-85.86,1.22e-05
13730,0.9935,0.8475,888400000,-99.51,1.545e-05
9109,0.9961,0.885,800200000,-175,1.138e-05
2.81,0.9988,1.17,4886000,-157.5,5.751e-07
2.281,0.9996,1.619,997700000,-163.8,2.286e-09
1.783,0.9966,0.9985,490400,-73.48,3.636e-06
2.016,0.9783,1.082,1505000,-133,1.34e-06
1.243,0.9868,1.724,998500000,-139.7,1.245e-09
12.04,0.9987,0.9903,3057000,-160.2,3.939e-06
0.8974,0.7115,1.768,998600000,-70.28,8.987e-10
0.8912,0.9784,1.501,58340000,-71.51,1.528e-08
4897,0.9989,0.9132,483900000,-161.1,1.012e-05
1.098,0.9663,1.75,990800000,-73.48,1.108e-09
1.505,0.999,1.684,953600000,-154.9,1.578e-09
27.75,0.9935,0.8288,1401000,-76.05,1.981e-05
14960,0.9609,0.8482,937800000,-92.95,1.595e-05
2.158,0.9877,1.059,1215000,-164.1,1.776e-06
3867,0.9993,0.9565,841400000,-161,4.596e-06
1.918,0.8072,0.546,2925,-73.75,0.0006557
0.7201,0.5312,1.784,962500000,-67.53,7.482e-10
1.959,0.9998,1.672,998600000,-132.4,1.962e-09
8806,0.9987,0.833,393200000,-166.5,2.24e-05
12.71,0.9844,0.7706,283200,-81.75,4.488e-05
0.8479,0.6666,1.751,988300000,-74.87,8.579e-10
960.5,0.9968,1.082,984500000,-163.7,9.756e-07
1.866,0.9798,1.685,999700000,-157,1.867e-09
2.532,0.8959,0.8609,146600,-74.53,1.727e-05
5865,0.9963,0.9319,923400000,-152,6.352e-06
1200,0.9996,1.01,408600000,-178.2,2.937e-06
10720,0.9999,0.6935,100400000,-64.12,0.0001068
2.516,0.9887,0.784,51500,-81.65,4.885e-05
934.4,0.9931,0.9724,273700000,-164.2,3.414e-06
11800,0.9996,0.7885,3.11e+08,-90.63,3.794e-05
2340,0.9978,0.9713,757700000,-156.6,3.088e-06
0.8755,0.706,1.755,999300000,-70.79,8.761e-10
3398,0.9993,0.5567,6992000,-72.09,0.000486
