Kmax,Ku,n,halfmax,Vhalf,slope
180400,7.775e-05,0.5429,585200,-76.88,0.3083
158700,8.699e-05,0.6275,601400,-84.64,0.2639
38930,7.836e-05,0.5115,126100,-77.27,0.3087
101000,8.957e-05,0.6047,360300,-74.6,0.2803
375400,6.146e-05,0.5109,1017000,-87.51,0.3691
70000,8.02e-05,0.5784,230700,-78.57,0.3034
56430,7.09e-05,0.6523,213900,-82.56,0.2638
107000,7.072e-05,0.7176,453100,-89.41,0.2362
77210,6.885e-05,0.6398,270900,-91.59,0.285
78520,9.042e-05,0.6416,307400,-82.93,0.2554
96140,8.055e-05,0.5939,314500,-86.23,0.3057
584900,5.751e-05,0.5443,1640000,-130.5,0.3566
646500,6.961e-05,0.5069,1905000,-79.2,0.3394
182200,7.335e-05,0.6967,767500,-85.9,0.2374
521800,8.179e-05,0.5316,1406000,-81.5,0.3711
56140,6.699e-05,0.6674,241800,-82,0.2322
150300,7.899e-05,0.6422,634700,-79.62,0.2368
31270,6.898e-05,0.5308,84890,-81.26,0.3684
111300,7.088e-05,0.5235,290600,-88.33,0.383
34040,6.777e-05,0.7089,140800,-92.72,0.2418
38970,9.029e-05,0.5,107700,-77.09,0.3618
109700,6.221e-05,0.6927,438100,-150.1,0.2504
227500,5.466e-05,0.6268,728600,-134.5,0.3122
83470,8.933e-05,0.6458,337500,-81.35,0.2473
487900,5.438e-05,0.6508,1704000,-142.3,0.2863
156100,9.346e-05,0.5526,493500,-76.04,0.3163
232200,5.445e-05,0.6129,731200,-171.1,0.3176
155100,6.335e-05,0.7239,815600,-81.83,0.1902
78680,6.068e-05,0.6937,317100,-87.65,0.2481
272300,8.205e-05,0.6365,956200,-82.11,0.2848
302800,8.167e-05,0.5179,959100,-81.19,0.3157
112700,7.835e-05,0.6479,423700,-86.53,0.266
598500,7.098e-05,0.7745,3796000,-78.82,0.1577
177300,8.604e-05,0.7012,922000,-77.13,0.1923
100400,7.429e-05,0.5144,286600,-83.24,0.3503
624800,6.449e-05,0.7199,2724000,-135.3,0.2294
450300,5.891e-05,0.6481,1725000,-92.7,0.261
129000,8.262e-05,0.7124,583800,-92.46,0.221
386000,5.971e-05,0.7354,1855000,-98.93,0.2081
170700,8.032e-05,0.571,587800,-77.95,0.2904
105700,7.386e-05,0.6996,464800,-81.61,0.2274
501700,8.249e-05,0.5748,1710000,-81.09,0.2934
115900,8.173e-05,0.6609,421300,-81.93,0.2751
678800,7.857e-05,0.5977,2673000,-76.15,0.2539
143000,7.09e-05,0.6557,501000,-92.55,0.2854
5557000,7.57e-05,0.7307,24380000,-87.11,0.2279
158700,6.716e-05,0.646,594300,-84.78,0.267
218200,7.628e-05,0.5876,664000,-84.41,0.3286
115200,6.899e-05,0.6195,403500,-78.16,0.2855
736100,7.446e-05,0.7881,4778000,-83.15,0.1541
111500,7.3e-05,0.5748,362300,-85.81,0.3078
8384,8.276e-05,0.5793,28860,-78.97,0.2905
8.513,9.125e-05,0.6398,30.57,-74.5,0.2785
83150,8.926e-05,0.7092,466200,-72.84,0.1784
209000,6.788e-05,0.5499,669300,-81.11,0.3123
193100,7.547e-05,0.6341,643900,-82.72,0.2999
926600,4.744e-05,0.6941,3373000,-137.8,0.2747
379100,6.094e-05,0.7262,1849000,-84.55,0.205
134000,6.244e-05,0.7378,649200,-88.97,0.2064
157500,9.11e-05,0.6951,829300,-80.35,0.1899
1076000,8.485e-05,0.7461,5201000,-89.07,0.2069
99100,8.047e-05,0.5573,326500,-79.74,0.3035
87720,8.095e-05,0.616,325300,-84.23,0.2697
88370,7.343e-05,0.72,414800,-85.19,0.213
82700,8.091e-05,0.7668,479100,-78.18,0.1726
94960,6.598e-05,0.6421,371100,-112.4,0.2559
112400,9.268e-05,0.6037,436600,-73.45,0.2574
302700,7.764e-05,0.5228,805500,-87.02,0.3758
119300,5.322e-05,0.6135,410700,-99.77,0.2905
267600,5.615e-05,0.6409,977900,-128.3,0.2736
135700,5.934e-05,0.7572,735300,-78.36,0.1846
4.466,8.114e-05,0.9093,19.54,-79.34,0.2286
3643000,5.499e-05,0.6383,13570000,-170.4,0.2685
414700,0.0001027,0.5933,1790000,-75.96,0.2317
184200,7.589e-05,0.561,579500,-84.91,0.3179
