hERG_IC50,hERG_h,hERG_Bmax
633.8,0.9604,96.05
699.4,0.9504,99
596.1,0.9764,92.32
563.1,1.102,92.44
683.9,0.873,95.35
619.1,1.069,93.94
728.5,0.9388,99
687.9,0.9354,99
591.3,1.038,92.56
655.9,0.9194,99
635.5,0.9589,96.09
676.9,1.001,96.38
651.3,0.9292,96.23
747.1,0.8751,97.84
462.2,1.11,89.9
702.3,0.9335,97.87
520.9,1.03,93.82
711.6,0.9427,99
630.2,0.9752,96.72
758.8,0.9789,99
697.8,0.9731,99
668.2,0.9084,99
715.7,0.939,98.93
685.7,0.8893,98.67
636.8,0.9187,98.26
562,1.101,94.31
626.1,0.9103,99
664.2,0.9352,99
656.7,0.9751,97.92
727.3,0.9058,99
647.9,1.041,96.04
571,1.04,90.6
527.1,1.141,91.27
646.3,0.8446,99
541.8,1.165,92.94
660.7,0.9671,99
576.7,0.8489,95.36
717.5,0.9625,98.42
678,0.9639,97.67
539.6,1.116,92.41
556.6,0.9576,97.52
703.3,0.9671,99
717.3,0.925,99
610.6,1.077,95.47
747.2,0.8894,98.55
662.7,0.9026,97.56
594.9,0.9827,94.01
733.3,0.8749,99
641.3,0.9448,97.75
533.5,0.9835,94.24
685,0.8929,99
581.7,1.001,93.75
556.2,1.018,95.29
648.9,1.006,97.09
669.4,0.8992,99
664.5,0.9256,99
656.3,0.9611,98.46
584.9,0.9728,96.56
694.3,0.9488,99
733,0.9497,99
622.6,1.045,94.54
705.6,0.9088,99
555.7,1.088,92.2
710.4,0.9165,99
705,0.9589,99
659.6,0.9516,99
695.5,0.9903,98.99
678.3,0.9106,99
616.2,1.017,94.37
792.6,0.9176,99
543.9,1.133,93.37
744.7,0.9767,99
555.7,1.022,92.98
662.8,0.9379,95.02
517.2,1.005,91.88
557.3,1.008,93.42
544.2,1.097,90.8
651.6,0.8542,98.94
540.2,1.014,93.92
703.2,0.9373,98
691,0.9322,99
599.7,0.9193,97.56
705.8,0.8934,99
553.1,0.9533,93.11
701.7,0.8546,99
514.2,1.057,94.7
657.1,0.8786,99
696.1,0.9027,99
674.7,0.9655,99
651.2,1.015,95.46
621.2,0.8955,95.63
721.3,0.8931,99
728.1,0.9705,99
523.9,0.986,92.07
716.4,0.88,99
682.5,0.8642,97.81
638.9,0.9806,99
630.8,0.8723,96.02
638.8,0.9305,97.19
652.6,0.9125,99
712,0.9687,99
678.1,0.8645,99
779.4,0.9384,99
683.8,0.9042,99
686.3,0.921,99
793,0.9583,99
704.7,0.8797,99
739.7,1.005,99
702.3,0.9577,99
613.3,1.076,95.53
745,0.9351,98.72
541.4,1.031,93.96
631.7,0.8671,97.28
887.3,0.9887,99
653.7,1.045,96.14
558.3,1.107,93.59
685.3,0.8531,99
662.7,1.001,98.85
680.9,0.9413,99
580,0.9298,94.32
662.5,0.8822,99
755.1,0.979,99
732.9,0.9276,99
731.4,0.9318,99
579.7,0.9947,95.49
717.3,0.9533,99
540.4,1.129,94.62
582.1,1.006,93.38
585.4,1.061,93.77
604,1.004,95.15
675.9,0.9488,96.4
660.4,0.9406,94.8
515,1.019,92.19
647.7,1.045,95.89
697.9,0.9097,99
712.1,0.8976,99
726.8,0.9393,98.73
704.8,0.8853,99
659.9,0.9243,99
740.7,0.9105,99
603.1,0.9906,95.94
618.1,0.915,95.13
698,0.9394,98.15
653.4,0.8646,99
536.4,1.028,95
732.7,0.9845,99
694.3,0.8951,99
727.7,0.9214,98.86
749,0.9322,99
639.2,0.9956,97.31
674.8,0.8785,99
672.1,0.9282,99
568.5,1.097,93.1
623.9,0.8432,99
578.3,1.017,92.62
611,1.08,92.6
661.2,0.8781,99
661.8,0.9621,99
646.2,1.001,98.49
620.6,1.032,94.94
624.9,0.8675,96.75
736.3,0.9572,97.02
670,0.9751,97.08
706.1,0.9318,99
609.2,0.9254,95.38
688.7,0.8636,99
681.6,0.8912,99
666.9,0.9675,99
666.1,0.9007,99
636,0.9266,99
738.5,1.01,99
558.7,1.028,94.22
617.1,0.9958,94.18
708.6,0.9173,96.7
749.2,1.011,99
733.5,0.9755,99
649.1,0.9363,99
700.8,0.9197,99
544.1,0.9175,95.5
549.8,1.079,94.37
659.3,0.8221,99
653,1.02,94.8
704.2,0.9372,99
695.4,1.015,98.75
573.7,1.154,92.65
658.9,0.8958,99
678.4,0.9582,96.9
632.7,0.9231,95.75
725.6,0.8731,99
646.7,0.9761,99
733.1,0.8824,99
659.5,0.954,97.31
521.9,1.176,92.51
673.3,0.9172,99
587.4,0.9391,94.35
555.8,1.179,92.69
703.6,0.9255,98.86
749.9,0.8969,99
646.2,0.9348,96.87
740.6,0.8694,99
592.4,1.028,95.77
683.1,0.8966,98.07
718.7,0.9198,99
586.6,0.9625,94.77
635.5,1.038,94.41
638.2,0.9406,98.97
652.2,0.8865,97.82
494.5,1.07,93.99
489.9,1.073,91.92
677.7,0.9097,99
759.4,0.9441,99
637.1,0.844,99
580.7,1.075,94.76
755.5,0.9318,98.83
626.2,1.033,94.4
715.2,0.9451,99
601.2,1.001,93.35
