ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
102300,1.272,326200,1.003,259400,1.774,21210,0.9344
122800,1.916,231800000,1.816,276400,1.157,25780,0.7975
169500,0.9841,1.274e+09,1.549,460800,0.9939,18260,0.8004
140700,1.575,2.372e+09,1.987,245000,1.566,20460,0.7682
217600,1.311,440100000,1.531,678500,0.6634,22740,0.8006
138000,1.528,41410000,1.042,348100,0.8773,22640,0.7976
116300,1.828,1751000,1.956,1038000,0.5615,20010,0.796
148500,1.565,520900,1.085,806900,0.7127,19590,0.71
168500,1.476,881200,0.8871,252600,1.63,19880,0.7427
228100,0.8845,1414000,0.8532,400300,1.591,21870,0.7408
117800,1.904,4.365e+09,0.5768,231100,1.483,18060,0.7883
144100,1.566,1.134e+09,0.9135,385300,0.8707,19890,0.8769
508200,0.6324,326600,1.283,510000,0.8428,20600,0.7334
232900,1.113,2271000,0.7589,902000,0.7581,22410,0.7939
125200,1.019,696600,1.076,527200,1.159,25890,0.7197
139700,1.428,168300000,0.6765,419300,0.7149,19150,0.8354
150100,0.9768,5.156e+09,1.504,309100,1.434,19240,0.7818
181400,1.242,6.381e+09,1.481,280300,1.351,20950,0.8015
294100,0.7647,15770000,1.603,163600,1.932,22520,0.8758
150600,1.775,60280000,0.7628,214600,1.979,19930,0.621
140500,1.685,219200,1.608,566000,0.8475,22050,0.8164
112700,1.907,469600,1.261,531700,0.7035,20660,0.8119
147000,1.268,7.449e+09,1.467,241400,1.243,17380,0.7884
127600,1.63,10520000,1.813,220000,1.491,23130,0.8335
191600,0.991,190200000,0.9798,525700,0.9443,22740,0.8497
160200,1.018,3281000,0.8138,220900,1.765,21050,0.8673
237300,1.343,2783000,0.9462,285300,1.238,22420,0.8026
120700,1.456,4.213e+09,1.536,347800,0.7907,15770,0.7696
470300,0.7222,3.956e+09,0.9583,407300,0.8205,23030,0.997
512900,0.6658,77450000,1.707,581000,0.7726,19570,0.901
146900,1.607,27230000,0.9047,268700,1.45,20490,0.7338
139800,1.57,9488000,0.5641,244700,1.55,20630,0.8952
344400,0.8882,8559000,0.5628,299300,1.381,20110,0.8777
227200,0.6998,756400,0.7428,330600,1.017,18150,0.8142
127900,1.906,892600000,0.5614,319600,1.316,16400,0.7702
124200,1.76,92640000,0.5662,385500,1.04,20750,0.7761
167200,1.512,3194000,0.8139,538000,0.8365,19180,0.9458
109200,1.767,1144000,0.9572,428100,0.9444,20590,0.8432
550700,0.7029,876700,0.8571,279200,1.321,22970,0.7955
113300,1.132,245100,1.631,397300,0.7814,18110,0.8949
221400,0.9082,257400,1.662,384300,0.8622,21180,0.8415
172000,1.89,259000,1.794,944000,0.6836,25420,0.8298
141900,1.981,527900,1.636,482000,1.038,20170,0.7506
155700,0.968,495000,1.322,220700,1.78,23740,0.723
141600,1.297,220800,1.743,349100,1.425,20370,0.717
151100,1.323,763400,1.156,236200,1.239,21690,0.7935
109700,1.75,3519000,0.5864,297700,1.315,21130,0.7603
180700,1.636,3519000,0.5864,614300,0.6903,31350,0.7073
90110,0.9999,521900,0.973,572100,0.6317,26400,0.862
154100,1.376,782500,1.151,1324000,0.695,21620,0.8969
160900,1.001,729500,1.136,218400,1.557,19600,0.7354
133500,0.9579,1336000,0.9617,1847000,0.5844,17890,0.737
159900,1.219,873400,0.8082,2024000,0.541,19330,0.8658
101500,0.9785,953000,0.8232,959500,0.6404,20510,0.7791
194000,0.9831,735300,0.9574,1667000,0.6435,18690,0.766
151100,1.451,809100,1.019,1711000,0.5493,19660,0.8235
174100,1.513,606200000,1.566,1970000,0.5766,21260,0.912
143100,1.685,581100,1.04,245200,1.349,22110,0.6815
199400,1.165,14580000,1.549,387600,1.004,16560,0.8369
120600,1.802,248500,1.948,612400,0.8282,19290,0.7552
146500,1.538,568000,1.215,205400,1.714,18790,0.8183
131600,1.498,1348000,0.9003,718500,0.5767,18520,0.7183
142400,1.153,1557000,0.7036,907900,0.6114,20120,0.7967
149900,1.119,377900,1.203,259800,1.317,22570,0.8903
166100,1.117,486200,1.397,333900,1,27170,0.7209
625500,0.6003,732300,0.9146,320100,1.457,18720,0.9891
121800,1.763,600300,1.306,1128000,0.6384,24080,0.7422
137900,1.695,9508000,1.578,583600,0.7819,19540,0.8505
131300,1.84,2212000,0.7171,195300,1.95,18640,0.857
144500,1.142,303700,1.939,215300,1.97,23090,0.8765
118200,1.966,979300,1.191,226300,1.689,25080,0.8119
132200,1.902,3147000,1.164,186900,1.303,27320,0.865
151400,1.31,357500000,1.156,244900,0.9592,20300,1.131
160100,1.501,3038000,1.64,539100,0.8231,28040,0.7559
126700,1.801,486600,0.9084,417400,1.059,22070,0.8522
148000,1.931,741200000,1.447,228100,1.989,21840,0.8671
125700,1.851,395300,1.378,282500,1.624,18360,0.8256
103600,1.719,270700,1.457,470600,0.7875,23780,0.8198
