Kmax,Ku,n,halfmax,Vhalf,slope
5.926,0.03355,1.14,8808,-6.806,0.0006728
3.573,0.03834,1.599,106800,-2.207,3.346e-05
5.309,0.03292,1.396,47090,-7.907,0.0001127
5.698,0.02436,1.677,375100,-5.448,1.519e-05
5.021,0.02389,1.485,102900,-2.896,4.879e-05
3.433,0.04522,1.529,63750,-3.238,5.385e-05
5.743,0.0234,1.951,2111000,-7.811,2.721e-06
4.659,0.02931,1.775,549400,-5.221,8.48e-06
7.097,0.01639,1.386,64790,-4.787,0.0001095
5.801,0.02991,1.59,190900,-6.078,3.039e-05
3.433,0.5298,1.956,924400,-5.251,3.714e-06
11.78,0.04532,0.9871,7870,-13.36,0.001497
3.594,0.07255,2,1233000,-2.928,2.915e-06
5.164,0.03772,1.168,9987,-3.838,0.0005171
5.437,0.03376,1.378,42050,-9.087,0.0001293
3.985,0.05259,1.239,15320,-2.613,0.0002601
5.191,0.03236,1.502,75620,-6.141,6.865e-05
4.86,0.05186,1.534,93230,-7.329,5.213e-05
10.85,0.02033,1.065,10340,-14.12,0.001049
5.479,0.02132,1.467,69720,-7.638,7.859e-05
8.148,0.01222,1.419,78970,-5.113,0.0001032
4.32,0.03253,1.555,103600,-4.013,4.17e-05
7.013,0.02982,1.47,163300,-10.58,4.295e-05
6.647,0.02885,1.835,1626000,-8.802,4.088e-06
6.643,0.03018,1.313,34220,-13.88,0.0001941
11.68,0.01997,1.2,37290,-14.69,0.0003132
3.48,0.04541,1.383,23300,-2.584,0.0001494
5.568,0.02989,1.501,122000,-10.55,4.564e-05
43.69,0.01758,1.121,99550,-13.13,0.0004389
5.923,0.06233,1.216,17970,-13.95,0.0003296
5.068,0.02595,1.401,32790,-4.983,0.0001546
7.587,0.0496,1.149,16180,-10.97,0.0004689
4.9,0.03032,1.483,74580,-4.551,6.57e-05
13.05,0.01774,1.102,16080,-8.052,0.0008116
4.68,0.03021,1.555,108100,-4.033,4.329e-05
3.688,0.05602,1.628,110200,-5.836,3.347e-05
53.53,0.02443,0.8498,14640,-12.98,0.003656
8.513,0.05541,1.154,16690,-17.3,0.0005101
7.535,0.05296,0.9983,6254,-9.446,0.001205
17.03,0.02753,1.04,16800,-23.84,0.001014
9.229,0.02993,1.115,12570,-15.48,0.0007342
5.729,0.0294,1.399,45490,-8.623,0.0001259
6.462,0.02551,1.277,26630,-8.282,0.0002427
6.168,0.02532,1.495,139800,-8.288,4.412e-05
8.755,0.03036,1.221,26940,-16.34,0.000325
11.9,0.03912,1.085,13950,-14.5,0.000853
5.895,0.02141,1.862,1844000,-6.789,3.197e-06
9.831,0.01827,1.196,20170,-6.218,0.0004874
7.474,0.02916,1.237,29270,-8.534,0.0002553
5.379,0.02849,1.643,313500,-5.572,1.716e-05
13.5,0.0145,1.246,61280,-6.539,0.0002203
4.443,0.05504,1.625,192200,-5.248,2.312e-05
4.439,0.05657,1.273,19620,-6.068,0.0002262
6.414,0.0326,1.191,11940,-9.788,0.0005372
5.166,0.03032,1.82,948600,-6.79,5.446e-06
8.621,0.02873,1.164,16010,-7.168,0.0005385
5.452,0.1038,1.13,7856,-11.32,0.000694
6.694,0.03792,1.299,24070,-16.41,0.0002781
7.189,0.02628,1.407,60280,-5.365,0.0001193
4.695,0.0452,1.197,11330,-4.296,0.0004144
8.497,0.02898,1.055,8651,-8.19,0.0009822
10.21,0.04971,0.9305,4256,-19.74,0.002399
4.337,0.02343,1.527,124200,-4.241,3.492e-05
5.011,0.6476,1.132,9404,-10.58,0.0005329
2.783,0.5277,1.895,394600,-3.259,7.053e-06
3.55,0.07762,1.324,14090,-8.086,0.000252
4.546,0.06746,1.509,68090,-7.389,6.676e-05
5.943,0.02939,1.716,563400,-7.278,1.055e-05
18.94,0.02826,0.9153,6973,-14.34,0.002716
3.855,0.05841,1.834,528100,-5.679,7.3e-06
6.827,0.02776,1.685,369500,-4.248,1.848e-05
4.656,0.05203,1.355,24260,-6.242,0.0001919
4.081,0.06644,1.512,66080,-5.109,6.176e-05
4.618,0.05298,1.278,16280,-3.27,0.0002837
11.61,0.02092,1.14,23290,-11.02,0.0004985
9.532,0.0127,1.302,45000,-6.592,0.0002118
17.54,0.02455,1.025,15810,-17.77,0.001109
9.532,0.0127,1.302,45000,-6.592,0.0002118
7.769,0.02939,1.34,49190,-8.954,0.0001579
5.564,0.03464,1.395,47420,-12.3,0.0001173
194.8,0.02218,0.9247,98350,-17.35,0.001981
