hERG_IC50,hERG_h,hERG_Bmax
454300,0.8768,99
337300,1.201,86.38
663400,0.8998,99
297800,1.033,80.33
21530000,0.505,70.7
1909000,0.505,70.7
985600,0.6618,99
466600,0.8121,83.73
907500,0.7364,99
711700,0.7626,99
486100,0.8426,82.6
685400,0.9022,99
1348000,0.505,70.7
1409000,0.6458,98.99
399800,0.9009,78.04
948000,0.8375,99
576800,0.9532,99
871300,0.9309,99
1448000,0.5411,98.64
847800,0.8288,99
623100,1.005,99
306300,0.8032,70.7
890500,0.7651,99
601800,0.797,99
873600,0.7769,99
769400,0.505,70.7
233000,1.059,70.7
381900,1.078,91.91
656200,0.8096,98.23
906300,0.7427,99
1355000,0.505,70.7
2024000,0.505,70.7
486700,1.302,94.93
295300,0.6957,70.7
566300,0.505,70.7
571000,1.069,99
618900,0.7843,99
2389000,0.505,70.7
2225000,0.505,70.7
1604000,0.505,70.7
693200,0.8832,99
886500,0.505,70.7
1234000,0.505,70.7
141500000,0.505,70.7
723900,1.017,99
7653000,0.505,70.7
781300,0.8189,99
588000,0.8953,99
714300,0.7279,99
273000,1.027,70.7
501700,0.981,99
693200,0.8832,99
526300,1.016,99
1075000,0.6583,99
880200,0.505,70.7
9860000,0.505,70.7
1105000,0.7112,99
913400,0.505,70.7
923200,0.505,70.7
22710000,0.505,70.7
777500,0.505,70.7
648000,0.8399,99
611600,0.8122,99
681200,0.8178,99
3437000,0.505,70.7
8891000,0.505,70.7
779600,0.505,70.7
643200,0.7857,99
754400,0.8433,99
482600,1.294,95.38
2822000,0.505,70.7
353700,0.7593,70.7
574100,1.042,99
684600,0.9437,99
655000,0.8077,99
320000,1.094,71.01
627700,0.7893,99
1098000,0.5224,84.85
13330000,0.505,70.7
511500,0.505,70.7
1260000,0.505,70.7
3290000,0.505,70.7
425700,1.236,97.75
10080000,0.505,70.7
552100,1.062,99
1562000,0.505,70.7
906300,0.505,70.7
677900,0.9825,99
506900,0.9604,99
1234000,0.505,70.7
18020000,0.505,70.7
703200,0.9184,99
5360000,0.505,70.7
887000,0.5385,72.54
1017000,0.7768,99
527000,0.9854,99
421200,1.228,97.95
1575000,0.505,70.7
8032000,0.505,70.7
2030000,0.5445,98.55
1364000,0.5756,98.81
633500,0.8268,99
906300,0.7427,99
632500,0.7805,99
560100,0.8561,99
263100,1.089,70.7
1364000,0.567,98.75
526300,0.9713,99
2390000,0.5224,98.35
1173000,0.505,70.7
1271000,0.505,70.7
5572000,0.505,70.7
816400,0.7713,99
761700,0.505,70.7
1013000,0.6558,99
942900,0.505,70.7
374400,0.8091,70.7
464100,0.505,70.7
1167000,0.505,70.7
1377000,0.5938,98.82
1226000,0.505,70.7
287900000,0.505,70.7
2492000,0.505,70.7
647900,0.8693,99
2338000,0.505,70.7
901800,0.6815,99
825400,0.505,70.7
446200,0.9149,82.87
474000,1.25,97.09
3491000,0.505,70.7
578700,0.505,70.7
489800,1.058,99
924400,0.5189,79.11
448800,1.313,94.88
580000,0.9929,99
570500,1.095,99
4116000,0.505,70.7
593400,0.9219,99
7650000,0.505,70.7
261400,1.147,73.8
452500,0.6214,70.7
448600,0.9184,99
623500,0.505,70.7
1233000,0.505,70.7
599300,0.505,70.7
597000,0.9363,99
2022000,0.505,70.7
705600,0.7433,99
810800,0.505,70.7
614700,0.505,70.7
1118000,0.649,99
828800,0.505,70.7
1890000,0.5767,98.72
1133000,0.505,70.7
10950000,0.505,70.7
950900,0.6905,99
710100,0.7005,97.21
616000,1.211,97.37
969600,0.505,70.7
498000,1.256,96.72
473500,0.505,70.7
1431000,0.5617,98.57
341600,0.8004,70.7
501400,0.505,70.7
741400,0.682,99
430000,1.053,99
2167000,0.505,70.7
606000,0.9297,99
1479000,0.505,70.7
788700,0.505,70.7
849700,0.8233,99
1234000,0.6072,98.96
764200,0.505,70.7
5681000,0.505,70.7
726800,0.8685,99
430200,1.339,93.74
971400,0.505,70.7
557900,0.9012,91.75
2247000,0.505,70.7
362200,0.7956,70.7
698600,0.747,99
1425000,0.505,70.7
2719000,0.505,70.7
707300,1.087,99
823600,0.9526,99
190200000,0.505,70.7
356800,0.7047,70.7
338500,0.6975,70.7
1032000,0.8571,99
637000,0.7172,93.84
948300,0.505,70.7
491800,1.014,99
789500,0.5091,70.7
632200,0.8421,98.35
383000,0.5973,70.7
960100,0.505,70.7
638500,1.002,99
992700,0.7529,99
799600,0.8956,99
634600,0.8579,99
1144000,0.7898,99
2503000,0.505,70.7
626000,0.505,70.7
763100,0.505,70.7
709800,0.505,70.7
1896000,0.5808,98.71
398900,1.303,96.17
22510000,0.505,70.7
652000,1.08,99
1530000,0.505,70.7
488600,1.047,99
1733000,0.5724,98.68
873100,0.505,70.7
11750000,0.505,70.7
445300,0.9807,83.46
275600,0.8005,70.7
442500,1.296,95.75
357600,0.6086,70.7
239900,0.965,70.7
643000,0.9439,99
1896000,0.5808,98.71
3881000,0.505,70.7
4348000,0.505,70.7
711700,0.6751,93.74
1013000,0.505,70.7
868400,0.6234,98.07
1785000,0.505,70.7
20610000,0.505,70.7
654700,0.7449,99
1271000,0.505,70.7
1467000,0.6705,99
3816000,0.505,70.7
9681000,0.505,70.7
590600,0.505,70.7
541800,0.9889,99
493700,1.208,98.03
1264000,0.6168,99
1194000,0.6187,98.95
875300,0.7757,99
627700,1.038,99
593000,0.8818,99
1221000,0.505,70.7
798100,0.7759,99
6466000,0.505,70.7
1451000,0.5286,91.86
5510000,0.505,70.7
492000,1.005,99
708000,0.505,70.7
394700,0.9295,78.25
550100,0.505,70.7
570400,1.036,99
896900,0.505,70.7
1199000,0.505,70.7
1027000,0.7372,99
17530000,0.505,70.7
448900,1.115,99
428900,1.121,99
4031000,0.505,70.7
110400000,0.505,70.7
869700,0.7535,99
3587000,0.505,70.7
511200,0.5294,70.7
354200,0.7566,70.7
13410000,0.505,70.7
5247000,0.505,70.7
660800,0.7931,99
434600,1.251,97.37
593000,0.8167,99
452500,0.7277,78.9
811700,0.7207,99
1665000,0.5476,98.6
444100,1.275,96.5
664500,0.7974,99
978600,0.505,70.7
728000,0.896,99
733200,1.014,99
1357000,0.505,70.7
953600,0.827,99
13710000,0.505,70.7
696100,0.729,99
30930000,0.505,70.7
1739000,0.5338,98.56
