ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
878.3,1.969,508,1.836,255.8,1.603
1139,1.98,496.7,1.868,265.6,1.346
1031,1.975,477.3,1.999,289.6,1.637
827.2,1.987,491.2,1.935,246.4,1.754
880.7,1.992,488.3,1.908,280.8,1.926
1080,1.984,494.5,1.914,287.3,1.66
921.5,1.98,512.3,1.771,225.6,1.361
1065,1.973,496.1,1.741,280.6,1.802
1170,1.921,491.2,1.986,272,1.984
850,1.926,473,1.72,263.8,1.066
1139,1.955,473,1.894,244.8,1.483
1122,1.981,560,1.884,243,1.738
1106,1.976,501.1,1.815,254.6,1.423
1149,1.891,480.7,1.876,251.4,1.872
1087,1.945,512.2,1.958,250.3,1.993
1191,1.974,524.4,1.95,254.6,1.813
1046,1.97,487.5,1.97,227.4,1.803
880.6,1.91,502.6,1.845,210,1.049
1017,1.889,520.4,1.64,225.2,1.535
1040,1.93,486.8,1.874,243.6,1.541
1023,1.998,512.8,1.991,247.7,1.617
1063,1.966,486.7,1.993,263.7,1.885
971,2,484.1,1.567,217.3,1.907
969.9,1.978,456.3,1.669,273.4,1.89
923.1,1.921,521.5,1.73,240.7,1.543
1028,1.922,472,1.891,262.6,1.332
884.8,1.816,488.7,1.835,325.3,1.378
1137,1.915,468.3,1.89,258.3,1.504
1058,1.995,563.9,1.796,251.6,1.947
1033,1.974,496.6,1.93,270.7,1.995
936.7,1.954,497.1,1.81,247.6,1.486
1065,1.998,444.1,1.992,256.9,1.937
991.1,1.96,500.1,1.827,263.6,1.978
945.1,1.99,538.2,1.53,246.6,1.753
982.9,1.996,523.6,1.816,273.3,1.873
1022,1.979,507,1.959,287.2,1.732
976.5,1.867,486,1.939,235.9,1.824
931.7,1.826,513.2,1.833,243.4,1.913
905.3,1.853,523.7,1.903,235.2,1.263
979.7,1.774,533.7,1.91,285.5,1.471
992.3,1.824,525,1.657,278.2,1.799
956.7,1.949,556.9,1.76,254.5,1.625
1010,1.967,501.4,1.887,276,1.855
967.5,1.893,476.8,1.914,277.2,1.979
1077,1.941,541.9,1.855,262.5,1.93
1027,1.993,530.6,1.975,277,1.954
919.4,1.994,489.9,1.976,220,1.66
868.3,1.984,496,1.764,267.5,1.431
1263,1.926,559.8,1.557,261.8,1.63
1159,1.972,535.7,1.864,236.3,1.112
1080,1.911,499.5,1.992,231.2,1.198
991.7,1.986,546,1.924,216.1,1.183
1159,1.961,526.9,1.824,293.6,1.562
1184,1.817,558.7,1.615,271.6,1.791
959.8,1.971,459.8,1.817,267.4,1.589
1052,1.86,466.5,1.986,254.9,1.227
965.2,1.833,461.1,1.829,189.3,1.642
1027,1.954,481.3,1.917,231.2,1.263
1065,1.998,473.5,1.954,282.2,1.52
1047,1.97,534.1,1.651,250,1.997
970.7,1.864,459.2,1.867,281.2,1.966
978.1,1.951,481.6,1.927,278,1.901
991.6,1.901,519.1,1.956,322.8,1.633
1037,1.977,561.1,1.788,252.9,1.639
1039,1.953,451.3,1.989,266.3,1.858
1109,1.925,514.2,1.983,260.8,1.795
819.5,1.974,502.5,1.724,300.3,1.939
1065,1.987,505,1.843,276.8,1.743
927.4,1.985,517.4,1.746,243.1,1.925
1008,1.94,570.7,1.774,273.7,1.903
1051,1.979,503.1,1.912,277.8,1.956
1030,1.951,487.7,1.898,258.6,1.415
886,1.857,491.8,1.762,230.4,1.624
973,1.871,541.1,1.865,229.6,1.842
908.5,1.934,498.3,1.989,214.9,1.382
1169,1.942,489.8,1.98,279,1.829
1034,1.958,505.5,1.741,295.9,1.331
1069,1.986,481.9,1.863,260.4,1.53
1157,1.961,476.2,1.708,287.6,1.677
1076,1.974,490.5,1.906,264.9,1.674
966.1,1.939,424.9,1.975,251.2,1.941
1124,1.967,515.3,1.961,266.5,1.978
952.7,1.825,507.7,1.694,241.5,1.413
983.5,1.839,551.6,1.793,254.4,1.976
945.5,1.985,482.3,1.879,266.3,1.94
1085,1.788,517.1,1.955,265.8,1.683
1186,1.872,535,1.994,268.6,1.736
1222,1.999,521,1.852,263.2,1.724
950.1,1.925,476.6,1.975,216.6,1.687
950.9,1.979,504.1,1.867,241.6,1.406
991.6,1.978,490.6,1.987,261,1.678
972.1,1.945,501.1,1.979,262.9,1.788
837,1.918,490.6,1.941,263.2,1.999
967.3,1.998,518.7,1.764,257.4,1.642
1118,1.791,467.1,1.897,266.9,1.942
986.4,1.976,482.5,1.925,255.2,1.845
1037,1.999,501.3,1.897,261.3,1.689
1077,1.953,508.7,1.898,274.7,1.666
1190,1.845,507.9,1.954,240,1.981
1014,1.836,528,1.874,240.5,1.677
1034,1.942,509.6,1.744,238.4,1.929
1053,1.938,491,1.717,241.6,1.996
885.5,1.996,513.4,1.912,270.5,1.914
1102,1.997,499,1.948,285.8,1.868
983.5,1.864,472.1,1.875,288.3,1.732
926.6,1.992,513.5,1.83,275.3,1.939
973,1.911,508.4,1.665,257.3,1.992
989,1.905,496.8,1.857,252.9,1.737
1071,1.908,464.5,1.713,278,1.852
1050,1.959,453.4,1.974,277,1.721
818.3,1.846,490.1,1.91,253.5,1.372
839,1.992,473.4,1.912,256.8,1.72
889.2,1.898,477.8,1.993,252.3,1.679
1051,1.982,526.3,1.757,237,1.284
1030,1.996,438.4,1.994,270.1,1.469
972.3,1.997,472.1,1.819,277,1.933
991.5,1.989,486.6,1.982,265.7,1.952
1048,1.892,509.5,1.863,229.6,1.224
1077,1.919,543.6,1.541,240.2,1.795
1014,1.826,544.2,1.915,216.8,1.447
932.5,1.984,540.7,1.527,243.8,1.502
974.5,1.96,475.7,1.948,256.7,1.884
900.1,1.984,576.1,1.756,271.2,1.955
916.9,1.944,559.3,1.698,261.5,1.866
1094,1.979,593.7,1.772,266.2,1.669
1071,1.959,515.8,1.889,255.9,1.434
1109,1.985,491.6,1.972,254.7,1.914
1288,1.922,555.1,1.553,259.1,1.553
991.8,1.973,544.3,1.879,282.3,1.603
1006,1.976,546.9,1.917,268.5,1.758
910.9,1.959,488,1.871,236.1,1.925
1052,1.925,517.7,1.969,275.8,1.787
924,1.869,541.1,1.83,248.9,1.509
995.6,1.926,480.5,1.873,259.1,1.995
876.3,1.95,479.5,1.934,247.3,1.754
1150,1.871,495.6,1.997,243.9,1.496
961.5,1.971,500.1,1.939,273.5,1.751
1031,1.969,524.8,1.961,250.7,1.421
1009,1.866,482.4,1.777,235.5,1.822
961.9,1.862,483.8,1.529,244.9,1.938
870.6,1.913,454.6,1.823,260,1.453
945.2,1.862,513.7,1.712,295.3,1.748
1048,1.884,507.9,1.898,269.3,1.85
914.6,1.972,466.6,1.976,267.3,1.831
1071,1.967,488.6,1.959,281.4,1.769
1058,1.975,517.3,1.842,268.5,1.743
958.8,1.873,451.9,1.787,302.1,1.96
1045,1.829,502.6,1.849,274.3,1.94
921,1.929,465.1,1.979,255.5,1.984
893.3,1.997,487.4,1.91,257.2,1.818
1078,1.835,496.3,1.959,306.3,1.78
936.8,1.853,546,1.94,252.5,1.628
1008,1.952,533.7,1.85,274.4,1.996
1117,1.956,536.8,1.689,271.5,1.864
1237,1.97,540.6,1.616,231.1,1.942
1087,1.959,482,1.975,290.7,1.767
892.2,1.944,505.7,1.565,257.4,1.919
1190,1.958,482.1,1.825,250.8,1.816
936.2,1.855,524.6,1.787,260.7,1.776
916.9,1.823,504.1,1.879,274.6,1.78
1038,1.931,539.2,1.956,258.8,1.73
1143,1.917,495.5,1.976,208.3,1.65
1073,1.924,492.9,1.94,251,1.679
1078,1.924,480.6,1.922,268.8,1.805
1023,1.893,493,1.842,265,1.971
1107,1.927,525.5,1.827,295.7,1.898
1176,1.94,490.4,1.966,264.1,1.541
1214,1.972,530.5,1.905,249.3,1.517
1273,1.96,483.3,1.901,290.8,1.676
1040,1.936,465.5,1.964,248.4,1.602
1173,1.987,494,1.933,284.3,1.92
1037,1.992,457.7,1.995,278.7,1.972
1028,1.996,507.6,1.763,254,1.272
973.4,1.997,513.3,1.869,281.8,1.741
1022,1.895,498.1,1.988,255.9,1.682
1048,1.977,516.6,1.839,246.7,1.615
1004,1.724,527.4,1.887,290.3,1.986
1008,1.849,505,1.896,235.5,1.901
876.2,1.985,529.3,1.837,251.1,1.816
1059,1.828,503.7,1.875,248.8,1.865
1032,1.972,509,1.819,299.4,1.974
1030,1.985,493.1,1.851,255.5,1.584
1007,1.853,493.6,1.91,270.1,1.995
958.4,1.925,490.5,1.952,268.8,1.962
1010,1.942,497.7,1.928,260.8,1.993
960.8,1.929,493.4,1.992,255.6,1.802
