ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
524600,0.7016,151000,0.9838,32870,0.8284,14240,1.192
536600,0.6778,138400,0.9804,28100,0.9136,13150,0.9289
261300,0.8,133900,1.006,32950,0.7486,13230,0.944
369300,0.7588,149000,1.135,23800,0.6681,15770,1.091
328300,0.9787,148300,0.8803,19320,0.7349,14660,0.9814
389700,0.7327,130400,0.9558,26210,0.7099,14710,0.8245
393400,1.044,108500,0.9813,20740,0.6684,13040,0.8905
359700,1.009,163800,1.091,19320,0.7536,13010,1.076
427400,1.303,129400,0.7636,24630,0.8761,15030,0.9133
340700,0.7911,139800,1.16,32630,0.7714,15050,1.031
318800,0.7845,161100,1.422,22710,0.8165,12810,0.9892
413100,1.06,128100,0.9956,27090,0.9183,13150,0.9069
343500,1.008,151900,1.109,21630,0.8228,11310,1.032
513600,0.8438,148900,1.066,15510,0.7723,15940,0.9533
412900,0.8313,129800,0.9495,20240,0.944,11570,0.8396
412900,1.032,135600,0.8894,24690,1.029,15190,1.044
264900,1.086,142700,1.185,20170,0.853,13900,0.9258
369100,0.9964,166300,1.108,25150,0.7925,15360,1.062
473600,0.844,139700,0.9576,22540,0.8759,13570,1.051
499100,0.6413,142400,0.9272,20240,0.8122,13450,1.163
321600,0.8044,141700,1.083,24120,0.7796,13940,0.9135
353100,0.8871,144000,1.18,22940,0.7925,13350,1.15
338300,0.7306,159700,1.276,20950,0.6712,13810,0.9895
392000,0.8714,155400,0.9119,22220,0.7274,13250,0.7732
403500,1.002,152900,1.185,28780,0.7946,14560,0.9026
358200,1.178,132200,0.9702,23140,0.7396,14590,0.8671
443300,1.065,112500,1.028,23040,0.8927,15560,1.085
479300,0.714,163700,1.503,23580,0.7726,11280,1.05
381200,0.8231,122400,0.9393,23070,0.8674,15840,0.9092
323000,1.305,154200,1.16,23480,0.7352,13550,0.8811
358900,1.294,147100,1.1,24260,0.7682,13870,0.9975
349500,1.214,164000,1.218,25130,0.7915,14670,0.9402
318500,1.304,154900,0.937,30400,0.6199,14570,1.047
440400,0.8558,154400,0.9573,29090,0.9679,12410,1.09
350100,0.8702,116600,0.8887,19060,0.6886,15440,1.015
265200,1.632,101100,0.799,26620,0.6743,11980,1.122
345000,1.298,186200,1.382,31800,0.8292,15020,1.043
405600,0.8052,156100,1.124,20940,0.6405,13730,0.8411
333300,0.9696,139700,1.181,35770,0.8126,12340,0.8458
352200,0.8933,116900,1.05,21850,0.9148,14050,0.8829
379200,0.9179,123800,1.007,31270,0.9506,18850,0.9769
391900,1.092,143100,0.6948,30620,0.7521,15880,1.273
348900,1.231,140900,0.9008,26030,0.8575,14930,1.144
344800,0.7296,162900,1.368,28810,0.936,10580,1.031
297100,1.044,152400,1.017,24010,0.8608,9176,0.7196
357600,0.7524,146800,0.8772,22980,0.7379,13550,1.062
265200,1.133,161900,1.349,32120,0.8498,14400,1.025
427800,1.161,160900,1.068,26300,0.7939,14140,0.9405
383500,1.161,140600,0.8684,24000,0.676,12650,1.004
349400,0.9705,140900,1.188,26160,0.7685,13080,0.8384
293700,1.284,131600,0.9704,28060,0.8441,13150,1.016
441200,0.5614,154800,1.217,26160,0.7335,10820,0.7543
293300,1.019,163100,1.181,26680,0.7711,15110,0.874
251100,1.055,126200,0.7735,24060,0.9659,14990,1.121
493000,1.34,114000,1.031,28410,0.7839,12910,1.108
283500,0.9048,177100,1.263,21320,0.7391,14950,0.914
351900,0.9284,130600,0.9878,29270,0.915,14750,0.9617
380900,1.034,113800,0.823,20950,0.7329,14300,0.861
364800,0.8701,135300,0.9198,18650,0.6186,12250,0.9064
327800,1.387,135900,1.019,24780,0.7695,14420,0.9693
432100,1.32,136000,0.9352,25190,0.829,13740,0.9688
338000,1,159100,1.081,25850,0.7301,11120,0.8841
381800,0.6823,149700,1.177,26930,0.9827,15720,1.102
546700,0.6105,171300,1.096,25860,0.6824,13300,0.9814
582500,0.8426,134800,0.9846,27710,0.8005,14070,0.9014
571600,0.7908,142600,1.148,23010,0.7191,12770,1.108
304000,0.9674,174300,1.423,21600,0.8591,18090,1.453
376600,0.9315,180800,0.8825,31800,0.7203,15990,1.294
328900,1.201,150400,1.226,20450,0.7728,20390,1.158
536200,1.048,117400,0.9395,26360,0.7751,15090,0.9446
396100,0.5497,151100,1.103,24570,0.6766,13820,1.072
410400,1.041,138700,0.8253,26740,0.8352,19010,1.177
418800,0.7576,164300,1.016,23820,1.025,16380,1.418
339800,0.8663,142800,1.119,26750,1.407,15490,1.337
475100,0.6083,149800,0.9652,24960,1.213,14390,1.066
447500,1.401,162900,1.014,28980,0.7034,11760,0.8289
