ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
2.3e+07,1.736,34420,1.09,17010000,0.8849
591300,0.8362,18690,1.437,19870000,0.8751
10170000,0.7235,27150,1.416,70590000,0.8703
240300000,1.195,869100,1.91,8139000,1.428
1950000,1.97,747100,1.559,192700000,1.973
115700000,1.462,90320,0.9577,278100,1.261
8906000,1.095,13350,1.537,74620000,1.107
199500,1.225,13330,1.527,7007000,1.292
279200,1.877,13350,1.787,240300,1.257
56570000,0.8935,10810,1.804,32880000,0.8342
35350000,0.6526,11160,1.81,1.366e+09,0.9019
6.53e+09,1.86,89850,1.108,781300,1.779
10630000,1.065,75000,1.081,1.416e+09,1.487
208700,1.401,20700,1.267,718500000,1.483
1914000,1.527,11700,1.585,1797000,1.505
1555000,1.956,26480,1.179,9674000,1.361
17200000,0.6903,25850,1.102,8758000,0.9737
609600000,0.9329,34630,1.127,673100,1.402
6.124e+09,1.058,92710,0.7615,362800,1.095
553100000,1.24,144700,0.7697,26860000,1.547
96480,1.628,54760,1.926,233100000,1.661
4398000,0.515,14230,1.541,7725000,1.166
331200000,1.637,44790,1.141,1179000,1.309
22950000,1.597,15490,1.586,1770000,1.309
1024000,1.108,14210,1.562,3757000,1.964
10030000,1.645,14990,1.474,6.233e+09,0.9082
80600,1.016,25950,1.233,503300000,1.106
3548000,0.579,10630,1.777,54660,1.744
1615000,0.9847,12820,1.672,70520,1.948
4914000,1.181,17590,1.611,721100,1.851
77800000,1.9,16290,1.69,156300,1.811
458600000,0.709,120100,0.743,9213000,1.678
66770,1.476,162100,0.7572,2.334e+09,0.9892
1.239e+09,0.7633,304400,0.6188,835200,1.895
93140000,1.172,126900,0.686,2818000,1.535
24050000,1.268,433900,0.6542,99050,1.751
295400,0.5589,220400,0.6565,2.111e+09,0.9768
3.716e+09,0.9051,79450,0.8146,2.544e+09,1.032
1207000,1.47,35140,0.9789,67290,1.655
76990,1.919,23080,1.152,35040000,0.5055
620500,1.841,127400,1.865,42370000,0.6774
138500000,1.661,11320,1.835,134000,1.865
4.747e+09,1.513,31060,1.309,3986000,1.738
39420000,1.82,25820,1.319,273200,1.818
15840000,1.206,52490,1.285,99350000,1.475
484600,1.86,670500,0.8267,3109000,1.582
49190,1.874,65070,0.7667,2.278e+09,0.8748
192900,1.199,28000,1.12,148200,0.82
1.504e+09,1.737,24810,1.468,4.05e+08,1.546
3.995e+09,0.582,13990,1.805,7021000,1.918
720300000,1.663,11470,1.795,4.772e+09,1.851
809100000,1.071,7855000,0.9935,117400000,1.838
3.489e+09,0.5061,482100000,0.6255,407500,1.797
102300000,0.7501,1086000,1.32,20310,1.891
5813000,1.379,81900,0.8865,931500,1.805
380500,1.023,49980,1.062,12920000,1.83
2202000,1.174,16470,1.268,28310000,0.7186
486000,1.283,18860,1.392,3324000,1.145
398500,1.106,18330,1.808,8.637e+09,1.102
1.194e+09,0.809,11450,1.761,8.351e+09,1.28
8824000,1.042,1237000,0.8601,2.489e+09,1.154
504400000,0.8521,2716000,1.895,1.33e+09,1.902
9.105e+09,1.53,1.064e+09,1.729,362100000,0.7183
10470000,1.367,323800,1.117,421500000,0.6154
9.954e+09,1.091,3237000,0.5656,28730000,1.531
20370000,0.7829,3089000,0.981,9.32e+08,1.719
451900000,1.912,65030,0.6599,723100,1.897
42540000,1.126,18790,1.392,150700,1.94
62690000,1.429,17170,1.382,321600,1.663
597300000,1.102,30510,1.129,66740000,1.093
261000,1.378,58280,0.99,1830000,1.605
105700000,1.971,83150,0.908,902400,1.644
75910000,1.172,184000,0.6923,68890000,0.8328
37500,1.942,44050,1.124,154700000,1.498
65600000,1.554,40410,0.94,506000,1.382
27260,1.861,15310,1.774,1.36e+09,1.598
79560,1.029,32300,1.227,9469000,1.555
13530000,1.541,2.919e+09,1.596,2428000,1.904
57470000,1.65,16090000,1.71,513400,1.436
144300000,0.9987,54240000,1.711,215100000,1.696
6.171e+09,1.518,85420,1.175,5.476e+09,1.123
808300,1.63,122100,1.321,112700000,1.237
491700,1.574,23620000,0.8306,119200000,1.947
2249000,1.491,221800,1.269,23160,1.864
652200,1.425,962000,1.134,555600000,1.274
690100000,0.5988,89440,0.7139,8.152e+09,1.554
7710000,1.537,258900,0.6465,651400000,1.847
14710000,0.8531,29410,1.196,585400000,1.787
3763000,0.6844,69880,1.168,2.891e+09,1.964
264200000,1.792,20570,1.334,1.345e+09,0.9813
5775000,1.919,344700,0.6947,567100,1.49
101800,1.536,91420,1.087,762100000,0.6495
759100,1.242,264700,1.008,675800000,1.903
514800,0.8941,651800,0.582,12260,1.897
492300000,0.695,248600,0.6651,666600,1.622
104600000,1.16,93780,0.8886,9.922e+09,0.8131
6441000,1.207,44640,1.161,2383000,0.8473
896400,1.181,16200,1.332,273300,1.097
77040000,1.969,79790,1.008,10250000,1.06
515800000,1.228,473300,0.9628,447600,1.269
367700000,1.042,92270000,0.5001,650200,1.897
3.157e+09,1.136,53260,0.9822,156500,1.941
7.219e+09,1.66,80970,0.8892,43760,1.97
3.951e+09,1.195,126400,0.7841,11300000,1.601
22160000,1.77,84140,1.829,2946000,1.48
266400000,1.22,99910,1.026,3835000,1.563
3.79e+08,0.5166,33740,1.309,726400,1.828
5.24e+09,1.216,25580,1.252,54060000,1.378
558400,1.857,304800,1.149,2.386e+09,1.077
411700,1.375,209900,1.81,115100000,0.557
2341000,1.872,12610000,0.52,196900000,1.547
2.14e+08,1.637,124300,0.7382,474900000,1.381
88670000,1.134,487200,0.6905,15470000,1.956
43470,1.232,240800000,1.283,2699000,0.9671
63490000,1.818,1.891e+09,1.38,50600000,0.7229
2.031e+09,0.9179,84540000,1.225,5.617e+09,1.206
139400,1.21,376600000,1.291,26990000,1.129
204100,1.168,45360,1.042,7.413e+09,1.552
19260000,1.183,3.799e+09,1.797,1140000,1.835
19770000,1.669,1.608e+09,1.877,421800000,1.73
62770000,1.356,3.005e+09,1.688,2.065e+09,1.768
34090000,1.995,2.87e+09,0.9746,13520000,1.655
9.715e+09,1.56,7688,1.908,601900000,1.463
10260000,1.516,22110,1.134,226700,1.71
930600000,1.041,20910,1.599,1.706e+09,1.257
180300,1.597,19270,1.696,184300000,1.685
1612000,1.064,87440,0.8389,458600,1.858
75100000,1.691,2812000,0.5248,272100,1.598
231400,0.9366,125200,0.9059,2.98e+09,1.127
1.265e+09,1.204,113400,1.002,8.799e+09,1.133
105400000,1.005,165500,0.6891,704400,1.535
145700000,1.223,90490,1.163,3072000,1.455
5.751e+09,1.829,21150,1.645,203800000,0.9842
239200,1.897,16640,1.453,73400000,1.868
79710,1.175,11710,1.704,27240000,0.8744
5.94e+09,0.6891,31810,1.398,886300,1.645
645900000,0.7616,794600,1.016,350000,1.849
26600000,0.637,86210,0.7792,480300000,1.15
625500000,0.6649,247900,0.7614,300400,1.539
3.188e+09,1.139,718400,0.8311,385400,1.621
5.212e+09,0.7173,28830,1.412,633100,1.35
608700,1.204,11120,1.824,143900000,0.506
25300,1.96,11120,1.824,2531000,1.25
65020000,1.564,27130,1.601,153900000,1.591
336500,1.05,44420,1.062,3.72e+09,1.368
1.72e+08,0.9081,413900,0.5691,1.807e+09,1.922
34710000,0.5061,12150,1.53,236300000,1.97
22480000,0.6751,43820,1.257,3824000,1.925
7.923e+09,1.493,26440,1.234,4.44e+08,1.273
325700000,0.6367,1580000,0.5975,308800000,1.134
1.908e+09,0.8039,48550,1.333,7670000,0.669
3.055e+09,1.675,41680,1.022,2390000,1.498
423700,1.43,106900,0.8409,158600,1.938
1262000,1.312,31060,1.338,146400,1.717
3.969e+09,1.948,18540,1.408,2181000,1.805
38730000,0.817,12120,1.576,123600000,1.994
180400000,1.772,172800,0.7532,896400000,1.857
10170000,0.8762,125900,0.8161,166900,1.83
39960000,0.6787,12830,1.566,1336000,1.627
3.759e+09,1.089,22610,1.436,1.09e+09,0.9552
50510000,1.25,14630,1.562,1.147e+09,1.067
15640000,1.486,69650,1.106,763300000,0.6734
1746000,0.9305,48900,0.9489,507500000,1.02
403800,1.884,45430,1.181,167700000,1.316
231500,1.95,114900,0.729,1322000,1.869
314800000,1.922,19750,1.394,856700000,0.8877
160600000,1.471,484600,0.5594,5.575e+09,1.564
1292000,0.9627,56510,1.074,3.209e+09,1.483
61340000,1.97,23510,1.375,92010,1.864
482900000,1.906,3359000,0.54,124100000,1.971
37460,1.938,21640,1.42,2.137e+09,1.951
1356000,0.8722,302600,1.561,4988000,0.9025
3784000,1.68,13920,1.659,498700000,0.5399
5.517e+09,1.531,17880,1.358,567600,1.317
2.743e+09,1.178,12790,1.55,65410000,1.142
3.216e+09,0.7047,14370,1.522,1041000,1.968
324200000,0.8188,17210,1.325,161600000,1.971
62240000,0.6428,13530,1.531,1.218e+09,0.8017
3.682e+09,0.5594,28810,1.365,2950000,1.54
1.138e+09,1.179,20550,1.173,333400000,0.6072
877300000,1.067,27360,1.169,65260000,0.7168
336000,1.906,37210,1.408,5573000,1.499
369200,1.42,105200,0.8156,66910,1.36
20720000,1.297,10940,1.86,18730000,1.65
579500,0.967,20470,1.085,412100,1.903
12500000,1.55,430600,0.7348,6.81e+08,1.861
3.1e+07,1.76,554000,0.5663,5056000,1.104
136800000,1.548,18620,1.421,594800,1.814
187800,1.576,46060,1.2,90090,1.375
11420000,1.324,27770,1.212,4191000,1.654
3.165e+09,1.876,237800,0.7957,9742000,1.998
1964000,1.459,82750,0.881,497900000,0.537
6668000,1.667,35140,1.074,842400000,1.342
20490000,1.879,310500,1.005,29670000,1.644
842000,1.127,34160,1.362,5460000,1.803
7.02e+08,1.614,349200,1.547,16930000,1.776
201100,1.429,5695000,1.951,33430000,1.448
2677000,1.353,684800,1.139,1.874e+09,1.676
172200000,0.8829,16730000,1.665,250300,1.651
9695000,1.928,22290000,1.81,253300,1.718
1285000,0.912,2.522e+09,1.13,4663000,1.204
19240000,0.5913,107200000,1.645,1454000,1.098
1.002e+09,1.778,16470,1.702,4.052e+09,1.81
92160,1.803,18490,1.583,77230000,0.828
4326000,0.8453,16020,1.804,7.24e+08,1.282
2317000,1.044,9764,1.89,1.429e+09,1.338
33220,1.406,23860,1.152,693800000,0.82
4660000,1.394,27100,1.214,57240000,1.051
5.006e+09,0.8824,37390,1.473,285600000,1.212
617700000,1.072,13040,1.431,890500000,0.6028
40610,1.796,12670,1.606,2.155e+09,1.266
1.972e+09,0.9722,59260,1.332,25360000,1.838
233500000,1.858,24980,1.302,275100,1.363
7.092e+09,0.7681,20950,1.294,774800000,1.67
5.444e+09,0.9641,18510,1.365,1.051e+09,1.277
4208000,0.7218,69620,1.102,2.22e+08,1.22
22610000,1.536,38490,1.063,20160000,0.6485
159400,1.629,32130,1.092,177300,1.534
3008000,1.979,11170,1.85,7441000,0.8759
263900,1.612,116100,0.8315,1.86e+08,1.531
337800000,1.751,46180,1.086,68610000,1.854
1440000,1.864,35560,1.177,189300,1.756
93260,1.902,178000,0.7981,3050000,1.378
92710,1.861,333500,1.485,191600,1.573
1.333e+09,0.6829,13350,1.495,10720000,0.5807
669100,0.9616,354900,0.5875,1.698e+09,1.517
3.197e+09,0.6214,137600,0.7076,692500000,0.9234
575800,1.142,59970,0.9402,37030000,0.5081
3.09e+09,0.878,18890,1.381,3.404e+09,0.644
649400000,0.5267,228500000,1.908,120100000,0.8193
3.971e+09,0.5858,303500,0.6306,33750000,0.9957
4.446e+09,0.6343,223000,0.738,80780000,0.9449
284600,1.109,335900,0.7146,6.21e+09,1.236
4.55e+09,1.426,115000,0.7408,287400000,1.58
3.411e+09,1.083,48970,1.105,4704000,1.648
16240000,0.7765,39180,1.04,3804000,1.928
3.5e+07,1.474,23380,1.955,47030,1.451
524900000,1.295,172200,0.9588,1.07e+09,0.6421
3.433e+09,1.327,1203000,0.5718,5638000,1.605
3.573e+09,1.753,53780,0.9966,270000,1.617
9812000,1.861,45450,1.015,12160000,1.057
699600,1.712,25240,1.211,23610000,1.017
29170000,1.329,25370,1.398,3.845e+09,1.204
120500000,1.071,12660,1.806,1.013e+09,1.359
192200,1.565,35400,1.322,4912000,1.714
5.511e+09,1.344,11260,1.525,1.849e+09,1.772
198000,0.872,23010,1.35,189400000,1.86
328300,0.9238,30800,1.075,762100000,1.854
4805000,1.468,55510,0.8634,268500000,1.712
6071000,1.546,100800,1.142,1.616e+09,0.6388
1.92e+08,1.612,377800,0.7438,11740000,1.912
1.736e+09,1.723,303400,0.6828,1.817e+09,1.408
435200000,1.147,12070,1.791,6442000,1.089
3038000,1.315,35260,1.007,80710000,1.773
1.81e+09,0.8551,562400,0.5917,629700000,1.026
