Kmax,Ku,n,halfmax,Vhalf,slope
5328000,0.001164,0.5078,47210000,-77.56,0.1129
38.12,0.0006541,0.5,355.7,-68.55,0.1072
2497000,0.00112,0.5257,25210000,-77.35,0.09905
3.497,0.0009739,1.112,224.1,-70.62,0.0156
8.435,0.0008676,0.5,61.46,-73.5,0.1372
6.383,0.001183,0.7417,103.8,-76.12,0.06149
2.703,0.0005547,1.257,291.5,-63.54,0.009273
2450000,0.001006,0.5363,26560000,-72.89,0.09224
7.387,0.0008045,0.5,54.36,-69.35,0.1359
2.564,0.0008181,1.288,283.7,-71.89,0.009038
7378000,0.0007957,0.5456,93830000,-12.58,0.07863
2.401,0.0009023,1.111,132.1,-77.11,0.01818
3.526,0.001029,0.934,116.5,-70.2,0.03027
2.162,0.0007055,1.563,464.2,-68.9,0.004657
2.343,0.0008194,1.262,220,-74.77,0.01065
3.497,0.001063,1.542,987.2,-72.59,0.003542
2.703,0.0005547,1.257,291.5,-63.54,0.009273
6.514,0.001007,0.5,46.09,-75.3,0.1413
4.92,0.001065,0.6982,78.61,-77.62,0.06259
1.61,0.0003438,2,1237,-68.76,0.001302
3.291,0.001161,1.222,302.2,-76.8,0.01089
8.203,0.0008319,0.5,63.22,-69.94,0.1298
38.12,0.0006541,0.5,355.7,-68.55,0.1072
4.225,0.0007819,0.5743,34.03,-70.55,0.1242
1.912,0.0007477,1.683,655.7,-75.88,0.002916
4.262,0.0009395,0.681,56.82,-71.58,0.07501
2.341,0.0006724,1.296,209,-69.78,0.0112
9.183,0.0007496,0.8232,273.7,-39.91,0.03355
3.748,0.0008195,1.206,347.6,-69.41,0.01078
2.334,0.0008114,1.229,188.6,-74.06,0.01238
2.053,0.0004512,1.137,98.39,-67.37,0.02087
2.366,0.000599,1.862,1557,-62.24,0.00152
4.5,0.0007569,0.7852,94.8,-67.57,0.04747
2.622,0.0007133,0.782,46.36,-75.69,0.05656
3.43,0.0006699,1.056,166.8,-67.35,0.02056
366000,0.0009711,0.5636,4208000,-68.91,0.08698
48500000,0.0009117,0.5,431800000,-66.22,0.1123
2.671,0.0006091,1.337,357.5,-34.89,0.007471
1.848,0.000948,2,1734,-78.35,0.001066
8.436,0.001104,0.7861,199.5,-68.18,0.04229
3.655,0.0009293,1.497,959.7,-68.56,0.003808
11.37,0.0009864,0.5,90.62,-76.16,0.1255
23.12,0.000996,0.5,172.4,-71.61,0.1341
38.12,0.0006541,0.5,355.7,-68.55,0.1072
2.637,0.0005744,1.396,438.2,-64.16,0.006018
3.648,0.0007122,0.9754,138.3,-33.97,0.02638
2.269,0.0005245,1.963,2253,-67.71,0.001007
