hERG_IC50,hERG_h,hERG_Bmax
910.6,0.9348,99
917.5,0.8935,99
836.8,0.8867,99
866,0.8923,99
898,0.8994,99
950.3,0.9044,99
953.2,0.9335,99
922.8,0.8925,99
930.3,0.8955,99
851.2,0.909,99
878.8,0.9051,99
929.8,0.91,99
753.7,1.047,94.14
939.6,0.9274,99
875.7,0.905,99
967.8,0.9115,99
962.1,0.9352,99
944.1,0.9272,99
797.2,1.005,95.42
854,0.9855,96.39
879.9,0.9043,99
863.7,0.9878,95.98
753.5,0.9846,93.17
935.7,0.8979,99
874.3,1.029,95.29
926.7,0.9536,99
983.5,0.973,99
936.8,0.9416,99
881.7,0.9029,99
872.5,0.896,99
883.3,0.9341,97.48
864.8,0.8611,99
928,0.9323,99
834.5,0.8851,99
933.2,0.9352,99
985.9,0.9536,99
784.7,0.9745,96.24
890.3,0.9136,98.08
905.3,0.9199,99
843.3,0.9005,99
781.9,0.8713,99
833.8,0.8726,99
810.1,0.8084,99
754.1,0.984,94.39
908.5,0.9306,99
871.4,0.8994,99
916.8,0.9302,99
868.6,0.9147,99
978.7,0.9289,99
903.6,0.8813,99
939.4,0.9812,98.92
850.2,0.8793,99
811.6,0.8385,99
773.3,1.027,94.06
874.1,0.9034,99
948.3,0.9594,99
895.8,0.9236,99
963.1,0.9348,99
826.8,0.9918,95.62
887.4,0.9013,99
887.9,0.8839,98.28
914.8,0.9049,99
877.6,0.8926,99
889.5,0.8883,99
877.9,0.8949,99
969.7,0.9534,99
976.4,0.9419,99
885.4,0.9071,99
939,0.8772,99
999.1,0.9121,99
877.5,0.8959,99
923.2,0.9181,99
869.2,0.9024,97.77
902.7,0.8806,99
859.8,0.8808,99
934.3,0.9042,99
894.4,0.8809,99
861.8,0.863,99
884,0.9379,99
887.5,0.8619,99
899.4,0.8886,99
815.9,0.9519,96.7
813.9,0.9724,96.61
891.5,0.9196,99
895.7,0.8791,99
921.9,0.9531,99
968.7,0.8988,99
823,1.026,94.93
1029,0.9914,99
805.1,0.8423,99
930.5,0.8918,99
945.3,0.9463,99
896.4,0.8632,99
906.2,0.9375,99
911,0.9188,99
823.7,1.006,95.13
903.6,0.8692,99
755.6,0.935,95.61
964.2,0.9071,99
849.4,0.8976,99
908.1,0.9003,99
879.8,0.8993,99
895.5,0.8916,98.79
748.5,1.049,93.39
868.7,0.9032,99
900.5,0.9266,99
944.3,0.9489,99
884.4,0.8774,99
920,0.9347,99
873.2,0.8808,99
802.8,1.009,95.9
857.4,0.9859,95.45
906.1,0.9006,99
855,0.9277,98
902.9,0.9297,99
880.5,0.8874,99
889.3,0.9105,99
891,0.8894,99
915.1,0.9463,99
932,0.9044,99
898.4,0.8898,99
858.4,0.8533,99
895.7,0.9092,99
838.4,0.9706,97.01
868.1,0.9232,99
928.5,0.9071,99
953.1,0.9736,98.57
855.8,0.869,99
825.4,0.8494,99
961.4,0.9235,99
910.4,0.9237,99
861.3,0.864,99
889.2,0.878,99
829.4,0.8724,99
921.1,0.9602,98
978.1,0.9453,98.27
846.4,0.9008,99
896.5,0.8815,99
946,0.9216,99
819.9,0.8704,99
847.4,0.8977,99
872.1,0.8802,99
923.8,0.9183,99
947,0.9488,99
958.1,0.9188,99
850.6,0.877,99
873,0.887,99
956.7,0.9289,99
841.2,0.8252,99
946.7,0.9513,99
981.1,0.9571,99
795.3,1.045,94.08
948.5,0.9116,99
867.1,0.8829,99
858.6,0.8829,99
901.7,0.9347,99
908.2,0.8919,99
902.2,0.8934,99
929.1,0.8998,99
869.3,0.8794,99
864.6,0.8895,99
870.9,0.9108,99
915.3,0.8571,99
797.5,0.8677,99
847,0.8632,99
876.9,0.8941,99
884.1,0.9114,99
927.5,0.897,99
922.1,0.9179,99
952.8,0.9758,97.42
959.3,0.9446,98.27
863.4,0.8864,99
1017,0.9823,99
916,0.9062,99
945.7,0.8938,99
923.9,0.9385,99
965.1,0.8985,99
857.3,0.9153,99
933,0.9044,99
895.4,0.9445,99
882.6,0.9063,99
992.7,0.9297,99
875.5,0.8891,99
875.2,0.8698,99
