ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
3026,1.845,6956,1.909,5371,1.906,592.5,0.9844
3473,1.94,5857,1.804,4718,1.928,631.9,0.6722
3389,1.955,6093,1.365,4934,1.946,574.5,0.6159
4115,1.937,6268,1.955,4574,1.898,233.2,0.6825
3208,1.625,6604,1.813,4602,1.942,241.1,1.159
2935,1.835,7339,1.919,5070,1.764,389.2,0.8578
4031,1.547,7534,1.838,4639,1.45,544.7,1.017
4318,1.656,5410,1.923,4318,1.594,318.4,1.485
3605,1.945,5303,1.958,4766,1.984,125.6,0.6138
3710,1.899,7250,1.909,5156,1.701,473.8,0.6176
4701,1.826,7427,1.846,6311,1.793,742.6,1.193
4060,1.763,6222,1.712,5071,1.433,612.7,1.575
4570,1.582,8510,1.565,4566,1.519,482.5,1.009
3409,1.758,8802,1.58,4564,1.433,193.3,0.6568
3833,1.947,7417,1.615,5253,1.516,764,0.8629
4578,1.802,5230,1.821,4420,1.226,2318,1.497
3878,1.805,5673,1.843,5667,1.526,294.9,0.911
4127,1.873,6075,1.883,5011,1.548,353.4,1.202
4012,1.781,8360,1.694,6858,1.698,297.1,0.8126
4040,1.803,5636,1.87,4253,1.344,292.5,1.497
3584,1.147,5950,1.928,4041,1.553,254,1.36
3719,1.602,6598,1.756,5085,1.735,343.4,0.8483
3334,1.686,8181,1.794,4216,1.903,623.1,1.323
3547,1.972,7862,1.834,4483,1.943,756.8,0.979
4745,1.941,5816,1.872,4264,1.822,1033,1.538
3829,1.678,7291,1.803,6269,1.599,434.3,1.399
3221,1.871,7701,1.463,4678,1.915,390.6,0.7104
3151,1.756,6955,1.984,4638,1.868,506.7,0.7049
3180,1.778,7013,1.892,5390,1.399,166.4,1.9
3276,1.69,6710,1.954,5117,1.461,400.3,1.802
2504,1.679,7828,1.92,4663,1.337,418.4,0.8118
3263,1.43,6366,1.957,4383,1.765,476.3,0.9872
2970,1.994,8979,1.777,4139,1.507,354.7,1.908
4578,1.988,7777,1.952,5250,1.789,296.6,1.517
4246,1.935,5389,1.956,4656,1.444,274.3,1.581
4490,1.632,4957,1.998,7223,1.592,345.8,0.8479
3967,1.566,6854,1.942,5845,1.401,454.3,1.099
4826,1.683,7295,1.994,5380,1.656,1619,1.115
2751,1.682,7036,1.824,4365,1.936,141.8,1.367
3350,1.98,7138,1.958,4123,1.629,614.3,0.8992
3555,1.648,5034,1.925,5152,1.724,274.8,0.7755
4076,1.791,4889,1.997,4407,1.869,271.3,0.8592
3805,1.779,5884,1.914,5698,1.816,102.2,0.6188
4626,1.467,6022,1.984,4328,1.527,2409,1.52
