ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
10840,1.489,8827,1.073,957.5,0.8213,19.69,1.371
12640,1.247,11690,1.971,523.4,0.9722,17.67,1.225
12590,1.452,7597,1.769,500.8,0.6729,19.41,1.491
10540,1.474,10400,1.675,710.5,0.7606,20.95,1.396
13670,0.9788,3849,1.164,692.3,0.7863,20.14,1.579
22810,0.8278,6784,1.191,739.4,1.014,20.14,1.902
15610,1.489,12140,1.976,658.6,1.405,20.41,1.896
12660,1.697,12510,1.717,813.3,1.343,21.01,1.796
14460,1.781,6299,1.175,514.3,1.015,18.58,1.694
15780,1.736,5897,1.828,629.9,1.001,19.6,1.2
19080,1.113,10360,1.115,729.2,0.64,22.47,1.448
11340,1.137,11760,1.138,567.8,1.136,21.59,1.337
13020,1.017,9913,1.471,694.5,0.9207,20.5,1.951
9506,0.9768,5670,1.082,689.2,1.096,20.82,1.591
14500,1.275,3691,1.991,571.3,0.7156,21.22,1.355
25980,0.6458,6416,1.684,400.4,0.5013,19.73,1.396
13960,1.362,10940,1.693,408,0.8409,20.47,1.282
15430,1.72,6617,1.981,397.9,0.7657,21.75,1.453
14050,1.901,5780,1.026,566.9,0.9287,18.43,1.21
19540,1.244,4312,1.776,411.2,1.068,21.09,1.294
10200,1.51,4100,1.127,700,1.008,19.21,1.854
13310,1.154,5237,0.9185,830.4,1.121,22.11,1.294
17420,0.7819,13330,0.8411,524.7,1.018,20.93,1.098
8922,1.206,10090,1.42,802.1,1.184,22.57,1.249
12060,1.439,6925,1.752,706.9,1.264,25.39,1.355
12590,1.093,10990,1.855,554.5,0.9704,23.75,1.504
16490,1.297,5810,1.715,421.8,0.7591,19.16,1.989
7067,0.7937,9527,1.947,894.3,0.8146,19.29,1.245
12520,1.617,8703,1.469,782.7,1.156,20.97,1.526
9909,1.125,9179,1.695,700.3,0.8875,19.48,1.252
13630,0.9926,7208,1.798,932.6,1.134,18.53,1.467
12910,1.902,5996,1.625,724.8,1.255,19.2,0.974
14700,1.8,11750,1.554,817.3,1.238,20.05,1.237
16840,1.663,7661,0.7099,544.4,0.725,19.49,1.101
15210,1.579,5634,0.9953,846.7,0.6274,22.41,1.082
16060,1.947,3505,1.74,949.5,1.076,23.74,1.393
14300,1.68,6216,1.654,704.5,0.8602,20.89,1.141
17360,1.219,9405,1.035,987.8,0.8153,17.19,0.9108
14560,1.999,8603,1.409,771.2,0.9102,18.42,1.034
15760,0.9448,4816,1.935,765.9,1.263,20.38,1.655
14430,1.399,5217,1.473,714.6,0.8657,19.42,1.536
14350,1.672,5516,1.223,1031,0.9695,19.34,1.899
13800,1.843,4070,1.109,493.7,0.7645,19.65,1.647
14030,1.614,7282,0.864,830,1.148,19.43,1.715
13970,1.208,3089,1.919,675.9,1.327,20.16,1.579
13790,0.7102,4749,1.602,726.6,1.347,18.96,1.362
10150,0.7839,4362,1.927,787.6,0.7602,19.14,1.416
21420,1.55,5024,1.446,908,0.9879,19.95,1.364
14110,1.622,6733,1.726,591.1,0.9434,18.65,1.102
13300,1.733,5035,1.636,563.6,1.013,20.86,1.754
12480,1.28,6338,1.27,700.5,1.396,21.07,1.501
12630,1.166,9305,1.191,628,1.178,19.21,1.6
13430,1.371,6287,1.644,675.8,1.111,20.31,1.415
14240,1.004,6484,1.479,671.6,1.071,19.73,1.556
10720,1.367,6487,1.438,367.2,0.7719,18.19,1.214
10090,1.05,8046,1.436,872.4,0.8332,19.16,1.617
11010,1.165,4475,1.099,673.3,1.373,20.56,1.555
11940,1.282,4612,1.104,302.2,0.5161,20.57,1.764
12480,1.158,8230,1.548,666.5,1.018,20.73,1.646
18120,1.228,6352,1.655,505.9,0.608,19.26,1.331
9641,0.6614,5781,1.798,526.4,0.9637,21.6,1.518
15830,1.671,6257,1.95,938,0.7045,18.94,1.49
13450,1.483,4517,1.816,933.5,1.217,20.24,1.521
17320,1.906,6539,0.8261,1018,1.421,19.95,1.363
14970,1.955,9645,1.653,689,0.9469,20.51,1.909
12680,1.855,11050,1.998,765,1.078,20.59,1.851
19390,1.712,7323,1.987,793.7,1.132,20.16,1.437
14290,1.889,4282,1.505,597.2,1.31,22.14,1.296
10710,0.6559,4462,1.735,577.7,0.6992,22.41,1.423
11190,0.9293,8231,1.3,462.4,0.851,17.38,0.8937
14530,1.619,3762,1.222,749.1,1.09,21.21,1.513
10160,1.112,6476,1.401,744,1.161,19.2,1.44
13330,1.167,6782,1.538,702.4,1.059,21.04,1.265
12290,1.123,5244,1.954,778.3,1.078,19.37,1.217
15420,1.634,9687,1.129,998.2,1.152,19.93,1.438
12410,1.72,7954,1.782,838.8,0.7013,22.31,1.278
14420,1.98,8993,1.142,498.2,0.902,20.58,1.42
19450,1.957,3706,1.269,716.7,1.128,20.88,1.845
14350,1.675,7017,1.311,796.1,0.6947,21.36,1.289
15690,1.962,6048,1.315,660.3,0.7341,21,1.542
14210,1.259,9031,1.002,682,0.9821,20.07,1.605
11780,1.267,6938,1.818,579.4,0.7302,20.08,1.304
14480,1.271,12260,1.574,494.9,1.163,20.63,1.239
17780,0.7944,9773,1.446,724.4,1.171,20.09,1.236
16420,1.359,9751,1.437,502,0.6043,19.54,1.357
14440,1.144,5681,1.635,991,0.9195,20.25,1.203
8492,1.173,6964,1.604,1229,0.9365,21.94,1.432
11690,0.9642,4573,1.438,686.2,0.9113,20.3,1.509
9549,1.291,5110,1.461,733.1,0.7614,19.53,1.207
13210,1.206,4276,1.74,559.8,1.123,20.67,1.157
14100,1.471,7516,1.582,631.4,0.9722,21.17,1.276
13740,1.388,9256,1.771,565,0.9831,20.33,1.471
18420,1.637,8209,1.772,554.2,1.121,18.83,1.768
12240,1.476,4482,0.9678,451.5,0.837,19.23,1.562
11920,1.501,4397,1.226,787.9,0.9821,18.81,1.334
10670,1.43,4638,1.423,623.3,0.792,18.72,1.675
15180,1.731,4663,1.246,543.5,0.8552,19.52,1.584
11230,1.246,4869,1.708,846.4,1.133,24.1,1.404
14990,0.7936,7293,1.541,829.4,1.267,21.42,1.421
8329,1.165,5519,1.688,495.3,1.168,18.22,1.38
12100,1.276,3405,1.457,806.4,0.9195,20.28,1.545
12990,1.577,8657,1.967,679.1,0.7391,19.47,1.204
22290,1.817,7023,1.903,1181,1.035,21.47,1.28
19240,0.9182,9137,1.77,663.1,0.6596,19.78,1.259
12030,0.7071,7748,1.852,640.2,0.9483,21.11,1.409
14900,1.461,5779,1.472,562.7,0.8946,21.97,1.941
13010,1.415,4630,1.783,785.8,0.9847,19.19,1.575
13690,1.924,5118,1.29,634.3,0.8882,19.02,1.479
8964,0.9868,6616,1.15,578.7,0.9823,19.13,1.551
14090,0.9592,5995,1.1,594.1,1.182,20.96,1.5
13380,0.935,11300,1.144,795.5,1.014,20.48,1.379
8427,1.029,5396,1.54,663.2,1.248,19.69,1.968
9876,1.223,4438,1.926,749.7,0.5685,22.51,1.8
13080,1.608,7354,1.424,503.2,1.325,23.71,1.356
14060,1.682,6783,1.574,538.6,1.049,21.28,1.142
14440,1.232,8083,1.339,628,1.045,20.71,1.799
16270,1.595,5514,1.273,786.6,1.092,21.39,1.158
12750,1.311,9442,1.627,573.8,0.9254,21.1,1.731
24550,0.9234,5251,1.021,610.3,0.7137,20.62,1.696
