hERG_IC50,hERG_h,hERG_Bmax
617.1,1.037,99
598.8,0.9596,99
620.8,1.039,99
660.4,1,99
625.8,1.086,99
670.4,0.9684,99
636.5,0.9994,99
637.5,0.8857,99
586.1,0.9312,99
619.5,0.9987,99
641.3,1.044,99
669,0.9691,99
623.4,1.004,99
641.9,0.96,99
582.6,0.9715,99
631.7,0.9509,99
597.8,0.9392,99
683.8,0.9688,99
675.6,0.9591,99
666.8,0.9498,99
676.5,0.9232,99
655,0.9863,99
636.2,0.923,99
646.1,0.9257,99
672.8,0.9617,99
605.5,0.9324,99
674.2,1.056,99
645.6,1.019,99
608.3,0.9771,99
622.3,0.9363,99
678,0.9755,99
605.4,0.9817,99
665.6,1.013,99
673.7,0.9213,99
673.5,1.057,99
660.7,0.9762,99
697.5,1.034,99
706,1.033,99
635.4,0.9575,99
617.4,0.9363,99
723.8,0.8866,99
686.4,1.025,99
669.4,0.9701,99
683.2,1.002,99
565.8,0.9317,99
652.6,0.9474,99
665.4,0.9395,99
636.1,0.9634,99
637,0.995,99
669.9,1.02,99
676.7,1.008,99
627.1,1.051,99
706.6,0.9125,99
571.2,0.9199,99
630.4,0.9843,99
573,0.9586,99
650,0.9935,99
627.7,1.032,99
700.6,1.021,99
593.4,0.8433,99
649.5,0.9737,99
653,0.9396,99
638.1,0.9063,99
647.1,1.028,99
689.8,0.8797,99
673.7,1.001,99
661.8,0.9468,99
679,0.9727,99
708.9,0.9769,99
675.9,0.953,99
584.1,0.9486,99
651.7,0.9673,99
606.8,0.988,99
702.5,0.9943,99
661.6,0.9203,99
697.7,0.9883,99
593.2,0.8482,99
647.1,1.04,99
679.5,0.9588,99
700.5,0.9287,99
638.2,0.9659,99
754.5,0.9847,99
545,0.9557,99
792.6,1.025,99
627.2,0.9961,99
632.8,0.9911,99
648.6,1.093,99
718.9,0.955,99
674.9,1.042,99
669,0.9051,99
631.3,0.8955,99
675.8,1.009,99
618,0.9656,99
633.1,0.9273,99
681.1,1.136,99
640.6,0.9573,99
616.6,0.9558,99
615.6,0.8913,99
586.3,0.9719,99
649,0.9258,99
688.7,0.9545,99
636.1,1.061,99
644.7,0.9544,99
596.6,0.9449,99
633.6,1.002,99
598.9,0.9748,99
593,0.9506,99
657.2,0.9204,99
631.7,0.9349,99
605,0.9391,99
670.8,0.9245,99
698.4,0.9926,99
577.9,0.9095,99
686.1,0.9423,99
656.1,0.9021,99
667.7,0.9308,99
693.6,0.9516,99
618.5,0.9189,99
707.3,1.058,99
720.2,0.9417,99
619,0.9728,99
595,0.914,99
637.6,0.9066,99
598.5,0.9959,99
688.3,0.9585,99
728.4,0.962,99
640.7,0.9951,99
631.4,1.064,99
605.7,0.8989,99
653.5,0.8523,99
597.9,0.8997,99
683.3,0.9289,99
624,0.9604,99
686.2,0.9679,99
656,0.9982,99
626.5,1.052,99
688.5,1.026,99
655.9,1.011,99
720.4,1.016,99
675,0.9483,99
674.9,0.9854,99
634,1.019,99
658.8,1.064,99
656.6,0.9509,99
657.1,0.9956,99
706.5,0.8906,99
578.1,0.9674,99
645.9,0.9969,99
618.7,1.015,99
628.8,0.9711,99
672.6,1.038,99
622,0.8828,99
593.2,0.9744,99
722.3,0.9834,99
744.8,1.048,99
669.9,0.8995,99
775.2,0.9241,99
644.7,0.9876,99
639.6,0.9242,99
642.7,1.022,99
645.9,1.02,99
667.8,1.041,99
616.8,0.9209,99
733.3,0.9803,99
651.7,0.9831,99
651.6,1.082,99
689.1,0.9601,99
611.1,0.955,99
599.8,1.012,99
689.6,0.9862,99
629.3,0.9811,99
602,0.9515,99
681.7,1.019,99
709.6,0.9617,99
608.5,1.023,99
593.8,0.9364,99
614.2,0.9383,99
605.6,0.9683,99
619.8,0.8941,99
727.8,1.018,99
619.7,1.008,99
736.9,1.041,99
627.4,0.9633,99
640.6,0.9969,99
678.5,1.069,99
648.3,0.961,99
685.7,1.034,99
586.3,0.9706,99
738.4,0.8599,99
609.6,1.013,99
693,0.9323,99
637.8,0.9991,99
691.4,0.9227,99
670,0.9571,99
628.6,1.014,99
697.8,0.9177,99
627.4,0.9215,99
608.3,1.054,99
647.3,1.032,99
690,1.087,99
652.8,1.013,99
705.3,1.068,99
698.2,0.9972,99
616.7,0.9314,99
681.9,0.993,99
601.6,0.9839,99
655.4,0.9632,99
617.2,0.9848,99
595.8,0.9041,99
687.3,0.9676,99
680.7,0.9871,99
607,1.019,99
666.2,0.9605,99
657.9,0.8969,99
627.7,0.9443,99
724.6,1.005,99
631.1,0.9761,99
624.1,1.048,99
640.6,1.016,99
674.6,0.9638,99
573,0.859,99
659.8,1.044,99
612.4,0.9518,99
640.8,0.9587,99
727.4,1.006,99
661.9,0.9319,99
642.4,0.9555,99
681.5,0.9039,99
658.3,0.9638,99
640.3,0.9923,99
665.3,0.9658,99
639.8,0.9492,99
693.2,0.9909,99
635.8,0.9479,99
619.7,1.08,99
596.8,0.9738,99
681.2,0.9964,99
643,0.9729,99
605.7,0.9563,99
662.4,0.9673,99
613.7,0.9226,99
625.6,0.9416,99
633.5,1.003,99
639.2,0.9902,99
636.8,0.885,99
612.4,0.9524,99
637.6,0.9869,99
696.3,0.981,99
686.4,0.9845,99
687.5,0.9648,99
684.7,0.9711,99
726.3,0.9066,99
663.3,0.9899,99
614.7,0.9239,99
646.8,1.014,99
710,1.01,99
733.4,0.8921,99
666.4,0.9667,99
596.7,0.9418,99
645.2,0.9774,99
617.7,1.1,99
687.6,0.9015,99
695.2,0.9802,99
637.7,0.9787,99
623.2,1.031,99
615,0.9566,99
629.5,0.9477,99
592,0.9458,99
699.7,1.028,99
627.5,0.9316,99
680.1,1.046,99
640.1,1,99
673.5,1.048,99
662.6,0.9434,99
655.2,1.059,99
699,0.889,99
647.9,0.9615,99
659,1.019,99
608.1,0.9554,99
691.8,1.015,99
622.8,0.8957,99
657.9,0.9869,99
659.7,1.076,99
619.5,0.9207,99
669.9,0.9896,99
705.3,0.8899,99
695.9,1.043,99
613.8,0.9678,99
729,0.9874,99
681.8,0.9845,99
741.9,1.008,99
615.8,0.9791,99
637,0.914,99
666.6,0.9794,99
674.3,0.9404,99
689.8,1.015,99
602.3,0.9853,99
625.9,0.8828,99
658.6,1.018,99
674.9,0.9537,99
567.6,0.9831,99
704.5,0.945,99
718.1,1.026,99
601.3,0.9426,99
727.9,0.9001,99
721.2,0.8798,99
607.9,1.021,99
658.4,0.9414,99
625.4,1.031,99
649.8,0.9758,99
686.8,0.9662,99
636.6,0.9944,99
683.3,1.002,99
637.5,0.8989,99
671.7,0.958,99
671.3,0.9564,99
635.8,0.9804,99
634.6,0.9884,99
622.6,0.945,99
684.5,0.9764,99
727.5,0.923,99
583.6,0.9272,99
663.9,1.024,99
635,0.9556,99
693,0.9697,99
641.3,1.015,99
645.9,0.9654,99
666.5,0.9886,99
609.5,1.011,99
640.1,0.9458,99
638.5,0.9932,99
649.9,0.9589,99
661.6,1.064,99
660.1,0.9108,99
601.6,0.9824,99
644.9,1.022,99
615.4,0.941,99
690,1.065,99
659.2,0.9567,99
666.4,1.022,99
606.5,0.8796,99
588.7,0.9263,99
644.3,0.9476,99
705.1,0.9633,99
767.1,0.9495,99
669.9,1.063,99
726.7,1.036,99
677,1.018,99
656.5,0.9352,99
685.9,0.955,99
610.9,1.001,99
630,0.9098,99
685,1.007,99
631.2,0.86,99
675.5,1.073,99
617.9,0.9857,99
713.5,1.01,99
698.8,0.9724,99
679.2,1.023,99
611.7,0.9803,99
654.2,1.041,99
690.5,0.9888,99
592.7,1.061,99
641.3,1.035,99
581.4,0.9275,99
623.1,0.9178,99
676.5,0.9812,99
654,0.9397,99
640.4,0.8792,99
645.7,0.9383,99
676.9,0.9517,99
626,0.986,99
628.5,0.9258,99
730.2,0.9938,99
624.8,0.9195,99
643.1,0.8641,99
656.2,0.9286,99
