hERG_IC50,hERG_h,hERG_Bmax
16730,0.642,99
19160,0.6446,99
25140,0.8345,96.28
17850,0.8032,96.31
17400,0.8154,99
17560,0.6851,99
16280,1.079,87.73
16940,0.5821,99
11190,0.8349,85.31
13750,0.7248,99
11340,1.096,83.2
18690,0.7095,99
20090,0.7981,99
19440,0.6153,99
21910,0.6987,99
21810,0.6436,99
15110,0.5453,99
19020,0.8252,99
18510,0.5444,99
20040,0.5487,99
20620,0.7423,99
16120,0.6954,99
18810,0.6486,99
15620,0.8414,99
18910,0.7396,99
24440,0.7637,99
21010,0.6196,99
24640,0.6602,99
17010,0.8221,99
14980,0.873,88
20940,0.7177,99
28090,0.8122,99
15990,0.7763,99
25390,0.7608,99
18740,0.7475,99
22710,0.5847,99
21170,0.6523,99
19830,0.7103,99
15080,0.6374,99
17120,0.6878,99
21190,0.6355,99
20880,0.5528,99
26920,0.6454,99
21080,0.9019,99
21950,0.734,99
16300,0.5641,99
23330,0.6466,99
18410,0.6321,99
22730,0.6929,99
26090,0.5412,99
19810,0.6005,99
21660,0.6923,99
10260,1.207,76.61
15960,0.6895,99
9605,1.312,70.7
19280,0.6079,99
25400,0.6486,99
25480,0.5191,99
20520,0.8567,99
24070,0.6028,99
22200,0.7769,99
17180,0.7647,99
22660,0.5702,99
18080,0.5699,99
20930,0.6964,99
25500,0.7591,99
19400,0.7315,99
15200,0.7826,99
18660,0.6376,99
24990,0.7199,98.84
11310,1.231,76.15
21050,0.5276,99
24210,0.7298,99
24460,0.5907,99
14990,0.5076,99
18610,0.7485,99
17430,0.8788,99
19610,0.6135,99
18600,0.6099,99
19750,0.5999,99
27170,0.5869,99
20920,0.5972,99
16310,0.6505,99
14880,0.6349,99
23030,0.625,99
22050,0.5348,99
21010,0.7171,99
21030,0.6074,99
16170,0.5457,99
13560,0.6409,99
20420,0.6109,99
18850,0.6234,99
23080,0.7282,99
17090,0.6838,99
22050,0.9251,99
18730,0.5704,99
18730,0.745,99
20100,0.5982,99
23420,0.82,97.46
19760,0.5756,99
19900,0.6843,99
16040,0.629,99
18590,0.544,99
15510,0.6759,99
19240,0.6962,99
19790,0.7194,96.84
21110,0.8159,99
23410,0.7004,99
18540,0.7802,99
18400,0.7821,99
20670,0.6861,99
21360,0.5941,99
20050,0.505,98.63
18820,0.7318,99
19460,0.614,99
20880,0.817,99
29240,0.7311,99
18820,0.5427,99
17430,0.7115,99
19370,0.5907,99
24140,0.5915,99
20190,0.8839,99
21250,0.741,99
14980,0.7195,99
19560,0.6868,99
11160,1.22,81.57
22920,0.8317,99
18640,0.7466,99
15730,0.6473,99
22070,0.6695,99
13670,0.6202,99
19280,0.5917,99
12700,0.9542,79.4
16880,0.6689,99
28590,0.8069,99
14370,0.5471,99
21910,0.81,99
18530,0.7313,99
22260,0.778,99
18410,0.552,99
17990,0.7292,99
20400,0.8178,99
25500,0.7591,99
15460,0.66,99
20030,0.6397,99
23710,0.6858,99
20210,0.6375,99
15860,0.5946,99
22360,0.505,98.35
22260,0.6512,99
23950,0.6844,99
17130,0.677,99
21720,0.5786,99
18100,0.8646,99
15780,0.5364,99
16320,0.6632,99
22600,0.7084,99
18140,0.6517,99
24820,0.6536,99
18580,0.7892,99
22260,0.6135,99
20890,0.6207,99
27200,0.6961,99
15730,0.8095,99
20910,0.7247,99
17230,0.5688,99
13300,1.193,87.35
18320,0.801,99
18220,0.784,99
20220,0.7063,99
21750,0.6809,99
7401,1.002,76.43
18540,0.6517,99
21670,0.5793,99
19180,0.619,99
15940,0.6074,99
21490,0.6437,99
19590,0.7389,99
19340,0.7437,99
17340,0.7613,99
15620,1.06,84.37
21300,0.7578,99
16340,0.6627,99
18890,0.7648,99
19790,0.5898,99
21120,0.9699,89.72
23140,0.5327,99
