hERG_IC50,hERG_h,hERG_Bmax
161.2,0.5952,98.46
186.9,0.6843,98.53
208.1,0.7197,98.71
156.7,0.6714,98.62
142.3,0.8739,91.41
255.1,0.6197,98.8
127.9,0.6846,93.1
186.8,0.6669,98.54
175.9,0.7147,98.74
126.1,0.6262,98.45
120.8,0.7077,92.49
132.7,0.5565,98.26
131.9,0.7691,94.14
186.8,0.649,98.58
179.1,0.6058,98.39
137.2,0.5532,98.28
109.6,0.5795,98.47
182.7,0.6689,98.52
86.39,0.8165,87.32
144.5,0.7064,98.68
163.3,0.703,98.7
197.6,0.6326,98.28
327.7,0.8046,98.87
143.1,0.5976,98.62
223.1,0.7711,98.88
163,0.6842,98.63
201.2,0.6391,98.46
68.25,0.8074,88.16
135.4,0.6331,98.47
180,0.6359,98.4
176.7,0.7308,98.75
98.96,0.8121,90.1
190.4,0.9626,91.01
158.1,0.6141,98.29
119.9,0.6303,98.59
146.1,0.6916,96.52
240.7,0.8035,96
174.7,0.6369,98.49
191.1,0.7306,98.76
196,0.6767,98.55
325.9,0.8285,98.94
109.7,0.7763,91.9
152.5,0.6073,98.46
127.7,0.5686,98.36
171,0.6337,98.42
187,0.7162,98.69
171,0.6597,98.53
110.2,0.5892,98.48
231.7,0.6831,98.63
156.4,0.613,98.47
226.9,0.7828,98.91
157.4,0.6169,98.7
215.4,0.6521,98.33
153,0.7777,93.49
186,0.7162,98.75
185,0.6931,98.69
142.8,0.6494,98.52
116.9,0.5577,98.57
139.9,0.6016,98.38
224.8,0.6775,98.68
113.4,0.9739,89.24
131.1,0.5723,98.38
242.9,0.7686,98.86
188.3,0.6709,98.47
185.8,0.6355,98.56
187.5,0.6154,98.46
164.9,0.567,98.49
217.9,0.7585,98.85
80.45,0.8825,87.11
199.7,0.9048,93.69
119.6,0.7322,93.09
141,0.6045,98.47
159.2,0.716,95.65
188.1,0.8529,95.35
202.7,0.6423,98.58
190.5,0.6671,98.55
302.7,0.7706,98.81
255.8,0.808,98.96
237.6,0.716,98.71
196.4,0.7098,98.69
229.2,0.6478,98.5
