ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
235.9,1.227,3820,0.8812,3098,0.6584
182.2,1.373,1859,1.474,2305,0.7331
230.8,1.818,1332,1.705,2337,0.7174
235.9,1.485,2442,1.087,1580,1.163
232.1,1.797,1213,1.95,1468,1.097
238.6,1.596,1679,1.619,1760,0.7218
248,1.738,1422,1.662,1525,0.8824
183.2,1.536,2802,1.164,1471,0.9581
185.6,1.61,6055,0.6684,1077,1.245
207.1,1.774,3276,0.9628,849.6,1.822
217.5,1.843,4046,0.8466,965.9,1.46
192.2,1.805,2452,1.201,899.4,1.444
210.4,1.679,1762,1.336,1605,0.7658
217.3,1.511,1822,1.585,1339,1.061
201.5,1.499,3823,0.8808,2249,0.7636
210.3,1.683,2242,1.425,2079,0.9729
143.1,1.767,10360,0.7795,1285,1.032
172.2,1.715,2613,1.525,2546,0.6888
277.4,1.974,1362,1.745,915.9,1.515
242.9,1.712,1870,1.395,1194,1.419
222,1.878,2224,1.174,1085,1.363
168.5,1.321,29790,0.6075,1760,0.8869
189,1.775,41510,0.5054,1283,1.067
217.1,1.817,39250,0.508,1771,0.802
230.9,1.82,7609,0.8233,1427,1.006
258.3,1.957,3136,1.108,1572,0.6822
254.9,1.719,1306,1.92,1174,1.34
200.5,1.845,1142,1.898,920.3,1.861
247.4,1.833,1833,1.423,1035,1.772
156.4,1.628,1966,1.02,1291,1.371
176,1.617,1446,1.447,1220,1.459
210.2,1.506,2220,1.448,1788,0.8387
205.8,1.762,2178,1.087,2016,0.8057
269.4,1.791,2127,1.214,896.9,1.362
171.6,1.878,2890,1.02,2398,0.76
213.5,1.654,1518,1.776,2190,0.7438
248.8,1.468,1117,1.901,2114,0.9523
164.4,1.877,1731,1.362,1873,0.7531
197.4,1.413,1267,1.716,3056,0.7905
135.4,1.421,1237,1.616,3674,0.5823
216.1,1.633,9022,0.6797,1643,0.8493
224.7,1.744,5622,0.7632,1220,1.058
198.6,1.472,8092,0.7541,1538,1.051
210.5,1.79,2276,1.15,1059,1.353
250.3,1.918,1162,1.897,1434,1.102
184.8,1.429,2046,1.291,1353,1.389
208,1.615,1295,1.857,2516,0.6558
162,1.277,4086,0.8687,1272,1.146
181.3,1.662,6859,0.7389,2170,0.7639
220.7,1.881,1212,1.943,2682,0.5834
202.4,1.943,1484,1.8,2254,1.36
184.5,1.511,2640,1.387,6106,0.8015
225.8,1.504,2047,1.376,808.5,1.657
212.5,1.405,1775,1.352,2242,0.9482
225.8,1.526,1220,1.933,3704,0.6898
198.6,1.65,2854,0.9164,4770,0.6312
250.2,1.76,3311,0.8891,5714,0.5047
280.1,1.891,1087,1.711,5927,0.5469
203.5,1.67,2036,1.366,3316,0.7037
220.6,1.633,3325,0.9899,798.6,1.503
