hERG_IC50,hERG_h,hERG_Bmax
372.6,1.227,99
324.8,1.232,99
383.6,1.305,99
362.8,1.138,99
373.9,1.002,99
408,1.073,99
436.5,0.8975,99
412.4,1.061,99
432.8,1.079,99
441.8,1.052,99
480.9,1.051,99
390,1.138,99
432.3,1.055,99
400.2,1.199,99
433,0.934,99
384.2,1.237,99
430.1,1.016,99
317.4,1.212,99
360.2,1.168,99
353.4,1.313,99
293.9,1.278,99
410.6,1.025,99
383.7,1.153,99
415.8,1.277,99
348.4,1.207,99
353.4,1.135,99
334.1,1.289,99
303.9,1.265,99
364.8,1.242,99
388.2,1.321,99
336.4,1.19,99
413.9,1.158,99
355.6,1.144,99
414,1.257,99
378.1,1.231,99
415,0.9741,99
395.6,1.177,99
378.6,1.127,99
354.6,1.041,99
371.7,1.202,99
355.3,1.314,99
413.1,1.125,99
375.3,1.131,99
421.3,1.194,99
374.6,1.132,99
391.8,1.034,99
322.3,1.142,99
280.7,1.264,99
340.9,1.32,99
337.9,0.8112,99
341.4,1.153,99
315.3,1.068,99
392.4,0.9618,99
477.9,1.073,99
461.4,1.015,99
337,1.256,99
368,1.28,99
370.8,1.01,99
403.4,1.067,99
370.4,1.124,99
413.9,1.026,99
356,1.129,99
347.3,1.242,99
357.5,1.113,99
402.1,1.061,99
358.1,1.249,99
344.5,1.311,99
339,1.133,99
432.3,0.8239,99
381.2,1.187,99
480,1.104,99
355.6,1.049,99
357,0.8898,99
467.5,1.048,99
299.5,1.007,99
328.2,1.111,99
387,1.242,99
427.8,1.1,99
356.4,1.076,99
340,1.409,93.34
417,0.9754,99
356.4,1.058,99
378.9,1.006,99
428.8,1.025,99
438.7,0.9421,99
352.4,1.083,99
350.7,1.284,99
376.2,1.18,99
345.8,1.234,99
382.6,1.206,99
391.6,1.178,99
331.9,0.9296,99
420.2,0.8644,99
446.1,1.068,99
277.8,1.517,82.73
371.2,1.15,99
355.6,1.247,99
411.3,1.035,99
345.6,1.243,99
371.3,1.043,99
373.1,1.113,99
390.7,0.9593,99
337.9,1.183,99
353.3,1.344,99
415.7,0.9413,99
327.1,1.282,99
407.5,1.219,99
441,1.118,99
436.3,1.022,99
366.4,1.22,99
368.7,1.104,99
337.8,1.217,99
326.4,1.1,99
379.5,1.178,99
459.9,1.097,99
362,1.109,99
328.8,1.297,99
408.1,1.175,99
366,1.001,99
446.7,1.041,99
398.1,1.009,99
404.7,1.156,99
402.4,0.927,99
404.8,1.121,99
385.2,1.194,99
354.4,1.244,99
353.3,1.058,99
352.7,0.9101,99
414.8,1.254,99
401.6,1.158,99
384.5,1.275,99
363.2,1.007,99
451.3,1.103,99
374.7,1.08,99
365.1,1.236,99
339.7,1.129,99
228.4,1.416,99
383.8,1.186,99
382.1,1.175,99
424.5,1.305,99
427.2,1.145,99
426.7,1.167,99
369.6,1.228,99
396.9,1.358,99
368.6,1.039,99
288.4,1.474,87.13
405.2,1.271,99
394.8,1.334,99
370.9,1.26,99
394,1.14,99
388.9,1.093,99
370.4,1.417,99
320,1.229,99
403.7,1.304,99
422,1.079,99
367.3,1.059,99
429.6,1.149,99
381.5,0.9265,99
374.9,1.077,99
342,1.132,99
351.7,1.178,99
405.9,0.8506,99
424.2,0.98,99
392.5,1.213,99
371.7,1.346,99
302.2,1.247,99
484.7,0.9916,99
399.7,0.8764,99
429.5,1.184,99
368.5,1.203,99
360.7,1.261,99
367.4,1.233,99
309.2,1.208,99
320.8,1.24,99
430.6,1.104,99
299.3,1.214,99
435,0.9624,99
