Kmax,Ku,n,halfmax,Vhalf,slope
86300,0.0271,0.9573,43370000,-85.39,0.00199
61480,0.02563,0.8445,13200000,-77.91,0.004658
258300,0.042,0.8339,49180000,-85.79,0.005252
67410,0.02871,0.8943,20620000,-77.49,0.003269
131500,0.0183,0.9424,61490000,-82.6,0.002139
110000,0.0225,0.9149,41050000,-80.64,0.00268
366100,0.02436,0.847,81720000,-83.97,0.00448
886.9,0.02147,0.9413,370600,-81.49,0.002393
361200,0.02248,0.8739,91610000,-105.2,0.003943
149100,0.01959,0.8783,42110000,-79.64,0.003541
85730,0.02181,0.8574,19600000,-80.33,0.004374
239300,0.02513,0.8643,60680000,-79.06,0.003944
144500,0.01974,0.8626,35510000,-80.71,0.004069
339000,0.02728,0.9233,125700000,-89.8,0.002697
180200,0.02418,0.8843,52850000,-83.8,0.00341
115600,0.02328,0.8481,25920000,-81.91,0.00446
34790,0.03564,0.868,8759000,-85.18,0.003972
304600,0.02433,0.8587,74910000,-80.82,0.004066
102700,0.0189,0.8771,27700000,-81.97,0.003708
97430,0.01922,0.8582,22420000,-81.62,0.004346
235100,0.0211,0.9491,114900000,-79.39,0.002046
95280,0.03248,0.8144,16080000,-79.44,0.005925
327700,0.02412,0.8965,107400000,-80.99,0.003051
154500,0.02126,0.8738,41530000,-80.46,0.00372
72560,0.02737,0.9093,26130000,-83.31,0.002777
33080,0.02132,0.9133,12070000,-81.18,0.002741
167900,0.02359,0.8675,42670000,-82.13,0.003935
125700,0.02114,0.8971,40010000,-85.96,0.003142
208800,0.02418,0.89,65040000,-83.22,0.00321
40.96,0.02358,0.9971,25130,-81.96,0.00163
195300,0.02688,0.8589,46310000,-80.7,0.004217
360900,0.02098,0.9096,127100000,-78.72,0.002839
99140,0.0265,0.9021,31960000,-83.79,0.003102
57.32,0.02557,0.8905,16500,-77.21,0.003474
840100,0.0244,0.8272,1.54e+08,-82.77,0.005455
114900,0.02377,0.8236,20510000,-79.78,0.005602
607900,0.02426,0.8359,111500000,-87.53,0.005452
237000,0.02103,0.83,4.6e+07,-79.37,0.005152
714400,0.02063,0.8398,138300000,-79.98,0.005166
56.52,0.02965,0.984,31490,-84.08,0.001795
63.06,0.02186,0.9459,26260,-82.58,0.002401
179300,0.02228,0.907,64800000,-79.66,0.002767
176200,0.0235,0.8281,32070000,-82.64,0.005494
154100,0.02165,0.8517,34820000,-80.22,0.004426
247100,0.02072,0.8829,66760000,-83.98,0.003701
97440,0.02234,0.8796,27050000,-80.26,0.003602
129000,0.02053,0.8936,39750000,-80.13,0.003245
128400,0.02172,0.9431,59840000,-84.68,0.002146
1664000,0.02552,0.9154,640900000,-77.88,0.002596
68130,0.02127,0.8834,19350000,-82.06,0.003521
231900,0.02226,0.8922,69820000,-81.32,0.003321
90570,0.02128,0.8932,27720000,-81.09,0.003267
534100,0.02908,0.8888,163200000,-79.17,0.003273
99510,0.02069,0.9189,38900000,-78.63,0.002558
88250,0.02137,0.8696,22690000,-82.21,0.003889
293100,0.02192,0.897,98420000,-78.39,0.002978
208500,0.02374,0.9127,76390000,-78.95,0.002729
80.57,0.02246,0.9273,29760,-82.43,0.002707
144800,0.03133,0.9179,57990000,-79.53,0.002497
80430,0.02749,0.9159,29440000,-78.75,0.002732
192100,0.02191,0.8685,48750000,-78.98,0.003941
77030,0.01907,0.9147,26580000,-84.36,0.002898
139500,0.02326,0.8755,36850000,-82.72,0.003786
121100,0.02558,0.9038,37800000,-86.27,0.003204
58920,0.02752,0.9284,23770000,-78.98,0.002479
1087000,0.02078,0.9534,535700000,-87,0.002029
596200,0.02904,0.9564,323600000,-81.1,0.001842
211300,0.02503,0.901,68410000,-85.98,0.003089
790900,0.02026,0.8333,152500000,-79,0.005186
226900,0.02211,0.8714,60840000,-82.07,0.003729
170700,0.01895,0.9079,56270000,-84.01,0.003034
112700,0.02188,0.876,29520000,-81.63,0.003818
103700,0.02637,0.8812,29690000,-79.34,0.003493
