ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
3283,1.928,3018,1.946,2416,1.799
3236,1.871,2960,1.995,2595,1.199
3752,1.867,2957,1.988,2404,1.932
3262,1.873,2958,1.981,2688,1.852
3472,1.952,2933,1.868,2422,1.992
3465,1.998,2870,1.889,2544,1.965
3235,1.932,2907,1.968,2570,1.979
2927,1.988,2977,1.98,3072,1.759
3066,1.889,2851,1.983,2764,1.549
2871,1.933,2982,1.965,2834,1.438
3334,1.927,2936,1.936,2571,1.856
3683,1.978,2844,1.981,2478,1.292
3171,1.994,2818,1.838,3001,1.793
3446,1.982,2731,1.88,2925,1.77
3310,1.94,2529,1.607,2719,1.736
3385,1.99,3106,1.906,2601,1.598
3290,1.989,2889,1.904,2697,1.626
3127,1.987,2899,1.826,2366,1.901
3253,1.979,2782,1.931,2218,1.794
3347,1.968,3303,1.797,2628,1.569
3178,1.94,3355,1.952,2611,1.998
3028,1.998,3403,1.984,2212,1.941
3272,1.971,3050,1.77,2605,1.982
3403,1.966,2491,1.927,2619,1.908
3382,1.972,2776,1.893,2659,1.72
3430,1.998,2684,1.974,3023,1.834
3283,1.997,3147,1.848,2613,1.984
3263,1.998,3089,1.893,2509,1.639
3452,1.956,2906,1.866,2639,1.643
3271,1.927,2672,1.867,2180,1.603
3732,1.992,2696,1.992,2227,1.698
3510,1.989,3092,1.902,2569,1.927
3772,1.985,3129,1.981,2571,1.927
3518,1.949,2916,1.953,2335,1.961
3385,1.966,2987,1.943,2090,1.697
3460,1.982,3201,1.886,2171,1.903
3582,1.903,2853,1.94,2032,1.763
2991,1.841,2851,1.764,2186,1.46
2918,1.766,3041,1.979,2553,1.805
3168,1.75,2890,1.946,2246,1.872
3255,1.999,3051,1.785,2760,1.345
3321,1.971,3339,1.938,2388,1.363
3424,1.943,3237,1.965,2656,1.34
3317,1.972,3183,1.999,2982,1.329
3509,1.842,3051,1.84,2378,1.831
3553,1.84,3017,1.909,2392,1.788
3226,1.764,3060,1.819,2578,1.708
3031,1.846,3051,1.996,2502,1.852
3254,1.863,2945,1.954,2733,1.815
3205,1.996,2887,1.913,2277,1.897
3302,1.837,2800,1.925,2533,1.793
3112,1.774,2869,1.94,2689,1.931
3222,1.79,2782,1.902,2711,1.682
3211,1.841,2904,1.955,2502,1.803
3268,1.86,2665,1.937,2988,1.603
3547,1.915,2785,1.959,2319,1.889
3076,1.998,3093,1.815,2717,1.316
3389,1.997,3155,1.87,2924,1.872
3463,1.994,3293,1.693,2593,1.725
3320,1.902,2902,1.985,2525,1.663
3445,1.915,2926,1.839,2710,1.758
3658,1.934,2571,1.926,2765,1.863
3338,1.895,3045,1.899,2336,1.584
3109,1.941,3003,1.852,2511,1.867
3391,1.983,3086,1.963,2398,1.927
3157,1.991,2959,1.778,2481,1.835
3039,1.916,2888,1.907,2701,1.602
3114,1.939,2720,1.996,2622,1.977
3458,1.882,2768,1.983,2662,1.96
3349,1.955,2672,1.971,2564,1.781
3212,1.916,2745,1.963,2494,1.896
3528,1.844,3016,1.953,2601,1.471
3310,1.991,2841,1.942,2578,1.894
3345,1.935,2792,1.951,2466,1.967
3551,1.997,3273,1.849,2342,1.962
3636,1.997,3086,1.644,2382,1.968
3408,1.998,2868,1.915,2635,1.759
3364,1.981,3193,1.837,2466,1.874
3376,1.979,2680,1.853,2745,1.984
3279,1.982,2835,1.99,2605,1.987
3373,1.997,3131,1.973,2617,1.864
3502,1.968,3175,1.962,2543,1.935
3289,1.969,2963,1.998,2307,1.919
3195,1.997,2872,1.934,2769,1.989
3355,1.961,2924,1.956,2456,1.93
3131,1.959,2639,1.615,2514,1.92
3150,1.977,3232,1.856,3065,1.286
3138,1.948,2944,1.929,2728,1.965
3173,1.996,3050,1.985,2561,1.77
3427,1.99,3007,1.96,2510,1.9
3202,1.903,3017,1.728,2561,1.814
3375,1.954,3104,1.976,2279,1.943
3413,1.947,3059,1.992,2437,1.945
3367,1.948,2830,1.947,2788,1.935
3268,1.936,2786,1.779,2514,1.616
3148,1.989,2618,1.998,2200,1.729
3262,1.974,2684,1.939,2479,1.869
3406,1.956,2825,1.901,2786,1.684
3433,1.941,2903,1.811,2692,1.885
3608,1.93,2792,1.933,2537,1.977
3242,1.987,2674,1.878,2849,1.718
3326,1.974,3018,1.978,2895,1.387
3283,1.924,2960,1.991,2654,1.655
3006,1.963,2922,1.857,2687,1.7
3033,1.982,2900,1.953,2368,1.663
3070,1.949,3075,1.983,2182,1.94
3536,1.979,2857,1.837,2251,1.723
3554,1.981,2893,1.688,2719,1.937
3060,1.996,3097,1.974,3039,1.854
3491,1.891,3137,1.843,2888,1.881
3659,1.99,2968,1.734,2650,1.87
3315,1.985,2947,1.825,3011,1.459
3509,1.958,2695,1.983,3414,1.666
3441,1.909,2584,1.99,3181,1.866
3203,1.971,3189,1.963,2528,1.544
3509,1.975,2817,1.929,2683,1.509
3287,1.885,2643,1.918,3071,1.17
3298,1.977,3094,1.923,2464,1.868
3332,1.991,2909,1.862,2270,1.947
3256,1.993,2876,1.902,2254,1.941
3262,1.955,2700,1.942,2367,1.978
3184,1.993,2942,1.889,2974,1.786
3229,1.948,3090,1.863,2768,1.701
3457,1.954,3013,1.997,2257,1.233
3571,1.986,3125,1.991,2667,1.559
3433,1.963,2922,1.914,2288,1.384
3360,1.999,2888,1.949,2690,1.564
3410,1.992,2938,1.941,3000,1.376
3421,1.981,2925,1.934,2546,1.882
3235,1.989,2767,1.953,2243,1.465
3287,1.988,2731,1.984,2134,1.594
3272,1.996,2762,1.934,2485,1.824
3200,1.998,3197,1.987,2484,1.958
3510,1.993,2894,1.987,2510,1.878
3441,1.983,2987,1.99,2197,1.9
3562,1.978,3000,1.89,2321,1.317
3312,1.964,3463,1.952,2243,1.704
3037,1.952,3229,1.973,2319,1.968
3221,1.934,2861,1.919,2359,1.936
3446,1.988,2927,1.913,2407,1.92
3455,1.984,2955,1.931,2193,1.978
3384,1.983,3001,1.877,2274,1.913
3141,1.971,2905,1.971,2794,1.827
3205,1.983,2878,1.96,2593,1.725
3694,1.957,2871,1.959,2602,1.455
3561,1.938,2999,1.943,2304,1.989
3440,1.978,3078,1.873,2349,1.645
3465,1.966,3193,1.939,2337,1.597
3300,1.995,2831,1.954,2497,1.966
3649,1.932,2756,1.906,2531,1.837
3370,1.991,2992,1.988,2322,1.984
3191,1.991,2900,1.846,2505,1.875
3178,1.997,3226,1.961,2602,1.939
3092,1.983,2968,1.955,2616,1.988
3457,1.998,2784,2,2400,1.821
3527,1.989,2874,1.944,2295,1.618
3338,1.89,3092,1.988,2559,1.913
3268,1.977,3128,1.989,2281,1.872
3188,1.883,3060,1.996,2590,1.758
3286,1.941,2790,1.829,2695,1.957
3379,1.881,2891,1.674,2881,1.915
3406,1.89,2957,1.849,2512,1.554
3296,2,2644,1.798,2250,1.434
3322,1.955,3048,1.958,3113,1.731
3348,1.956,3153,1.997,2482,1.751
3301,1.965,3095,1.99,3054,1.741
3247,1.983,2884,1.751,2828,1.559
3181,1.966,2716,1.837,2669,1.877
3149,1.92,3227,1.855,2621,1.963
3406,1.98,2880,1.954,2382,1.956
3431,1.997,2829,1.977,2599,1.659
2997,1.947,2795,1.932,2674,1.472
3431,1.981,2770,1.942,2203,1.467
3310,1.953,2879,1.976,2578,1.823
3162,1.994,2837,1.988,2636,1.98
3166,1.982,2777,1.944,2466,1.925
3277,1.997,2833,1.927,2526,1.902
3222,1.989,2911,1.969,2404,1.777
3247,1.994,2963,1.979,2654,1.495
3382,1.926,3067,1.995,1996,1.782
3298,1.914,2929,1.892,2608,1.46
3352,1.982,3017,1.953,2926,1.989
3272,1.994,3148,1.608,2286,1.688
3252,1.976,2887,1.758,2525,1.831
3224,1.927,2949,1.891,2678,1.619
3246,1.992,2631,1.944,2597,1.798
2980,1.973,2990,1.849,2801,1.522
3496,1.954,2870,1.897,2391,1.582
3366,1.966,2842,1.979,2431,1.765
3466,1.982,3037,2,2893,1.703
3252,1.995,2947,1.952,2663,1.886
3160,1.991,3053,1.988,2687,1.722
3239,1.903,2786,1.976,2113,1.623
3202,1.984,2859,1.851,2367,1.855
3283,1.995,3297,1.738,2494,1.693
3241,1.866,2919,1.922,2442,1.943
3080,1.924,2823,1.971,2633,1.851
3232,1.992,2995,1.998,2712,1.902
3194,1.975,2879,1.983,2768,1.902
3229,1.946,3110,1.986,2749,1.972
3248,1.984,2943,1.933,2591,1.73
3352,1.912,3091,1.99,2315,1.658
3557,1.967,3064,1.948,2677,1.982
3586,1.942,3100,1.857,2604,1.986
3747,1.995,2836,1.874,2629,1.956
3618,1.927,3000,1.9,2629,1.646
3449,1.969,2835,1.845,3261,1.768
3125,1.914,3038,1.998,3259,1.839
3328,1.991,3073,1.993,3244,1.521
3231,1.978,2986,1.972,2203,1.967
3293,1.992,2894,1.977,2469,1.936
3672,1.932,2791,1.875,2625,1.775
3254,1.931,2783,1.87,2164,1.99
3068,1.957,3156,1.922,2560,1.847
3411,1.999,2888,1.971,2639,1.785
3217,1.991,2888,1.987,2665,1.872
3363,1.98,2851,1.975,2571,1.659
3281,1.966,2880,1.724,2618,1.998
3347,1.954,3130,1.988,2613,1.857
3008,1.888,3093,1.884,2694,1.966
3314,1.946,2934,1.734,2528,1.917
3242,1.944,3247,1.929,2428,1.823
3353,1.998,2992,1.89,2302,1.703
3238,1.998,2691,1.978,2345,1.883
3233,1.952,2934,1.767,2696,1.647
3193,1.926,2757,1.962,2640,1.7
3280,1.966,2833,1.991,3090,1.47
3376,1.94,3123,1.925,2196,1.819
3245,1.932,2587,1.979,2374,1.763
3159,1.989,3109,1.879,2966,1.847
3188,1.964,2948,1.905,2170,1.789
3381,1.971,2851,1.966,2554,1.748
