hERG_IC50,hERG_h,hERG_Bmax
87210,0.8523,99
81030,0.8949,99
74690,0.8181,99
75650,0.7238,98.91
71190,0.7924,98.83
70910,0.6933,99
78890,0.6681,98.45
51450,1.007,88.84
73880,0.7566,99
92990,0.8304,98.8
86520,0.9366,99
68830,0.8682,99
91670,0.803,98.69
78450,0.8149,99
83240,0.779,99
69580,0.7835,99
78040,0.89,99
85690,0.8676,99
80320,0.8404,99
87820,0.8676,99
77320,0.8563,99
81040,0.8365,99
76690,0.7932,99
73240,0.8289,99
70960,0.9943,90.93
87340,0.801,98.72
78640,0.7359,98.94
79950,0.6857,98.36
90370,0.7946,98.79
71170,0.847,98.99
63850,0.8077,96.99
96300,0.771,98.59
70990,0.7946,99
75380,0.8858,99
99700,0.8437,98.72
75780,0.7569,98.7
77300,0.7316,99
84640,0.9358,99
72730,0.7116,98.58
71560,0.8466,99
82250,0.7779,99
88380,0.7853,98.76
80740,0.824,98.82
80950,0.766,98.84
88430,0.8177,99
69730,0.7586,98.81
75030,0.8518,99
73520,0.815,99
66050,0.8335,99
87860,0.8277,99
80170,0.979,99
75820,0.7755,98.77
81700,0.7573,99
81330,0.773,99
80470,0.7639,98.65
73840,0.846,99
78390,0.7029,99
74510,0.821,94.11
76580,0.7342,98.61
74650,0.8429,99
84890,0.747,98.52
77040,0.9341,99
81460,0.8456,99
71780,0.7869,98.82
74110,0.8776,99
95270,0.7827,98.98
50260,1.131,82.83
70550,0.77,98.89
81190,0.7187,98.76
61690,0.8012,99
65850,0.8955,92.73
78550,0.8602,99
82280,0.794,99
75970,0.7995,98.85
92590,0.8619,99
73480,0.9085,99
71100,0.7426,98.93
95380,0.9463,99
79130,0.86,99
70240,0.9033,99
66330,0.8358,99
78250,0.8652,99
67290,0.9403,99
85560,0.9513,99
68410,0.8024,99
75940,0.877,99
37540,1.3,77.83
71330,0.7545,99
82350,0.7825,99
65520,1.04,87.47
90080,0.8391,98.81
53270,0.9119,87.53
80710,0.8676,99
74680,0.854,99
91390,0.8058,99
79030,0.7902,99
77180,0.7191,98.89
89900,0.8394,99
63310,0.7247,99
80900,0.9252,99
72390,0.8195,99
59900,0.9275,90.2
70850,0.9679,99
74880,0.9022,99
49780,0.9466,86.05
72710,0.8485,99
71050,0.8282,99
86860,0.808,98.74
46780,0.9946,84.12
61260,0.8756,99
72230,0.7648,99
82190,0.9099,99
75280,0.8211,99
85520,0.7724,98.72
78970,0.8039,99
77160,0.8447,99
72360,0.8381,99
88730,0.8201,99
75770,0.7295,99
73170,0.8465,99
75760,0.7069,98.35
85260,0.8132,99
82500,0.8028,99
85980,0.8624,99
101100,0.8491,98.8
71130,0.8089,99
78040,0.7819,99
85990,0.8549,99
72170,0.7449,98.93
75520,0.7131,98.39
92750,0.7886,98.7
81480,0.7911,99
80280,0.8446,99
62030,0.7429,99
68090,0.7813,99
90580,0.7588,98.92
79250,0.7556,99
88130,0.7091,98.46
77560,0.7633,99
72980,0.8301,98.92
72930,0.7867,99
74610,0.8611,99
82770,0.7846,99
80440,0.726,99
67450,0.9074,92.65
96330,0.7501,98.41
84410,0.8309,99
79730,0.7462,99
61250,0.8985,99
94460,0.7385,98.42
92280,0.9317,99
79070,0.9984,99
80500,0.7673,99
75500,0.7296,99
85220,0.7877,99
82320,0.716,98.51
70660,0.899,99
67880,0.8301,99
68460,0.8764,99
81140,0.8822,99
79120,0.7307,98.48
89110,0.9146,99
67700,0.8183,99
81220,0.8544,99
77790,0.9149,99
87060,0.8429,99
69490,0.7662,99
55790,0.9706,88.99
76420,0.8281,99
74740,0.7696,98.89
39640,1.083,79.89
91670,0.8117,99
49830,0.9868,86.82
84630,0.8786,99
36830,1.208,78.73
82300,0.83,99
39110,1.158,81.43
86220,0.8232,99
81490,0.7572,99
58820,0.9873,89.81
96130,0.7688,99
105100,0.8029,98.64
80540,0.8214,99
81610,0.7844,98.85
74540,0.8686,99
76330,0.9477,99
78770,0.7714,98.65
79690,0.8259,99
63190,0.9915,86.06
73740,0.7837,99
80470,0.9448,99
72040,0.883,99
74030,0.886,99
90970,0.7689,99
82980,0.7616,99
80730,0.7583,99
57250,0.9053,92.24
75570,0.8095,99
74280,0.7742,98.97
47940,1.015,83.09
86840,0.7623,99
79100,0.8945,99
74840,0.934,99
71910,0.6981,98.54
84150,0.8734,99
82320,0.7734,98.65
85630,0.8531,99
82110,0.7455,99
77230,0.7792,99
73020,0.8132,99
97200,0.746,98.49
99800,1.024,99
81140,0.8228,99
79010,0.8714,99
50110,0.9702,86
73420,0.8072,99
74630,0.781,98.93
70330,0.7949,99
79300,0.8777,99
67290,0.9143,99
70210,0.7431,99
74530,0.8443,99
84370,0.7826,99
53940,0.9577,87.56
84350,0.8602,99
87120,0.7123,98.33
80020,0.7334,98.98
74610,0.8886,99
76740,0.881,99
70600,0.8182,99
77770,0.7282,98.57
102000,0.7959,98.76
82800,0.772,98.85
70440,0.8145,99
70810,1.007,99
80590,0.9648,99
71220,0.881,99
79010,0.7904,98.77
88810,0.7248,98.51
83920,0.7537,99
38830,1.035,82.01
79560,0.7491,98.63
85660,0.7597,98.54
70760,0.863,99
88610,0.9569,99
72520,0.7867,99
75790,0.9845,99
69810,0.7097,98.85
95280,0.8834,99
83410,0.8083,98.84
51680,1.084,85.86
78390,1.016,99
78050,0.877,99
76370,0.743,95.62
94710,0.8137,99
90580,0.8202,98.7
75720,0.8324,99
71390,0.8911,99
73320,0.7512,98.92
85720,0.6962,98.24
67660,0.8551,99
81150,0.6805,98.22
75280,0.9569,99
71490,0.8771,99
77520,0.9116,99
71750,0.9756,99
77510,0.7097,99
35510,1.168,78.72
82160,0.942,99
85630,0.7891,99
81130,1.025,99
75370,0.7152,99
82450,0.798,99
63930,0.749,99
91530,0.7564,98.58
76250,0.8656,98.98
67870,0.7772,99
78370,0.8527,99
78150,0.8502,99
78940,0.8073,99
80470,0.9713,99
49850,1.018,81.02
90760,0.7733,98.63
77540,0.7282,99
86680,0.7742,98.64
70980,0.7096,99
82650,0.8145,99
79220,0.6918,98.28
85890,0.8608,98.88
77850,0.9096,99
68640,0.8261,93.16
56090,0.8553,94.97
67810,0.927,95.61
78220,0.8686,99
100800,0.7908,98.61
80750,0.7611,99
70000,0.8649,99
