Kmax,Ku,n,halfmax,Vhalf,slope
64.85,0.001379,0.5127,365.6,-79.83,0.1774
11.56,0.0008783,0.5,50.34,-71.91,0.2296
74.72,0.0009364,0.5012,345,-70.84,0.2166
5.614,0.001346,0.6811,43.08,-77.91,0.1303
2068000,0.000792,0.5117,8753000,-75.12,0.2363
118.8,0.001146,0.5,602.2,-79.32,0.1973
75650,0.00136,0.526,515300,-78.36,0.1468
7.4,0.001091,0.696,70.16,-79.83,0.1055
3.111,0.001095,0.9568,36.59,-77.07,0.08502
6.78,0.001525,0.6903,75.74,-79.43,0.08952
20.94,0.001063,0.5254,114.1,-73.21,0.1835
29.16,0.00127,0.5,121,-76.71,0.241
25.8,0.001542,0.5275,151,-82.06,0.1709
24090000,0.0009695,0.5175,145600000,-76.66,0.1655
38.31,0.001175,0.5,214.4,-74.75,0.1787
16.8,0.000774,0.5,83.07,-59.35,0.2022
7.407,0.001771,0.858,148.2,-82.17,0.04998
22.01,0.001156,0.5,101.8,-76.49,0.2162
6.491,0.001246,0.6522,46.39,-81.65,0.1399
13.73,0.001232,0.7065,139.9,-75.91,0.09814
7.286,0.001201,0.6822,80.86,-76.45,0.09011
6.317,0.001157,0.9613,88.25,-74.88,0.07158
9.93,0.001267,0.7979,154.1,-80.03,0.06444
9.245,0.001366,0.7342,90.8,-77.15,0.1018
8.439,0.001279,0.5,33.36,-78.91,0.253
5.788,0.001246,0.5,23.4,-79.8,0.2474
6.837,0.0009996,0.7681,64.42,-77.56,0.1061
24.9,0.001135,0.6068,236.4,-76.98,0.1053
6.804,0.001476,0.8156,89.91,-78.7,0.07568
10.32,0.0009598,0.5741,71.04,-63.75,0.1453
4.143,0.00123,0.943,76.75,-83.64,0.05398
31210000,0.0009594,0.5767,207100000,-77.77,0.1507
15.3,0.001132,0.5,66.98,-79.29,0.2284
59.27,0.001024,0.5191,263.4,-72.14,0.225
33.84,0.001198,0.5,176.2,-75.46,0.1921
37.06,0.001355,0.5705,255.2,-76.44,0.1452
9.634,0.0008482,0.617,60.22,-73.91,0.16
492.5,0.00185,0.5,3095,-79.25,0.1591
11.64,0.001269,0.542,69.7,-79.03,0.167
22.53,0.001142,0.625,162.7,-79.99,0.1385
13.29,0.001237,0.5,57.46,-78.87,0.2313
54.72,0.0009332,0.5,303.1,-71.16,0.1805
15.63,0.001114,0.5,68.9,-73.27,0.2269
15.8,0.000978,0.5,67.02,-75.71,0.2358
5.36,0.001506,0.8473,70.97,-84.36,0.07552
24.26,0.001106,0.5,120.3,-79.56,0.2017
28.14,0.001086,0.5842,200.2,-77.82,0.1406
9353000,0.001226,0.5683,75440000,-74.98,0.124
12.91,0.001255,0.6803,171.7,-74.51,0.07519
153100,0.001143,0.5667,1135000,-80.02,0.1349
39.24,0.001535,0.5,225.5,-76.06,0.174
2367000,0.0008523,0.6379,23440000,-72.69,0.101
18.41,0.0008872,0.5,62.29,-75.65,0.2956
5635,0.001468,0.5163,36630,-80.26,0.1538
10.2,0.001267,0.7895,156.7,-77.48,0.06509
11.95,0.001183,0.5507,62.2,-75.39,0.1921
8.225,0.0017,0.6914,99.74,-80.79,0.08246
42740000,0.0012,0.5181,262200000,-72.65,0.163
5.085,0.0008846,0.7794,48.82,-73.61,0.1042
14.01,0.001124,0.5,59.77,-75.06,0.2344
53.61,0.001118,0.5,240.2,-74.56,0.2232
49.92,0.001397,0.5,220.8,-81.68,0.2261
13.84,0.0009724,0.6181,112.2,-76.39,0.1234
9.043,0.001213,0.8631,152.8,-75.82,0.05918
4.318,0.001258,0.8584,40.85,-74.1,0.1057
3101000,0.0009364,0.5996,23200000,-77.77,0.1337
3.768,0.001654,1.17,161.5,-79.45,0.02333
8.424,0.001389,0.6595,67.91,-79.35,0.124
29.11,0.001539,0.5,149,-81.6,0.1954
5.329,0.00139,0.6511,33.51,-81.93,0.159
8.235,0.001293,0.5792,38.69,-76.4,0.2128
30.51,0.001057,0.5,143.8,-76.11,0.2122
18.63,0.001169,0.5,106,-74.09,0.1758
