ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
369.2,1.185,8.502e+09,0.6652,1012,1.124,46.42,1.352
476.9,1.055,16510000,1.631,3485,0.6747,45.84,1.54
309.7,0.9821,221300,1.326,3047,0.5455,49.39,1.545
574.9,1.489,28060000,1.001,2169,0.8642,48.2,1.429
424.7,1.185,4975000,1.953,1302,1.186,47.01,1.776
618.6,0.9865,299700000,0.8426,4280,1.008,44.04,1.723
314.4,1.618,273800000,1.397,27730,0.6349,47.32,1.948
531.8,0.9665,651900,0.6112,2213,0.9918,45.98,1.584
515.4,0.9278,1415000,0.7598,977.9,1.103,49.9,1.94
615,0.7049,2735000,1.475,2731,0.7506,47.05,1.445
366.6,0.599,193300000,0.5619,3142,0.7017,51.37,1.806
649.2,0.8994,7.313e+09,0.9957,1664,0.782,53.95,1.676
626.7,0.9665,8.228e+09,1.337,901.6,1.526,54.98,1.749
430.7,0.9983,7539000,1.657,3089,0.6868,43.7,1.474
385.8,1.333,321200,1.634,9934,0.5257,44.56,1.588
382.8,0.8139,712300000,0.8712,5118,0.5848,52.27,1.995
475.8,1.688,148900,0.6359,5849,0.5064,49.03,1.821
410.2,1.252,40890000,0.7356,1985,0.7277,49.53,1.385
737.8,0.8714,124200000,0.8368,1600,0.8585,55.54,1.638
567.5,0.8373,38790,0.9516,1712,0.8073,56.62,1.513
442,1.021,2.167e+09,0.5728,5514,0.5703,46.57,1.643
615.3,1.416,16280000,1.524,6350,0.5562,47.23,1.765
615.8,1.39,14600000,1.405,2071,0.6779,42.38,1.499
453.1,1.867,4.898e+09,1.516,3021,0.6047,48.06,1.531
474.8,1.765,47800,1.087,11060,0.5172,49.83,1.599
293.7,1.365,3.195e+09,1.72,2158,1.36,50.99,1.56
439.7,1.935,5.429e+09,1.918,1922,1.331,51.98,1.265
562,1.375,6892000,1.87,1043,1.507,47.89,1.576
237.6,1.3,6.696e+09,1.3,1007,1.065,42.12,1.716
483.8,1.355,268200000,1.671,1861,0.7747,48.04,1.626
453.7,1.447,431100,1.134,2674,0.8318,52.74,1.535
349.3,1.767,32520,1.505,2041,0.7425,49.31,1.626
428.8,0.9206,2097000,1.949,5086,0.5394,46.08,1.681
391.8,1.134,152900,1.945,2498,0.632,47,1.956
443,1.446,297700,1.865,1123,1.43,47.14,1.756
465.4,1.059,52420000,1.198,1135,1.129,54.37,1.317
469.4,1.049,530500,1.798,2820,0.6769,46.98,1.654
428.4,1.675,10440000,1.21,2435,0.7486,51.16,1.397
401.5,1.403,2.865e+09,0.9817,3025,0.7196,51.05,1.561
485,1.43,1680000,1.846,2449,0.9125,58.59,1.878
461,1.841,74010000,1,3537,0.7517,58.3,1.695
486.2,1.357,5.994e+09,1.435,972.9,1.257,54.51,1.833
475.6,0.9555,2.992e+09,1.81,822.5,1.971,46.3,1.55
278,0.9036,1.058e+09,1.452,881.4,1.823,46.92,1.548
340.2,1.36,39930,1.19,2168,0.7609,47.57,1.478
754.4,1.208,2.818e+09,0.6177,2973,0.8309,48.32,1.292
611.4,0.8534,967400000,0.7158,4046,0.5408,49.71,1.574
456.8,1.345,98090000,0.9604,3397,0.6024,41.73,1.634
758.8,0.9803,771400000,1.708,2306,0.7479,46.01,1.648
1109,0.6788,2.384e+09,1.907,9846,0.5095,44.49,1.817
358.5,1.521,836100000,1.962,13730,0.5218,44.18,1.707
317.8,1.31,124100,1.316,2387,0.8371,44.47,1.756
578.2,1.243,99670000,0.805,1479,1.047,47.95,1.917
677.3,1.496,81310000,1.283,2581,0.7739,46.26,1.683
566.9,1.107,260300,1.188,3936,0.5556,50.4,1.303
1322,0.9719,56920000,0.8365,1754,0.901,47.53,1.263
516.3,1.185,458600,0.6719,4728,0.5039,46.49,1.942
357.9,0.8792,5.965e+09,1.795,1690,0.7759,49.13,1.955
352.8,1.758,486500,1.449,3025,0.5829,50.6,1.323
616.1,1.311,80830,1.244,2225,0.7841,46.69,1.817
558.7,1.691,678900,1.27,3758,0.5884,46.69,1.363
370.7,1.852,159700000,1.838,1179,1.74,46.62,1.589
503.3,0.9895,4.412e+09,1.994,934.9,1.758,51.02,1.495
357.3,1.174,1.384e+09,1.849,841.8,1.649,49.91,1.47
421.8,1.212,5.811e+09,1.442,1031,1.176,45.49,1.825
521,0.7242,241400000,0.6909,1141,0.8493,45.35,1.677
525.5,0.9745,29630000,0.7549,2489,0.6509,44.77,1.457
383.3,1.179,1206000,1.301,3459,0.7361,46.68,1.759
755.7,1.043,1.418e+09,1.775,2960,0.6485,48.78,1.191
382.8,0.9678,396100,1.837,2730,0.6903,41.87,1.34
333.6,1.15,14440,1.747,2306,0.9842,48.02,1.696
539.6,0.7022,2460000,1.392,1582,1.219,48.69,1.417
340.1,1.604,15730000,1.671,2801,0.6487,49.33,1.211
461.1,1.031,7.68e+08,1.784,1659,1.289,52.59,0.912
240.3,1.643,1066000,1.819,1388,1.273,50.53,1.806
264.5,1.304,24410,1.912,4185,0.665,42.9,1.882
198.1,1.363,63550,1.845,5120,0.6299,45.49,1.852
556,0.8366,21070,1.382,3431,0.6052,52.07,1.763
778.1,1.001,1385000,1.014,9054,0.538,44.26,1.222
507.6,1.954,70920,0.7587,5619,0.526,42.61,1.394
426,1.519,5.983e+09,0.5534,5645,0.5629,52.7,1.376
529.8,1.217,16920000,0.8629,3427,0.702,44.3,1.835
642.2,1.047,118100000,0.504,3019,0.9989,39.23,1.952
732.6,0.7183,3.69e+09,1.197,2032,1.035,42.18,1.845
362.3,1.357,118100000,1.683,5548,0.5542,47.47,1.733
450.9,1.108,359700,1.194,5045,0.5385,54.32,1.108
655.4,1.748,132200000,1.068,3223,0.6153,51.28,1.446
518.8,0.8629,29840000,1.342,1920,0.9816,53.33,1.706
425.5,1.427,32380,1.916,10430,0.524,49.2,1.864
357.4,1.454,32440000,1.019,9997,0.5591,50.76,1.752
317.8,0.8583,948300,1.087,6781,0.5572,46.1,1.788
422.5,0.8618,332900,1.802,4655,0.5482,49.26,1.743
377.5,1.059,1020000,1.085,5362,0.623,41.94,1.302
367.9,1.66,149100000,0.5895,5479,0.5111,53.01,1.412
489.4,1.402,7156000,1.16,3090,0.7541,43.89,1.592
529.3,1.171,19010000,1.895,1087,1.15,54.13,1.409
989.2,0.8511,1988000,1.223,8023,0.623,51.68,1.236
