ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
895800,0.877,94960,0.8557,19180,0.9165
137400000,1.188,52100,1.149,24310,0.6456
1.29e+08,1.783,251600,0.6911,17740,0.9452
14360000,1.278,73610,1.082,14250,0.8917
133700,1.524,200800,0.7047,21440,0.9115
1091000,0.9795,124900,0.7963,24450,0.5723
1625000,1.031,95610,0.8952,21860,0.6422
8.389e+09,1.49,71070,0.922,17030,0.8049
296500,1.245,47300,1.134,16720,1.318
11020000,1.333,64850,1.133,21100,0.6679
24400000,0.6915,45420,1.18,25000,0.9111
7335000,1.83,88200,0.8765,26260,0.9398
1.49e+09,1.805,77660,0.9052,18970,0.827
3573000,1.401,120600,0.821,19890,0.6809
682500,1.648,96740,0.8247,22490,0.6439
62980000,1.844,74670,0.9306,28030,0.5994
117200,1.911,75190,0.9432,16900,1.072
569600,1.132,71170,0.9439,23560,0.6745
5002000,0.9868,140400,0.7174,35470,0.5747
44240000,0.9623,164400,0.6953,16860,1.171
61900000,1.443,232500,0.6363,30610,0.5596
365900,1.022,202700,0.7547,41940,0.6516
10920000,1.419,271500,0.6394,71160,0.5246
9174000,1.014,340600,0.6116,77180,0.5029
551200,1.205,198400,0.7511,77180,0.5029
67700,1.613,157800,0.7607,39330,0.5297
122300000,0.7077,122700,0.7419,13580,1.228
6.166e+09,0.9685,135100,0.7698,30720,0.5575
5.351e+09,0.6153,93580,0.8075,11390,0.902
11710000,1.607,67080,0.983,15730,0.9667
10390000,0.8099,61300,1.042,12950,1.024
1740000,0.8374,182400,0.7125,20450,0.8146
3.099e+09,1.801,73500,0.8813,37110,0.5194
794800,1.389,55150,1.21,25480,0.5812
65400000,1.872,59470,1.089,35350,0.6215
824500000,1.384,96380,0.9242,40420,0.5921
51210000,1.239,159000,0.7971,34900,0.645
588400000,1.111,90020,0.8986,39190,0.643
171900,1.881,107400,0.8288,41290,0.5569
184800,1.792,143800,0.7923,13240,0.8051
5301000,1.128,127400,0.7596,17500,0.7215
154800,1.325,78820,0.9957,11370,0.8013
67950,1.937,118800,0.8126,15630,0.6539
14620000,1.378,107300,0.7858,16430,0.6855
2.252e+09,1.239,146000,0.7198,39560,0.5649
400600,1.839,158100,0.7076,21630,0.598
247500,1.088,100800,0.8244,30110,0.5633
302100,1.411,79440,0.8765,28320,0.5499
