hERG_IC50,hERG_h,hERG_Bmax
521.5,1.903,81.99
525.1,1.529,84.86
685.2,1.214,91.1
434.9,1.705,90.58
628.8,1.346,88.84
542.7,1.461,85.96
536.5,1.375,85.64
434.3,1.98,89.57
411.8,1.98,73.32
548,1.737,91.22
629,1.335,88.52
420.6,1.98,87.2
376.5,1.98,72.86
538.3,1.587,92.46
350.9,1.98,78.48
496.3,1.97,80.81
388,1.98,81.36
397.8,1.625,80.46
375.6,1.98,78.12
402.7,1.98,72.91
692.8,1.565,86.58
442,1.98,89.02
575.5,1.22,97.25
420.9,1.703,70.7
440.5,1.98,79.87
551.8,1.269,88.98
353,1.98,72.06
451.2,1.416,92.47
429.7,1.98,73.37
407.2,1.98,81.04
451.3,1.98,89.19
408.1,1.604,90.53
384.3,1.98,94.54
392,1.98,76.16
483.1,1.98,81.08
537.4,1.408,99
306.4,1.98,72.77
528.2,1.654,92.22
348.2,1.98,73.65
566.3,1.192,90.47
426.6,1.98,74.06
630.3,1.719,92.26
446.3,1.98,82.2
424.1,1.98,76.01
540.9,1.906,89.71
569.6,1.892,82.09
434.3,1.968,79.7
471,1.98,80.85
377.2,1.98,76.64
386.3,1.98,82.26
347.5,1.98,82.57
424.5,1.477,82.64
336.6,1.98,71.3
530.5,1.688,83.63
467,1.947,82.61
412.7,1.98,75.81
413.5,1.98,70.91
493.2,1.372,93.19
541,1.483,85.98
653.1,1.655,84.79
348.6,1.98,80.11
752.7,1.262,99
390.4,1.98,72.31
466.1,1.98,73.76
506.7,1.477,93.5
474.7,1.98,81.37
411.3,1.443,91.8
419.7,1.98,74.86
625.3,1.667,92.32
418,1.98,77.99
431.2,1.98,79.99
401.7,1.98,76.12
433.5,1.98,80.01
618,1.172,88.81
414.1,1.98,79.81
531.2,1.98,88.99
567.9,1.893,70.7
815.9,1.315,92.37
441.4,1.98,88.48
758.9,1.334,99
545.3,1.452,99
422.6,1.807,70.7
435.8,1.98,81.71
454.3,1.98,71.2
370.7,1.98,85.88
433.5,1.98,80.01
393.1,1.98,77.52
368,1.98,81.61
653.2,1.143,99
361,1.98,88.69
340.5,1.98,73.3
657,1.252,99
522.5,1.386,86.64
399.9,1.98,81.74
651.5,1.649,83.82
396.9,1.98,83.48
468.5,1.943,80.71
583,1.441,86.79
345.4,1.98,81.11
346.7,1.98,74.51
575.6,1.668,74.49
596.4,1.642,99
380,1.98,89.05
499.1,1.668,90.43
406.6,1.98,73.32
404.6,1.98,79.29
620,1.484,99
406.1,1.98,75.38
438.5,1.98,71.24
393.3,1.98,76.02
439.6,1.692,71.93
404.3,1.906,80.36
616.2,1.323,96.65
613.4,1.376,95.8
429.4,1.98,80.92
458.6,1.98,88.68
544.1,1.482,99
585.7,1.664,99
383.6,1.98,73.02
333.8,1.98,78.67
369.4,1.98,71.82
498.7,1.59,92.17
390,1.98,84.08
370.6,1.98,77.33
437,1.98,89.26
317,1.98,76.04
428.1,1.98,87.78
478,1.777,83.21
474.6,1.98,88.74
421.8,1.98,72.22
400.6,1.98,73.52
393.4,1.98,74.12
472.8,1.98,71.33
495.3,1.376,84.62
541.4,1.709,83.22
800.5,1.337,99
421.4,1.98,79.68
431.2,1.977,81.85
337.6,1.98,85.22
573.2,1.821,81.02
379,1.98,73.81
408.4,1.98,81.02
445.5,1.98,81.13
547.4,1.938,89.47
437.4,1.98,80.15
425.2,1.98,89.16
369,1.98,76.88
416.5,1.98,80.77
402.6,1.852,81.66
430.9,1.98,80.86
558.6,1.669,99
398.5,1.98,74.29
390.8,1.98,82.18
527.7,1.98,80.29
564.5,1.725,81.59
496.7,1.466,71.57
363.9,1.98,70.7
340.2,1.98,76.51
461.8,1.98,87.66
502.7,1.602,91.04
512.2,1.549,84.34
571.1,1.596,92.54
399.1,1.553,82.35
437.3,1.909,71.86
614.1,1.133,99
451.2,1.294,85.6
462.6,1.573,82.35
430.7,1.98,81.14
523.6,1.458,93.09
406.2,1.708,75.19
421.6,1.863,73.39
342.5,1.98,78.4
400.7,1.98,84.11
409.4,1.98,82.23
714.3,1.363,88.81
365.4,1.98,75.11
356.5,1.98,86.12
629.7,1.195,99
398.2,1.98,78.55
503.5,1.614,99
431.7,1.824,89.19
519.7,1.776,90.22
630.2,1.419,86.66
354.3,1.944,83.02
378.8,1.912,74.02
469,1.802,80.92
532.7,1.467,93
477.5,1.317,84.58
477.9,1.979,82.66
400.1,1.98,79.9
383.3,1.671,71.86
412.3,1.98,82.8
539.6,1.41,83.59
449.2,1.98,80.72
352.6,1.98,79.98
370.2,1.98,81.11
399.9,1.98,88.5
429.8,1.98,82.44
390.4,1.98,83.93
379.9,1.98,76.35
539.8,1.571,99
460.4,1.98,79.47
473.7,1.298,85.86
406.4,1.98,89.74
390.2,1.877,71.31
474.6,1.7,82.21
511.9,1.755,81.67
502.7,1.602,91.04
513.4,1.459,92.92
526.2,1.104,90.6
440.7,1.98,80.23
376.6,1.98,72.46
373.2,1.98,73.99
435.3,1.98,80.01
420.8,1.98,81.19
481.7,1.846,89.2
492.5,1.98,71.17
380.8,1.98,80.38
429.4,1.98,74.04
531.5,1.98,81.56
485.1,1.899,81.52
546.2,1.581,72.31
463.6,1.716,81.47
495.2,1.958,82.33
365.7,1.98,73.08
420.3,1.98,74.32
497.3,1.932,82.32
495.6,1.64,90.98
390.9,1.98,80.88
554,1.704,71.21
413.7,1.98,82.12
432.6,1.98,81.57
488.1,1.358,76.56
578.1,1.498,93.46
410.8,1.797,72.22
553.8,1.312,96.23
575.1,1.55,71.84
434.8,1.934,82.13
381.3,1.98,74.34
489.2,1.98,73.67
395.5,1.775,71.67
418.6,1.48,82.15
472.2,1.78,81.07
411.2,1.98,89.15
564.5,1.836,90.54
731.3,1.528,87.49
496.1,1.98,72.46
342,1.98,83.98
531.1,1.442,84.61
400.5,1.98,72.91
412.3,1.98,73.44
411.8,1.952,82.91
468.2,1.98,87.76
482.9,1.469,83.22
358.6,1.98,75.44
360,1.98,75.1
436.6,1.381,74.89
420.8,1.98,80.33
533.7,1.422,99
483.6,1.331,74.92
359.3,1.98,71.23
396.2,1.98,81.74
460.8,1.98,94.65
374.5,1.98,80.5
395.1,1.808,71.32
647.8,1.211,99
482.9,1.838,80.79
795.1,1.046,96.37
625.8,1.493,94.74
441.4,1.98,80.27
555.8,1.752,81.44
374.3,1.98,74.06
316.3,1.805,72.71
428.4,1.745,90.2
381.6,1.98,72.02
544.8,1.745,83.75
442,1.98,81.04
757,1.387,88.27
635.2,1.887,97.88
449.9,1.98,88.52
396.1,1.98,73.03
489.9,1.479,70.7
453,1.96,89.21
427.2,1.98,72.92
470,1.704,70.7
378.4,1.98,81.8
592.4,1.59,92.84
399.2,1.98,73.68
350,1.98,81.14
654.1,1.16,99
416.6,1.98,79.55
631.2,1.712,99
493.3,1.38,92.97
379.3,1.98,70.7
359.2,1.98,83.67
437.7,1.974,81.71
355.6,1.98,84.73
493.6,1.797,82.94
365.9,1.98,82.95
418.2,1.98,81.22
358.3,1.98,81.51
436.1,1.98,94.45
319.6,1.836,82.5
408.9,1.98,83.76
445.4,1.958,81.48
383.7,1.98,84.51
402.5,1.98,80.76
526.9,1.192,89.23
445.6,1.98,88.06
522.8,1.478,92.86
401.8,1.98,88.43
623.7,1.218,99
479.4,1.304,93.54
411.5,1.98,70.7
495.4,1.844,82.73
485.5,1.837,82.43
530.4,1.118,97.74
401.5,1.98,72.78
474.6,1.98,87.72
485.3,1.393,93.64
437.3,1.98,80.64
475.1,1.485,76.69
385.9,1.98,83.24
549.6,1.623,85.27
500.7,1.884,71.72
359.3,1.98,73.74
593.3,1.823,73.48
382.8,1.98,81.8
508.4,1.777,82.39
567.5,1.564,84.8
376.7,1.98,81.05
446,1.819,72.84
478.5,1.842,83.06
402.4,1.98,80.75
431.9,1.781,70.7
411.9,1.98,75.86
365.5,1.98,70.7
592.8,1.142,90.28
422.5,1.532,90.42
326.4,1.786,72.11
439.9,1.8,89.45
446.5,1.98,81
450.6,1.98,88.83
544.2,1.492,92.66
444.3,1.98,89.05
387.2,1.98,84.79
377.6,1.98,83.21
390.8,1.98,77.43
525.6,1.9,89.42
399.5,1.98,72.73
722.6,1.58,85
433,1.434,90.77
427.8,1.98,90.04
480.4,1.98,87.77
382.5,1.98,73.06
409.1,1.98,70.7
472.8,1.557,74.37
369.5,1.98,75.15
663.3,1.726,99
446.6,1.308,85
407.9,1.98,82.11
431.6,1.98,81
517,1.98,70.74
512.7,1.604,92.39
418.2,1.98,70.7
398.8,1.804,82.36
707.1,1.297,99
471.1,1.923,89.49
370.4,1.98,80.68
410,1.98,79.83
505.9,1.574,91.37
471.8,1.969,88.63
379.7,1.98,75.6
430.7,1.365,92.5
441.6,1.871,88.99
440,1.98,71.13
418.3,1.729,72.08
367,1.98,85.89
584.5,1.427,84.08
574.6,1.2,90.52
503.9,1.451,92.9
504.5,1.711,90.38
392.2,1.98,82.23
464.6,1.664,90.54
478.1,1.967,72.51
389.6,1.98,81.6
538.6,1.923,81.09
601.6,1.591,99
567.9,1.543,99
385.5,1.98,75.42
430.9,1.98,81.93
590.6,1.516,94.13
384.4,1.98,77.64
426.5,1.98,70.7
680.2,1.577,84.49
629,1.695,72.06
410.7,1.98,85.23
413.4,1.85,78.25
421.7,1.443,72.57
607.3,1.502,99
482,1.809,89.46
518.4,1.501,92.76
409.6,1.98,74.8
405,1.98,74.71
406,1.98,82.56
