hERG_IC50,hERG_h,hERG_Bmax
4482,0.9285,99
5333,0.9726,99
8114,0.8446,99
4427,0.9359,99
3455,0.8454,99
4568,0.9017,99
4753,0.9625,99
4427,0.9451,99
4956,0.9883,99
5925,1.09,99
4429,0.7965,98.84
4155,0.9895,99
4412,0.8645,98.95
4388,1.053,99
4879,0.9266,99
4154,0.8677,99
4509,0.9354,99
4092,0.8047,99
4324,1.052,99
4098,0.8633,99
4331,0.8419,98.97
4009,0.913,99
4142,0.8775,99
4966,1.093,99
4493,0.8821,98.96
4233,0.9561,99
3952,0.9647,99
4979,0.9289,99
5512,0.9329,98.96
5202,0.9195,98.91
4487,0.9257,99
4081,0.8746,99
6031,0.9106,98.91
4225,0.9189,99
4449,1.109,99
3685,0.9085,99
5087,1.041,99
4301,1.012,99
5708,0.8841,98.85
5615,1.046,99
4277,0.8947,99
4644,0.901,98.92
5029,0.8936,98.89
4535,1.052,99
3827,0.8974,99
3851,0.8002,99
4256,1.006,99
4523,0.9658,99
4679,0.8359,98.89
3990,0.9946,99
4862,0.9411,99
4849,0.8741,98.88
4024,0.9364,99
4602,1.078,99
4470,1.042,99
4009,0.7338,98.87
4601,0.8879,98.98
4759,1.019,99
4413,1.067,99
3778,0.9746,99
3870,1.036,99
5935,0.9204,98.95
7779,1.062,99
4848,1.011,99
5015,0.8918,98.89
4598,0.9501,99
3780,0.961,99
6016,0.9233,98.95
4402,0.8931,99
4253,0.887,99
4641,0.9459,99
3964,0.9355,99
5428,1.02,99
5061,0.9505,99
4342,1,99
5229,0.9257,98.93
4765,0.9824,99
4184,0.9646,99
4833,1.064,99
3838,0.9046,99
4384,0.8975,98.99
4590,1.012,99
4666,0.8071,98.78
3961,0.8141,98.91
4865,0.7589,98.62
4484,0.965,99
3902,0.8975,99
4861,0.9918,99
5232,0.8902,98.87
4282,0.9148,99
4369,0.7761,98.8
5611,0.8188,98.72
4259,0.9513,99
5228,0.897,98.92
4743,0.9644,99
4764,0.9779,99
5719,0.8555,98.86
4739,0.8408,98.82
4603,0.9402,99
3580,0.806,98.99
4879,0.9802,99
4203,0.9154,99
4188,0.8746,98.99
4236,1.003,99
6162,0.9281,98.99
3293,0.9504,99
4756,0.8708,98.93
4815,0.9818,99
4249,0.8022,98.86
4458,0.9647,99
5259,1.085,99
4945,1.045,99
4342,0.9664,99
4241,0.8618,99
5679,0.8509,98.85
4942,0.973,99
4605,0.9306,99
4184,0.9665,99
5089,0.9964,99
4081,0.89,99
4052,0.9049,99
4342,0.8545,98.98
5044,0.8474,98.87
4737,0.841,98.88
4671,0.8722,98.95
4693,0.9133,98.94
5997,0.8352,98.82
4932,0.908,99
4306,0.9155,99
3734,0.8658,99
4233,0.8461,98.99
3817,0.8328,99
4691,0.9847,99
4055,0.9431,99
4549,0.9987,99
4147,0.8867,99
8476,0.9271,99
5330,0.8496,98.85
4856,0.8633,98.85
4105,0.9084,99
8993,0.8755,99
4386,0.9169,99
4451,1.004,99
5050,1.13,99
9795,0.8387,99
4477,1.081,99
4395,0.9304,99
4860,0.9799,99
3935,1.029,99
4066,0.8946,99
4341,0.8489,98.94
4712,1.029,99
5660,0.9178,98.93
5223,0.9274,98.94
4119,1.009,99
4106,0.8842,99
3962,0.9221,99
4415,0.9403,99
4586,1.067,99
4703,0.9269,99
4529,1.095,99
4417,0.9805,99
4780,0.9361,99
3551,0.9489,99
5370,1.003,99
4553,0.9863,99
4487,0.8797,99
4174,0.917,99
5212,0.9103,98.92
5336,0.8952,98.94
4829,0.9322,99
4911,0.9608,99
3583,0.8551,99
4849,0.8687,98.86
5921,0.8883,98.89
4796,1.018,99
4472,1.005,99
4744,1.061,99
4778,0.9658,99
3768,0.8235,99
5516,0.9592,99
4581,0.9245,99
5656,1.012,99
4981,1.018,99
5310,0.9619,99
4704,1.155,99
4123,0.9341,99
4638,1.033,99
3761,0.9661,99
4590,1.023,99
5172,1.061,99
4402,0.9032,98.99
4959,0.9816,99
5177,0.9531,99
4452,0.8919,98.98
4890,0.9415,99
4003,0.9953,99
4448,0.905,99
4368,0.956,99
3872,0.795,99
4300,1.044,99
3747,0.9387,99
4786,0.9641,99
4529,0.9301,99
4251,0.9216,99
4683,0.926,98.96
4579,0.9183,99
4810,0.9843,99
4608,1.139,99
4570,1.012,99
4101,0.8918,99
4229,0.9757,99
4170,0.9166,99
9062,0.8103,99
4233,1.014,99
4296,0.9323,99
5064,1.034,99
8736,0.8671,99
3948,1.12,99
4775,0.8793,98.88
4279,0.7561,98.75
4369,0.9865,99
4319,0.9516,99
4536,1.016,99
4829,0.9322,99
4612,1.016,99
5135,0.7925,98.71
3790,0.9297,99
5561,0.8411,98.79
4111,0.9773,99
4934,0.8537,98.85
5238,0.9571,99
4033,0.8601,98.99
3766,0.8738,99
4740,0.883,98.95
4671,0.9252,99
4102,0.9298,99
4913,0.9688,99
4639,0.9565,99
4208,0.965,99
4144,0.9751,99
4259,0.8321,98.96
3965,1.01,99
5024,0.9465,99
4615,0.9081,99
4553,0.9357,99
5694,0.8905,98.91
4609,0.8122,98.85
3750,0.9449,99
5049,0.8516,98.81
4007,0.8055,98.9
4907,0.82,98.77
4245,0.8707,99
4518,0.9278,99
4398,0.9906,99
4521,0.8699,98.89
4535,0.9748,99
4709,0.8949,98.99
4659,0.8725,98.94
4617,1.033,99
4398,0.9204,99
3934,0.9464,99
5166,0.8691,98.84
4244,1.011,99
5894,0.9513,99
4242,0.8944,99
4174,0.9632,99
5118,1.039,99
3780,0.9501,99
5494,0.8933,98.92
4707,0.9275,99
4267,0.8538,98.95
5518,1.03,99
3955,0.8224,99
4585,0.9564,99
4097,0.9042,99
4188,0.9666,99
4092,1.022,99
4176,0.8172,99
4237,0.9199,99
3415,0.8651,99
3990,0.9083,99
4290,0.8166,98.89
4783,0.9385,99
4428,0.883,99
4553,1.057,99
4791,0.9767,99
4800,0.9222,99
4855,1.025,99
4431,0.8868,99
4482,0.8934,99
4423,0.8325,98.9
4266,0.989,99
3796,0.9051,99
4120,0.8966,99
5544,1.034,99
4383,0.8946,99
4373,1.003,99
4144,0.9181,99
4205,0.8807,99
4775,0.826,98.79
4389,0.9487,99
3919,0.8666,99
4439,0.9488,99
4145,0.9855,99
4454,0.9046,99
5358,0.9283,98.95
4233,0.875,99
3751,0.9523,99
4945,1.058,99
4342,0.8078,99
4892,0.8601,98.84
4265,0.9062,99
4378,0.9787,99
4364,0.94,99
4098,0.9089,99
4614,1.013,99
5909,0.8953,98.9
3912,0.8042,98.99
4298,0.9701,99
4432,0.8452,98.93
4442,1.017,99
4819,0.9593,99
4953,0.9015,98.9
4512,0.9317,99
4440,1.042,99
3718,0.9377,99
5016,0.9057,99
4548,0.971,99
4344,0.9206,99
4296,0.86,99
4268,0.9647,99
4341,0.9485,99
4550,0.9453,99
4216,0.9164,99
4674,0.8671,98.87
4389,0.9562,99
5675,0.9665,99
5269,0.8849,98.87
4364,1.014,99
4771,0.8422,98.82
4237,0.9176,99
3837,0.9688,99
3657,0.8116,99
4705,1.006,99
4208,0.8337,98.92
5521,0.9779,99
9562,0.9641,99
5359,0.9904,99
3949,0.8674,99
4439,0.9887,99
4048,0.944,99
4582,0.8037,98.83
4845,0.9306,99
3725,0.985,99
4833,0.9767,99
3899,0.9221,99
5393,0.8268,98.77
5495,1.015,99
4177,0.8085,99
5560,0.9264,98.95
3778,0.8733,99
4147,0.8829,99
4215,0.902,99
5216,0.8857,98.88
5226,0.9055,98.97
6198,0.9359,99
4468,0.934,99
4372,0.8616,99
4475,0.8962,98.98
3799,0.8531,99
4207,0.9516,99
4435,0.9053,99
4899,0.9098,99
5394,1.082,99
3914,0.8964,99
4410,0.9659,99
4722,0.8593,99
4413,1.006,99
4334,1.028,99
3821,0.8217,99
5410,0.8899,98.87
4401,0.8892,98.98
6010,0.9554,99
4676,0.9128,98.95
4270,0.9641,99
4493,1.032,99
4744,0.9265,99
4972,1.027,99
4182,0.9119,99
5411,0.8704,98.82
4499,0.9401,99
3596,0.7986,99
4048,1.015,99
4336,0.9776,99
4161,0.9587,99
4740,0.9987,99
4697,0.9374,99
4252,0.8651,99
6006,1.1,99
4409,0.9157,99
3898,0.8611,99
