ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
5603,0.8831,10760,1.562,2518,1.471,997,1.807
6092,0.856,11300,1.728,2505,1.276,1372,1.573
5284,1.396,9556,1.674,2601,1.741,1001,1.738
4746,1.548,8691,1.957,1684,1.824,959.2,1.836
1877,1.378,8594,1.939,2750,1.231,1149,1.336
4239,1.114,9186,1.901,2687,1.263,1038,1.495
5681,1.694,9450,1.717,2358,1.609,932.6,1.926
4463,1.929,9853,1.713,2546,1.349,945.6,1.982
4394,1.879,9143,1.873,3012,1.056,1016,1.947
4376,1.542,10270,1.647,2367,1.08,985.3,1.967
2937,1.917,9577,1.839,2324,1.398,950,1.987
2461,1.743,9759,1.77,2543,1.572,1081,1.569
3579,1.749,9457,1.953,2368,1.16,885.1,1.957
4458,1.481,11180,1.875,2112,1.115,1193,1.581
4296,1.972,9052,1.834,1816,1.177,1069,1.94
4387,1.535,9874,1.511,2323,1.567,1111,1.685
4432,1.693,10190,1.48,2629,1.227,933.8,1.799
4864,1.905,9602,1.276,2668,1.422,970.5,1.706
5982,1.608,9585,1.912,2270,1.222,1006,1.794
5230,1.808,10670,1.34,2491,1.367,1083,1.811
4579,1.962,10570,1.412,2791,1.502,994.2,1.623
5179,1.501,9901,1.803,3167,1.461,1175,1.677
2743,1.115,9391,1.964,2091,1.356,876.9,1.967
5651,1.05,9760,1.384,2111,1.442,980.8,1.917
5390,1.847,8409,1.447,2410,1.537,1007,1.792
4674,1.856,8951,1.722,2426,1.249,1091,1.607
3238,1.957,8651,1.61,1416,1.242,1092,1.709
3504,1.605,10270,1.988,2322,1.429,1027,1.89
3766,1.556,9473,1.382,2400,1.459,1047,1.548
7595,1.437,9400,1.705,1906,1.232,1143,1.981
6793,1.586,8648,1.407,1947,1.275,990.5,1.807
6413,1.174,9075,1.871,2818,1.254,1063,1.823
3841,1.922,8041,1.828,2106,1.47,1049,1.729
1481,1.28,9153,1.925,2310,1.818,886.3,1.988
4013,1.811,11360,1.546,2213,1.429,913.4,1.714
3380,1.826,10490,1.662,2140,1.414,870.3,1.524
3992,1.255,9850,1.978,1767,1.734,981.8,1.593
6978,0.6759,10290,1.595,2397,1.337,1013,1.801
5996,1.649,9856,1.933,2213,1.47,1028,1.853
8909,1.983,9013,1.868,2667,1.418,856.7,1.826
2541,1.234,9556,1.844,2365,1.504,1219,1.745
3460,1.522,8779,1.69,2523,1.123,978,1.915
3700,1.731,8545,1.88,2708,1.32,997,1.567
2491,1.717,9388,1.928,2040,1.415,1081,1.833
2618,1.73,9338,1.734,2578,1.123,1087,1.818
1915,1.83,9469,1.256,2064,1.49,1048,1.729
1494,1.468,8943,1.767,2041,1.554,935.6,1.747
1689,1.822,9849,1.628,2343,1.418,1080,1.707
5110,1.739,9794,1.361,1987,1.384,1012,1.879
6950,1.844,8770,1.892,2056,1.504,1008,1.873
2180,1.123,9516,1.572,2071,1.627,942.9,1.983
5411,1.533,9343,1.596,2285,1.367,913.8,1.742
4669,1.785,8858,1.783,2134,1.397,1010,1.766
5145,1.916,8850,1.893,1642,1.68,1183,1.824
4653,1.812,8742,1.877,2601,1.582,1066,1.771
5206,1.754,9235,1.904,3012,1.713,976.2,1.988
2926,1.662,8503,1.761,2258,1.269,982.1,1.894
3720,0.9286,10050,1.55,2183,1.631,865.5,1.76
6331,1.204,9827,1.985,2051,1.214,969.3,1.934
4613,0.9079,10320,1.713,2772,1.307,1101,1.52
