ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
34560,1.061,NA,NA,NA,NA,NA,NA,9754,1.104,NA,NA,31730,0.9398
62310,0.8526,NA,NA,NA,NA,NA,NA,9170,1.652,NA,NA,31460,0.873
47020,0.9324,NA,NA,NA,NA,NA,NA,8224,2.061,NA,NA,27850,0.9
33030,1.161,NA,NA,NA,NA,NA,NA,9032,1.361,NA,NA,28710,0.9688
45080,1.041,NA,NA,NA,NA,NA,NA,8297,1.743,NA,NA,30720,0.809
127600,0.6269,NA,NA,NA,NA,NA,NA,9007,1.41,NA,NA,26110,0.8992
32450,1.127,NA,NA,NA,NA,NA,NA,8333,1.24,NA,NA,32040,0.8845
59030,0.8243,NA,NA,NA,NA,NA,NA,9365,1.665,NA,NA,28830,0.9115
47130,0.8815,NA,NA,NA,NA,NA,NA,8058,1.44,NA,NA,27960,0.9255
48130,0.9021,NA,NA,NA,NA,NA,NA,8559,1.207,NA,NA,30270,0.9401
44550,0.9123,NA,NA,NA,NA,NA,NA,8564,1.322,NA,NA,29090,0.8778
39800,1.081,NA,NA,NA,NA,NA,NA,9175,1.43,NA,NA,31020,0.9016
31780,1.108,NA,NA,NA,NA,NA,NA,10330,1.467,NA,NA,28650,0.8475
28690,1.232,NA,NA,NA,NA,NA,NA,9807,1.057,NA,NA,28350,0.8157
57070,0.8365,NA,NA,NA,NA,NA,NA,8384,1.393,NA,NA,27340,0.8898
18370,1.845,NA,NA,NA,NA,NA,NA,10140,1.281,NA,NA,30090,0.856
23090,1.553,NA,NA,NA,NA,NA,NA,8543,1.375,NA,NA,30420,0.7474
49490,0.9086,NA,NA,NA,NA,NA,NA,9970,1.304,NA,NA,31830,0.9495
33240,1.119,NA,NA,NA,NA,NA,NA,10230,1.386,NA,NA,29020,0.9209
77590,0.8211,NA,NA,NA,NA,NA,NA,9553,1.276,NA,NA,29520,0.9125
25000,1.519,NA,NA,NA,NA,NA,NA,8986,1.479,NA,NA,27250,0.969
19100,1.838,NA,NA,NA,NA,NA,NA,9354,1.349,NA,NA,27610,0.8508
25430,1.447,NA,NA,NA,NA,NA,NA,10050,1.129,NA,NA,23500,0.8022
26480,1.326,NA,NA,NA,NA,NA,NA,9684,1.487,NA,NA,31310,0.8385
36590,0.9899,NA,NA,NA,NA,NA,NA,9809,1.146,NA,NA,27890,0.876
51830,0.9056,NA,NA,NA,NA,NA,NA,8934,1.264,NA,NA,30240,0.8998
34570,1.116,NA,NA,NA,NA,NA,NA,8769,1.295,NA,NA,28710,0.9314
31460,1.231,NA,NA,NA,NA,NA,NA,9930,1.146,NA,NA,27380,0.9619
43050,1.114,NA,NA,NA,NA,NA,NA,8754,1.092,NA,NA,36570,0.7992
74520,0.7514,NA,NA,NA,NA,NA,NA,8432,1.636,NA,NA,23720,0.8744
30130,1.253,NA,NA,NA,NA,NA,NA,9711,1.003,NA,NA,28050,0.9713
32320,1.243,NA,NA,NA,NA,NA,NA,9829,1.367,NA,NA,30070,0.9075
45450,0.8942,NA,NA,NA,NA,NA,NA,9147,1.545,NA,NA,31320,0.9552
31630,1.173,NA,NA,NA,NA,NA,NA,8649,1.755,NA,NA,30670,0.901
68780,0.7624,NA,NA,NA,NA,NA,NA,10680,1.029,NA,NA,28710,0.892
62910,0.868,NA,NA,NA,NA,NA,NA,10240,1.093,NA,NA,28750,1.004
