ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
NA,NA,NA,NA,109600,2.307,83350,1.361,8940,1.006,NA,NA,8167,0.8996
NA,NA,NA,NA,950300,1.076,33150,4.471,8891,1.065,NA,NA,8979,0.8564
NA,NA,NA,NA,12740000,0.6715,35160,3.622,8634,1.035,NA,NA,8058,0.8794
NA,NA,NA,NA,19310000,0.6657,107500,1.208,8444,0.9879,NA,NA,8585,0.8891
NA,NA,NA,NA,6068000,0.6569,87990,1.1,8175,0.998,NA,NA,7608,0.8395
NA,NA,NA,NA,56260000,0.466,36290,3.456,8355,1.162,NA,NA,8590,0.8217
NA,NA,NA,NA,22770000,0.5279,71460,1.44,7941,0.8677,NA,NA,8064,0.8661
NA,NA,NA,NA,22770000,0.5279,31790,4.83,6011,0.8468,NA,NA,8526,0.8502
NA,NA,NA,NA,13480000,0.6652,31690,3.926,7163,1,NA,NA,8130,0.8724
NA,NA,NA,NA,9438000,0.7193,253300,0.6856,8312,0.8991,NA,NA,8074,0.8592
NA,NA,NA,NA,9438000,0.7193,31720,4.785,9869,0.774,NA,NA,7744,0.8665
NA,NA,NA,NA,42280000,0.484,34520,4.235,8349,0.9308,NA,NA,8105,0.8266
NA,NA,NA,NA,42280000,0.484,50500,1.63,8661,1.386,NA,NA,8089,0.8194
NA,NA,NA,NA,1.2e+07,0.5546,38840,2.857,8409,1.002,NA,NA,8693,0.8676
NA,NA,NA,NA,991600,0.9549,34350,3.755,8369,1.012,NA,NA,8100,0.8026
NA,NA,NA,NA,473800,1.202,70680,1.475,8961,0.8028,NA,NA,7941,0.8436
NA,NA,NA,NA,386400,1.231,46200,1.935,8215,1.041,NA,NA,7909,0.8136
NA,NA,NA,NA,138500,2.086,67660,1.641,8647,1.014,NA,NA,8255,0.869
NA,NA,NA,NA,319200,1.501,32260,3.742,9563,0.7463,NA,NA,8494,0.9069
NA,NA,NA,NA,684000,0.9325,51520,2.696,8057,0.9435,NA,NA,7817,0.8474
NA,NA,NA,NA,2057000,0.7936,39280,3.496,8835,0.9627,NA,NA,7619,0.8335
NA,NA,NA,NA,4193000,0.6979,32150,5.226,8246,1.078,NA,NA,7674,0.8233
NA,NA,NA,NA,3574000,0.7522,30550,5.032,8193,0.7564,NA,NA,8067,0.8295
NA,NA,NA,NA,11600000,0.6335,27670,7.281,7625,0.8969,NA,NA,8104,0.8284
NA,NA,NA,NA,3554000,0.8897,30220,5.891,7398,0.9167,NA,NA,7631,0.8391
NA,NA,NA,NA,5010000,0.7136,52350,1.802,6851,0.8438,NA,NA,8843,0.8387
NA,NA,NA,NA,4.251e+09,0.3305,52350,1.802,8803,0.7656,NA,NA,8266,0.8997
NA,NA,NA,NA,4.251e+09,0.3305,57350,1.867,7886,0.9572,NA,NA,9289,0.8702
NA,NA,NA,NA,4.251e+09,0.3305,86410,1.185,6747,0.9894,NA,NA,8105,0.892
NA,NA,NA,NA,773300000,0.3648,79270,1.143,7652,1.212,NA,NA,8895,0.863
NA,NA,NA,NA,773300000,0.3648,32540,4.828,8785,0.8731,NA,NA,8340,0.8495
NA,NA,NA,NA,773300000,0.3648,29270,6.436,9522,0.9991,NA,NA,8542,0.9165
NA,NA,NA,NA,773300000,0.3648,31310,6.058,8269,0.8562,NA,NA,8981,0.8614
NA,NA,NA,NA,773300000,0.3648,29780,5.56,8167,0.8594,NA,NA,8821,0.9
NA,NA,NA,NA,1.262e+09,0.3602,28580,7.57,7624,0.8862,NA,NA,8269,0.8805
NA,NA,NA,NA,1.262e+09,0.3602,27630,9.404,8016,1.012,NA,NA,9136,0.7965
NA,NA,NA,NA,1.262e+09,0.3602,28370,8.5,8983,0.8246,NA,NA,7962,0.8383
NA,NA,NA,NA,1.262e+09,0.3602,28210,8.605,6316,0.9379,NA,NA,8466,0.8714
NA,NA,NA,NA,735200000,0.3747,28350,9.318,8295,0.9399,NA,NA,8288,0.9407
NA,NA,NA,NA,933600000,0.4324,31230,4.845,7434,1.116,NA,NA,8295,0.8681
NA,NA,NA,NA,94560000,0.4389,31470,4.895,7087,1.124,NA,NA,8089,0.8151
NA,NA,NA,NA,94560000,0.4389,28720,6.323,8593,0.8644,NA,NA,8786,0.7915
NA,NA,NA,NA,166400000,0.4333,53540,2.238,8095,1.058,NA,NA,8868,0.8467
NA,NA,NA,NA,210800000,0.3847,51850,2.073,7852,1.222,NA,NA,8589,0.8678
NA,NA,NA,NA,375200000,0.4037,85340,1.212,6619,1.087,NA,NA,8422,0.8759
NA,NA,NA,NA,48550000,0.4755,77000,1.356,8321,0.9502,NA,NA,7860,0.874
NA,NA,NA,NA,14790000,0.6638,76430,1.174,7627,0.9098,NA,NA,8337,0.8687
NA,NA,NA,NA,47630,5.557,30600,4.817,7521,0.9318,NA,NA,8431,0.8246
NA,NA,NA,NA,49110,5.164,47850,2.284,9776,0.9169,NA,NA,8006,0.884
NA,NA,NA,NA,49130,5.468,53650,1.66,6649,0.8671,NA,NA,8125,0.8436
NA,NA,NA,NA,42940,6.255,45240,1.927,6768,1.034,NA,NA,7786,0.8047
NA,NA,NA,NA,57410,3.905,56810,1.59,7616,0.9043,NA,NA,8344,0.8174
NA,NA,NA,NA,57410,3.905,35330,3.449,7342,1.075,NA,NA,8805,0.8513
NA,NA,NA,NA,55550,4.241,39980,2.551,8186,0.8555,NA,NA,8561,0.8484
NA,NA,NA,NA,3753000,0.8055,103800,1.13,6976,1.043,NA,NA,8341,0.8132
NA,NA,NA,NA,11640000,0.606,129100,0.9637,8143,0.8932,NA,NA,8425,0.8553
NA,NA,NA,NA,6987000,0.63,129100,0.9637,8050,0.8076,NA,NA,7652,0.8571
NA,NA,NA,NA,31170000,0.5544,117200,1.04,7617,1.268,NA,NA,8324,0.8505
NA,NA,NA,NA,31170000,0.5544,27930,8.178,6592,0.8445,NA,NA,7959,0.8398
NA,NA,NA,NA,10760000,0.6161,149700,0.929,7685,0.9108,NA,NA,7909,0.8655
NA,NA,NA,NA,10760000,0.6161,168200,0.8543,7702,0.8983,NA,NA,8065,0.8249
NA,NA,NA,NA,10760000,0.6161,148900,1.049,6766,0.9749,NA,NA,9098,0.8142
NA,NA,NA,NA,1530000,0.8723,88120,1.041,7552,1.05,NA,NA,9099,0.8827
NA,NA,NA,NA,1854000,1.824,85420,1.354,6641,0.9439,NA,NA,8075,0.84
NA,NA,NA,NA,89190,2.406,81370,1.222,7630,0.9132,NA,NA,8667,0.8514
NA,NA,NA,NA,22140000,0.5424,106800,1.118,6987,1.003,NA,NA,7927,0.865
NA,NA,NA,NA,61970000,0.4468,100100,1.142,8415,0.8546,NA,NA,8533,0.8398
NA,NA,NA,NA,61970000,0.4468,100100,1.142,6921,0.9022,NA,NA,8284,0.8144
NA,NA,NA,NA,61970000,0.4468,126700,1.012,9203,0.9842,NA,NA,8259,0.8546
NA,NA,NA,NA,112200000,0.4611,34280,3.983,8263,1.003,NA,NA,7544,0.8038
NA,NA,NA,NA,214300000,0.3961,30650,4.92,8045,0.9209,NA,NA,8303,0.8511
NA,NA,NA,NA,370500000,0.4785,30120,5.327,7480,1.038,NA,NA,7913,0.8536
NA,NA,NA,NA,71440000,0.4972,31870,4.709,7905,1.032,NA,NA,8259,0.8399
NA,NA,NA,NA,75170000,0.5175,49320,2.203,6801,0.8024,NA,NA,8173,0.8444
NA,NA,NA,NA,22220000,0.6114,83820,1.363,7312,0.9282,NA,NA,8647,0.895
NA,NA,NA,NA,2.215e+09,0.3715,46210,2.449,7610,0.91,NA,NA,7912,0.8765
NA,NA,NA,NA,2.215e+09,0.3715,63060,1.565,9229,0.9336,NA,NA,8976,0.8513
NA,NA,NA,NA,3.902e+09,0.3751,49640,2.17,7783,0.8946,NA,NA,8737,0.9097
NA,NA,NA,NA,3.902e+09,0.3751,58190,1.994,9306,0.7845,NA,NA,8741,0.8807
NA,NA,NA,NA,3.902e+09,0.3751,34940,2.865,9806,0.8391,NA,NA,8044,0.8447
NA,NA,NA,NA,9.323e+09,0.3568,40640,2.46,10190,0.7914,NA,NA,7977,0.8245
NA,NA,NA,NA,7.077e+09,0.3387,49940,2.211,8968,0.7349,NA,NA,7928,0.8696
NA,NA,NA,NA,7.077e+09,0.3387,39350,2.623,8331,0.8848,NA,NA,8339,0.932
NA,NA,NA,NA,7.077e+09,0.3387,44040,2.139,7177,1.066,NA,NA,8393,0.8793
NA,NA,NA,NA,7.077e+09,0.3387,51040,1.589,9218,0.7189,NA,NA,8387,0.9203
NA,NA,NA,NA,7.077e+09,0.3387,37060,3.741,8543,1.017,NA,NA,8415,0.8755
NA,NA,NA,NA,9.925e+09,0.3364,45680,1.901,7141,0.82,NA,NA,8450,0.889
NA,NA,NA,NA,9.925e+09,0.3364,85820,1.191,7806,1.004,NA,NA,8115,0.8642
NA,NA,NA,NA,9.925e+09,0.3364,66290,1.409,9155,0.9157,NA,NA,8067,0.8326
NA,NA,NA,NA,6.009e+09,0.3269,51480,1.685,6082,0.977,NA,NA,8042,0.8632
NA,NA,NA,NA,6.009e+09,0.3269,58240,1.621,7706,0.9417,NA,NA,8273,0.8499
NA,NA,NA,NA,3.969e+09,0.3052,99190,1.062,7556,0.8708,NA,NA,7915,0.8986
NA,NA,NA,NA,2.093e+09,0.3347,40820,2.591,7541,0.9856,NA,NA,8190,0.9553
NA,NA,NA,NA,848600000,0.3681,35480,3.263,8557,0.7632,NA,NA,8006,0.8333
NA,NA,NA,NA,848600000,0.3681,38360,3.343,7059,0.9246,NA,NA,7996,0.8202
NA,NA,NA,NA,848600000,0.3681,63340,1.547,9719,0.9977,NA,NA,8361,0.8669
NA,NA,NA,NA,848600000,0.3681,34150,3.542,9211,1.002,NA,NA,7980,0.8307
NA,NA,NA,NA,653600000,0.4823,32180,4.53,8046,0.9444,NA,NA,7856,0.8191
NA,NA,NA,NA,117600000,0.4414,31710,4.521,11950,0.7555,NA,NA,7761,0.8552
NA,NA,NA,NA,2.11e+08,0.42,58030,1.676,8237,1.109,NA,NA,8214,0.865
NA,NA,NA,NA,102300000,0.513,81390,1.131,6288,0.804,NA,NA,7904,0.8214
NA,NA,NA,NA,52540000,0.5043,44130,2.379,9324,0.7498,NA,NA,7808,0.8616
