ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
247600000,0.6763,40540,1.29,156000,1.604
2.801e+09,1.257,2435,1.724,129800,1.622
624900,0.9745,6728,1.06,2.108e+09,1.84
45250,0.9635,5654,1.009,54740,1.477
1022000,1.817,6601,1.135,107300000,1.079
2508000,0.9399,4467,1.432,283700000,1.205
13540000,1.327,7955,1.186,2900000,1.454
377800000,0.5245,414800,0.5,140600000,1.175
103100000,1.351,315700,0.5604,1.633e+09,0.9842
8584000,1.246,9297,1.101,39840000,1.432
32800000,0.7643,6089,1.325,4430000,1.413
4551000,1.341,513500,0.5423,51550000,0.5138
1273000,1.274,114000,0.6734,6.91e+09,1.683
1.796e+09,0.5566,14250000,0.8983,492600,1.593
4602000,1.375,2469000,0.511,6.642e+09,1.155
305800,1.245,313800,1.402,128600000,1.753
1.476e+09,0.8098,251400,1.878,515100000,1.344
11450000,0.5896,861800,1.158,494000,1.271
16690000,0.7349,785100000,1.865,1549000,1.469
1783000,0.8858,970300000,1.187,6330,1.702
2959000,1.623,7061000,1.583,611800,1.564
854900,1.535,3.493e+09,1.974,23000,1.74
915000,1.594,1236000,0.6669,99150,0.9418
502400000,1.294,3655,1.737,13660,1.609
1.219e+09,1.5,3371,1.451,6.36e+09,0.8433
1.146e+09,1.998,2911,1.35,111800,1.821
2.172e+09,1.611,5204000,0.8043,24480000,1.236
33510000,1.425,6043,1.167,5776000,1.926
3917000,0.7967,6043,1.167,860100000,1.722
4529000,0.8401,3246,1.285,335800000,1.655
118900,1.5,5637,1.315,1263000,1.769
19660000,1.755,8569,1.102,302000,0.6774
2.014e+09,0.8316,4587,1.324,923300,0.9987
83520000,1.206,455000,1.85,85390000,1.701
202100000,1.056,50230,1.906,380400000,1.965
416100,1.169,27570,0.7355,1.395e+09,0.6658
290700000,0.935,29600,0.7531,5.732e+09,1.029
29280000,1.575,9244,1.016,2.344e+09,1.24
25800,1.477,6820,1.231,454600,1.876
22070000,1.004,3328,1.315,52430,1.441
84640000,1.142,3752,1.343,5.42e+08,0.7325
2.2e+09,0.8295,5079,1.22,4622,1.817
76580,1.293,7766,1.03,9844,1.827
263300,1.931,242500,0.623,1465000,1.394
9314000,1.962,239700,0.54,15630,1.68
2864000,1.725,97670,0.6642,11340,1.249
26860000,1.421,50050,0.7449,42030000,1.063
149800,0.9392,18950,0.8066,551100,1.795
36560000,1.265,1548,1.952,80280,0.9813
67070000,0.6815,76250,1.955,8580000,0.5
1.426e+09,1.423,10640000,1.682,963500,1.5
884700000,1.966,16640000,1.31,1570000,1.876
9.177e+09,1.836,7685,1.043,11150,1.615
719600,0.7048,10690,0.8476,9049,1.902
332100,1.184,7941,0.892,1532000,0.7097
99110000,1.188,280900,0.5026,55780,1.919
1.45e+09,0.9523,2656000,1.982,8358000,1.614
1.145e+09,1.375,2096000,1.757,4.599e+09,1.107
2e+08,0.9674,219100000,1.546,57560000,1.885
5.067e+09,1.907,2.003e+09,1.723,6.103e+09,1.67
3.474e+09,1.565,4593000,1.508,11530000,1.008
131500000,1.345,120200,1.42,3148000,1.246
846700,1.999,33040,0.6961,509100000,1.737
421200,1.052,4890,1.286,12550000,0.8569
93380000,0.7508,103800,0.5929,14530,1.979
70650,1.93,7502,1.013,15180000,1.827
5636,1.948,79960,0.6354,111500,1.58
262300,1.248,16990,0.8229,4098,1.834
21490,1.997,84950,0.5725,110400,1.037
11000,1.825,11440,0.9786,8539000,1.369
133300,1.582,4434,1.331,1.733e+09,0.6325
3.749e+09,1.004,594600,1.119,13600000,0.8868
755900,1.226,471400000,0.9547,16310,1.647
163300000,1.235,465000,1.561,50160,1.351
37240000,1.395,3787,1.78,657700,1.829
4.281e+09,1.091,4835,1.233,318000,0.925
885600000,1.535,3955,1.487,5670000,0.8523
30920,1.641,3249,1.458,2969000,0.6758
8034,1.6,3377,1.446,178500,1.472
4234000,1.987,4139,1.527,7.965e+09,1.889
239100,1.153,43510,0.8343,11080,1.631
136100,1.927,21520,0.877,27640000,1.418
2929000,1.845,14820,0.8923,6447000,1.234
2.342e+09,1.816,424700,0.5267,2.572e+09,1.61
5.86e+08,1.767,305400,0.5853,8.992e+09,1.333
965500000,1.15,114100,0.5995,5.656e+09,0.9259
106100,1.783,3194,1.209,7674,1.826
