ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
11220,1.129,4062,1.287,992.1,0.9128
13480,1.658,4028,1.197,1317,1.113
13860,0.9772,4035,1.189,1097,1.057
10880,0.9669,3703,1.243,827.3,1.033
15940,1.796,4426,1.256,818.4,0.9908
13990,1.43,3876,1.297,1076,1.227
11360,1.426,3934,1.303,1156,1.188
11160,0.9515,3803,1.289,1155,0.9107
15360,1.142,4193,1.219,1247,0.9561
13840,1.492,4138,1.221,1169,1.255
14160,1.327,4274,1.217,1055,0.7977
11420,1.097,4473,1.221,1057,0.9546
11190,1.226,4232,1.26,1217,1.122
12010,1.275,3961,1.221,982.5,0.928
13330,1.062,3824,1.275,1050,1.058
15880,1.119,4021,1.246,1102,1.102
14420,0.9626,3859,1.335,1165,1.246
12750,1.014,4015,1.312,1250,1.16
17130,1.45,3609,1.3,1070,1.075
14680,1.768,3446,1.327,1083,1.029
13200,1.148,3693,1.405,1002,1.006
14470,1.247,3858,1.319,1045,1.147
17710,1.392,3930,1.173,1062,1.204
14590,1.742,3864,1.203,875,1.069
15270,1.069,3894,1.229,1029,0.8894
15750,1.123,3917,1.171,939.5,0.9633
18840,1.112,3975,1.287,1355,1.082
15320,1.083,3995,1.299,1101,0.9809
15930,1.074,4174,1.236,1098,0.9835
14680,1.418,4057,1.222,1147,1.097
13720,1.247,3869,1.335,939.8,0.9995
14750,1.261,3975,1.299,1011,1.036
14850,1.37,4281,1.25,1060,0.8598
14760,1.377,3931,1.32,1204,0.9781
14540,1.206,4035,1.278,1143,1.194
13180,1.321,4062,1.224,1248,1.066
13250,1.224,4280,1.294,1305,1.086
14460,1.269,4106,1.28,1032,1.21
14520,1.174,4211,1.359,1079,1.088
13170,1.402,3920,1.357,968.7,0.9241
15080,1.367,3756,1.268,991.3,0.8908
13630,1.139,4060,1.29,1239,1.237
12420,0.9654,3885,1.286,1092,1.086
13940,1.011,3774,1.287,895.2,0.8295
13280,1.062,4175,1.217,1002,0.9239
15590,1.073,4151,1.215,1210,1.189
13000,1.485,4130,1.302,884.3,0.8869
13030,1.071,4571,1.263,861.8,0.8338
12610,1.427,4038,1.227,1182,1.272
12830,1.086,4044,1.218,1102,1.136
10960,1.398,4161,1.27,1142,0.9173
15780,1.148,4023,1.277,1134,1.056
13680,1.142,4082,1.271,1331,0.994
12290,1,3842,1.193,1336,1.508
13110,1.043,4146,1.342,1264,1.219
12020,1.38,3799,1.234,1132,1.057
13340,1.174,3953,1.263,1088,1.093
14800,0.9771,4228,1.204,962.3,1.224
14400,1.126,3973,1.247,934.1,1.262
13420,1.034,3770,1.263,1022,0.9821
14650,1.446,4019,1.294,1152,0.9887
15520,1.611,3701,1.302,740.4,0.9055
14750,1.333,3715,1.255,1042,1.14
12930,1.255,4067,1.264,1251,0.8949
13020,1.37,4040,1.209,1044,1.113
10920,1.202,4057,1.236,981.8,0.9673
13180,1.403,4194,1.189,1115,1.043
12660,1.41,4052,1.249,1033,1.051
16390,1.661,4170,1.207,1428,1.061
15100,1.416,4043,1.234,1226,0.9877
14060,1.796,3745,1.196,1380,1.136
14190,1.322,4014,1.238,988.2,0.909
13970,1.441,4177,1.158,1196,1.181
13770,1.417,4078,1.192,1089,1.071
14050,1.344,4095,1.279,1191,0.9828
13040,1.303,3949,1.205,995.4,1.046
13410,1.414,4238,1.228,820.3,0.9344
14180,1.285,4289,1.306,1138,1.098
11840,1.136,4147,1.257,981.9,0.9391
13240,1.274,3655,1.301,985.2,0.9551
13380,1.239,3805,1.26,1233,1.153
12000,1.263,3772,1.327,754.2,0.8077
