ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
260800,1.521,55250,1.26,9024,1.944
383100,1.305,55460,1.301,9653,1.761
199900,1.811,61770,1.245,8878,1.733
178200,1.868,58290,1.152,9132,1.929
304400,1.639,53740,1.366,9454,1.947
241800,1.71,59940,1.291,9074,1.99
238100,1.698,56470,1.178,9325,1.796
201300,1.976,58390,1.243,9793,1.934
179200,1.852,53580,1.345,8933,1.998
167300,1.682,54140,1.344,10050,1.881
295100,1.422,54030,1.433,9200,1.713
234000,1.917,58460,1.132,8995,1.81
201200,1.958,59840,1.185,9202,1.9
205900,1.847,61740,1.288,9090,1.984
212800,1.905,63710,1.118,8834,1.796
2e+05,1.892,59290,1.125,9289,1.892
207000,1.951,59280,1.228,9464,1.911
249300,1.714,64570,1.056,8819,1.939
201400,1.929,60640,1.101,9282,1.953
182000,1.93,62790,1.141,9772,1.965
172700,1.977,58290,1.337,8887,1.984
217400,1.799,51960,1.44,9089,1.934
252600,1.616,59210,1.085,9890,1.884
274400,1.613,55420,1.298,10190,1.853
363000,1.37,59510,1.255,9408,1.839
212000,1.925,52740,1.252,7627,1.693
288200,1.589,55510,1.258,8934,1.956
358900,1.341,57230,1.286,9776,1.997
356000,1.381,54320,1.058,9193,1.904
244300,1.888,59230,1.111,9448,1.999
310600,1.85,56940,1.099,9106,1.939
280400,1.637,57490,1.209,9323,1.934
210300,1.888,62330,1.239,8927,1.936
212700,1.95,59710,1.244,8790,1.856
206700,1.752,60570,1.237,9404,1.979
197500,1.941,51720,1.234,10020,1.935
212400,1.956,60920,1.271,9821,1.927
186900,1.928,53510,1.319,10130,1.85
246000,1.806,57090,1.356,9379,1.819
198500,1.97,55240,1.129,9359,1.995
202300,1.982,54040,1.214,10100,1.915
254000,1.792,59320,1.057,8946,1.798
207500,1.902,55470,1.271,9722,1.783
598400,1.292,58420,1.25,9541,1.973
402300,1.492,54710,1.281,9315,1.962
494900,1.344,65210,1.088,9348,1.993
211400,1.951,57140,1.209,9429,1.962
278300,1.308,54680,1.257,9431,1.981
272800,1.991,50740,1.339,9385,1.921
302700,1.745,52950,1.427,9381,1.958
212800,1.636,55510,1.204,8901,1.916
201200,1.732,52760,1.111,8705,1.886
268500,1.577,59930,1.247,9350,1.872
228200,1.985,62820,1.257,8845,1.778
210000,1.793,58250,1.258,9692,1.979
273300,1.933,58150,1.274,8579,1.97
220800,1.953,61400,1.198,9568,1.977
211700,1.939,54580,1.32,9364,1.97
233100,1.949,53610,1.304,10580,1.99
206500,1.996,63900,1.309,9462,1.756
231800,1.753,54710,1.128,9780,1.993
255300,1.548,54750,1.15,9766,1.928
199500,1.72,53510,1.13,9252,2
224400,1.836,53980,1.263,9203,1.832
224100,1.686,62010,1.304,9488,1.858
360400,1.17,52350,1.37,9738,1.942
202700,1.691,56940,1.211,8786,1.958
311400,1.67,61290,1.125,9547,1.873
392200,1.365,60220,1.222,8791,1.783
343800,1.593,61920,1.069,9068,1.874
247900,1.528,56120,1.099,9168,1.884
241300,1.763,60120,1.222,9258,1.996
233200,1.785,55540,1.184,9128,1.833
305700,1.471,62720,1.217,8917,1.919
205300,1.934,55730,1.309,9184,1.666
373500,1.264,63280,1.229,8790,1.915
226500,1.853,53470,1.231,8859,1.95
305200,1.76,59300,1.315,8575,1.859
344300,1.581,59050,1.086,8619,1.944
311500,1.719,56360,1.232,8906,1.875
214700,1.917,54130,1.286,9267,1.992
284900,1.634,48810,1.36,9649,1.868
442600,1.164,55830,1.218,9482,1.842
198800,1.928,55300,1.119,8775,1.868
239500,1.625,54160,1.237,9134,1.783
217600,1.896,54940,1.311,9954,1.78
192900,1.86,52850,1.197,8707,1.885
309000,1.699,58730,1.186,9005,1.868
209300,1.856,53600,1.202,8625,1.868
237300,1.49,57150,1.187,8408,1.872
246000,1.536,58830,1.239,9928,1.92
373800,1.389,56600,1.188,8557,1.686
316700,1.736,59810,1.261,9204,1.992
220300,1.902,58330,1.109,10330,1.965
215900,1.791,57510,1.24,9735,1.933
203000,1.931,57240,1.14,8417,1.79
228800,1.958,58510,1.107,8700,1.967
201700,1.901,56330,1.214,8879,1.81
216800,1.983,54210,1.163,9128,1.939
211900,1.975,60710,1.265,9120,1.976
236400,1.874,63740,1.031,9366,1.955
278600,1.559,60920,1.163,8975,1.939
405700,1.345,61670,1.252,9416,1.95
177400,1.917,53750,1.131,9716,1.973
236000,1.669,60250,1.199,9633,1.92
435700,1.337,58120,1.099,9070,1.796
580100,1.078,59270,1.263,9201,1.923
369500,1.304,53950,1.256,9188,1.934
275900,1.629,55160,1.262,9472,1.982
240900,1.758,59160,1.189,9137,1.897
228000,1.935,58930,1.142,9440,1.843
284900,1.438,56700,1.135,8575,1.726
209100,1.999,60140,1.132,9587,1.926
340400,1.446,59060,1.124,8411,1.793
211500,1.8,54370,1.244,8324,1.82
247200,1.814,56540,1.3,9587,1.941
203800,1.67,56130,1.127,9115,1.973
202700,1.876,62350,1.081,8726,1.65
227300,1.889,56890,1.139,9078,1.983
303700,1.705,61350,1.132,9332,1.973
244200,1.814,59710,1.224,9481,1.973
233600,1.695,63390,1.125,9644,1.939
214800,1.727,58330,1.297,9535,1.978
268500,1.459,61140,1.267,9481,1.92
250000,1.567,54740,1.326,9307,1.777
214100,1.665,60380,1.313,8590,1.813
250200,1.582,56840,1.26,8394,1.687
192000,1.854,52010,1.23,8842,1.951
212300,1.744,59020,1.245,8942,1.991
230800,1.691,56660,1.22,8480,1.944
253300,1.983,53290,1.283,9525,1.98
266200,1.602,63450,1.189,9688,1.993
273000,1.648,56730,1.341,9113,1.939
278900,1.955,54410,1.148,9367,1.965
266000,1.796,54210,1.217,9503,1.974
216500,1.763,56530,1.192,8983,1.912
207400,1.945,53110,1.154,9432,1.955
217100,1.779,55310,1.294,8843,1.804
175500,1.994,55720,1.123,7708,1.686
209300,1.968,64940,1.047,9154,1.817
321300,1.556,61890,1.121,9729,1.978
228500,1.583,66330,1.248,9448,1.983
308300,1.615,61800,1.146,8740,1.872
213900,1.922,57950,1.229,9287,1.997
284200,1.465,58640,1.294,9596,1.796
370600,1.262,55640,1.263,8661,1.81
301300,1.558,55310,1.203,9354,1.805
426600,1.348,59120,1.19,9689,1.93
212800,1.926,54330,1.19,9517,1.966
201100,1.987,60950,1.044,9202,1.911
220800,1.945,61420,1.108,9014,1.757
219100,1.902,57320,1.076,9293,1.639
195200,1.933,56190,1.122,8884,1.851
168700,1.8,58040,1.04,9348,1.908
242300,1.9,66220,0.9175,8893,1.998
205500,1.721,58200,1.403,8515,1.836
212500,1.789,61870,1.213,9422,1.933
233200,1.633,58950,1.349,9867,1.958
183400,1.83,55120,1.396,9208,1.98
272700,1.914,58270,1.227,9502,1.964
219700,1.993,60530,1.355,9079,1.911
230900,1.874,57780,1.221,9490,1.925
202900,1.738,49510,1.345,9086,1.908
419000,0.998,56990,1.2,9134,1.743
274500,1.642,56340,1.274,9188,1.931
367200,1.516,62270,1.195,8824,1.958
178200,1.969,56540,1.204,8960,1.902
186700,1.943,58860,1.215,9910,1.991
247900,1.936,56620,1.152,8544,1.821
269900,1.453,56460,1.189,8707,1.878
287800,1.725,61140,1.371,9202,1.873
247600,1.777,59120,1.112,8883,1.924
206600,1.948,55340,1.196,9021,1.997
239300,1.889,67080,1.311,9195,1.89
215400,1.951,58980,1.139,8846,1.772
215300,1.926,57660,1.157,8388,1.829
234800,1.927,60220,1.134,9759,1.933
233600,1.916,60550,1.119,10060,1.998
240100,1.867,57150,1.223,9814,1.961
293600,1.709,59460,1.257,9026,1.866
201000,1.768,61590,1.13,9349,1.932
299800,1.644,53240,1.161,9466,1.91
215300,1.851,62280,1.141,9277,1.943
209900,1.924,56740,1.217,9624,1.99
243000,1.869,64900,1.097,9357,1.968
289400,1.873,54410,1.116,8929,1.9
323300,1.254,55960,1.284,9693,1.791
207400,1.842,59760,1.114,8536,1.503
194500,1.914,57430,1.278,7841,1.457
226300,1.584,58850,1.183,8312,1.818
262600,1.825,51340,1.343,10020,1.8
255700,1.781,52900,1.264,9687,1.965
233500,1.785,56720,1.229,9099,1.72
200200,1.857,54630,1.279,9923,1.836
206000,1.9,58190,1.175,9131,1.895
304800,1.361,63930,1.13,8748,1.819
