Kmax,Ku,n,halfmax,Vhalf,slope
15.32,0.02138,0.6934,336.6,-70.79,0.04551
4.38,0.01778,1.429,4093,-18.7,0.00107
338000,0.01984,0.6156,7047000,-16.11,0.04796
9.586,0.01993,0.8711,597.5,-49.01,0.01604
109800,0.01797,0.6219,1928000,-71.28,0.05695
4.082,0.033,1.135,622.3,-67.5,0.00656
23.78,0.01673,0.6211,407.6,-8.773,0.05834
47290,0.01631,0.6725,1326000,-23.74,0.03566
27.14,0.01735,0.8198,1737,-60.65,0.01562
511.7,0.01386,0.6283,9935,-20.7,0.0515
5.106,0.01382,1.109,946.8,-8.652,0.005393
33170,0.02471,0.6449,748900,-59.52,0.04429
10.97,0.01383,0.8236,531.9,-19.35,0.02062
293100,0.01671,0.5291,3062000,-69.49,0.09572
5.658,0.01659,1.184,1388,-29.31,0.004076
9284,0.02482,0.6541,229100,-55.04,0.04052
8.465,0.01377,0.8676,459.4,-25.88,0.01843
37.84,0.01451,0.7214,1350,-6.402,0.02803
10.72,0.02447,0.7713,383.8,-60.83,0.02793
7.577,0.01438,0.8401,336.3,-15.26,0.02253
12.81,0.02637,0.8351,820.1,-41,0.01562
2002000,0.02535,0.5901,36490000,-50.59,0.05486
449300,0.01866,0.6819,15290000,-24.12,0.02939
57920,0.01921,0.6512,1525000,-3.746,0.03798
7.891,0.02372,0.819,273.2,-65.83,0.02888
21.76,0.01595,0.7936,1121,-10.4,0.01941
483900,0.01922,0.6082,10120000,-9.659,0.04782
697200,0.0165,0.6376,14090000,-63.86,0.04948
9.264,0.02394,0.9234,889.2,-45.98,0.01042
34.93,0.02506,0.7479,1316,-62.36,0.02654
4.917,0.02472,1.075,712.2,-61.06,0.006904
57920,0.02039,0.6149,1106000,-7.831,0.05237
119900,0.02533,0.5783,1791000,-62.64,0.06695
4.018,0.02993,1.189,841.9,-71.53,0.004773
7.577,0.0141,0.948,623.5,-16.3,0.01215
8.907,0.0211,0.8021,353,-72.99,0.02523
128700,0.01812,0.6576,3425000,-45.36,0.03758
8.056,0.01861,0.8717,535.3,-10.39,0.01505
10.23,0.034,0.8556,563.6,-62.93,0.01815
1441000,0.0201,0.5829,25390000,-12.87,0.05675
323200,0.02196,0.6617,8780000,-69.62,0.03681
604500,0.01906,0.5731,8664000,-36.78,0.06977
13.9,0.01776,0.7232,394.4,-33.61,0.03524
25.32,0.01834,0.6594,518.8,-70.07,0.0488
176600,0.01702,0.6232,3418000,-64.4,0.05167
2068000,0.01982,0.6417,47740000,-16.17,0.04332
19930,0.01639,0.7756,1075000,-28.22,0.01854
10320,0.02388,0.5742,137300,-63.28,0.07516
35120,0.01311,0.6384,800400,-11.16,0.04388
6.854,0.01514,0.9475,472.1,-50.82,0.01452
94510,0.02896,0.6351,2268000,-50.01,0.04167
87530,0.02472,0.6435,2059000,-61.91,0.04251
27.51,0.0194,0.7465,1027,-54.07,0.02679
6.089,0.01261,1.048,794.5,-46.14,0.007664
5.39,0.03184,1.031,636.2,-68.1,0.008472
1064000,0.0206,0.5353,12310000,-67.6,0.08643
8.563,0.01926,0.9501,843.1,-64.95,0.01016
8.446,0.01575,0.8794,410.4,-72.11,0.02058
26.27,0.02013,0.734,884.1,-16.03,0.02971
4.969,0.02552,1.203,1442,-71.65,0.003446
95770,0.01612,0.5978,1588000,-30.68,0.06031
8.818,0.02506,0.9282,852.9,-63.19,0.01034
27320,0.0226,0.6837,726400,-70.58,0.03761
4.468,0.017,1.141,675.8,-68.21,0.006611
21060,0.02472,0.5953,391900,-62.9,0.05374
5.225,0.02203,1.012,572.7,-9.344,0.009123
32660,0.01974,0.5657,482500,-9.252,0.06769
6.543,0.0134,0.9566,482.6,-47.99,0.01356
8.246,0.01459,1.037,1260,-60.51,0.006544
24640,0.02597,0.7483,1187000,-14,0.02076
22.72,0.01669,0.7387,750.7,-61.09,0.03027
900400,0.01585,0.6836,26400000,-47.12,0.03411
458500,0.0154,0.5023,4690000,-19.06,0.09776
5.587,0.02002,0.952,325.2,-72.35,0.01718
22.58,0.01578,0.6804,548.1,-42,0.0412
362300,0.01843,0.5264,4084000,-40.46,0.08871
31,0.01348,0.7607,1183,-25.39,0.0262
17.42,0.01953,0.7363,558.9,-15.32,0.03117
67970,0.02067,0.6795,2076000,-14.02,0.03274
462600,0.02681,0.62,10300000,-70.88,0.04491
7.724,0.01601,0.9152,631.2,-33.39,0.01224
48.79,0.01783,0.7638,2273,-10.73,0.02147
5.05,0.02581,1.115,978,-14.89,0.005164
288900,0.01839,0.7136,11120000,-34.75,0.02598
7.301,0.0177,0.9111,541.9,-13.91,0.01347
822800,0.01288,0.6755,23280000,-10.53,0.03534
90080,0.02695,0.621,1731000,-70.66,0.05204
2469,0.04882,0.5668,34310,-57.92,0.07196
5.972,0.01953,1.311,2821,-56.61,0.002117
346700,0.0179,0.6307,7458000,-31.38,0.04649
4.749,0.02551,0.9884,325.4,-73.37,0.01459
16.64,0.02149,0.7835,811.2,-10.02,0.02051
5157000,0.02633,0.5996,86980000,-71.16,0.05929
16010,0.01769,0.7404,648600,-64.59,0.02468
2882000,0.0205,0.6704,73710000,-73.06,0.0391
20920,0.01657,0.5914,319900,-47.59,0.0654
2027000,0.01938,0.649,46510000,-26.55,0.04358
9.56,0.01678,0.8953,721.8,-6.527,0.01324
7.83,0.02578,0.9055,611.3,-66.53,0.01281
230700,0.01954,0.5751,3405000,-17.3,0.06775
446300,0.02557,0.6409,11370000,-66.64,0.03925
357,0.0247,0.574,4876,-57.87,0.07322
681700,0.02203,0.6169,14330000,-14.33,0.04757
393900,0.01908,0.5375,4696000,-25.23,0.08388
154400,0.02418,0.5489,1880000,-56.99,0.08213
14.98,0.01669,0.6724,310.5,-66.7,0.04824
52.63,0.02079,0.757,2630,-5.628,0.02001
5.72,0.02008,0.9531,447.6,-20.48,0.01278
5.166,0.02518,1.058,563.1,-68.53,0.009174
872400,0.01343,0.5766,13990000,-21,0.06236
12.51,0.02089,0.7794,548.3,-6.127,0.02282
8.177,0.1437,1.002,1251,-16.92,0.006536
18.5,0.02067,0.7664,791.2,-6.593,0.02338
103800,0.01771,0.5795,1561000,-61.05,0.0665
8.872,0.0181,0.8816,539.6,-66.32,0.01644
4.729,0.0209,1.282,1931,-5.393,0.002449
53.69,0.01247,0.6213,836.6,-49.17,0.06418
56110,0.01393,0.7274,2469000,-6.452,0.02273
34700,0.01973,0.6142,710000,-21.06,0.04887
9.017,0.01733,0.7902,300,-69.81,0.03006
10.44,0.0202,0.7445,336.4,-24.93,0.03103
32.54,0.02079,0.8136,2318,-6.812,0.01404
5.573,0.02871,1.004,522.6,-65.47,0.01066
18.34,0.01836,0.6898,437.1,-65.34,0.04196
10.7,0.01535,0.9255,877.2,-37.48,0.0122
10.01,0.02515,0.8629,640.6,-62.63,0.01563
12890,0.05635,0.5603,177000,-64.04,0.07282
10.68,0.01356,0.7571,325.5,-27.04,0.03281
7.957,0.02719,0.995,917.1,-69.69,0.008676
10.95,0.01962,0.8451,576.9,-15.67,0.01898
54.75,0.02106,0.7525,2533,-5.339,0.02161
4.485,0.01786,1.22,1084,-31.06,0.004137
1624000,0.02535,0.5825,26470000,-60.95,0.06135
57.01,0.01642,0.7114,1850,-59.08,0.03082
8.801,0.02686,0.7361,242,-54.23,0.03637
1690,0.02547,0.6468,39750,-61.59,0.04252
110700,0.03665,0.6549,3073000,-49.14,0.03602
