hERG_IC50,hERG_h,hERG_Bmax
221.6,0.7016,99
129.1,1.347,79.99
168.1,0.5875,98.84
100.6,1.304,81.06
137.7,0.6274,98.78
187.4,0.7321,99
107.5,0.8106,87.34
140.8,0.9151,90.92
139.9,1.109,86.92
183.3,0.6855,99
219.4,0.6581,99
88.91,0.8856,82.27
88.8,1.137,81.3
205.2,0.7887,99
119.7,0.9348,88.75
170.7,0.6999,99
141.1,0.6515,98.98
140.2,0.7063,94.26
115.2,1.257,84.96
171.4,0.8914,95.66
170.7,0.6252,98.84
147.9,0.604,98.76
151.1,1.227,88.68
125.1,1.085,85.99
100.6,0.7281,90.31
92.93,1.002,84.28
100.9,1.29,81.7
209,0.7122,99
100.5,1.128,84.34
127.9,1.314,84.1
106.1,0.9613,83.71
130.5,0.6311,98.83
92.46,1.032,81.59
107.6,1.272,83.02
130,0.7751,88.85
127.4,0.9587,86.63
155.6,0.963,90.6
187,0.7516,99
116.5,1.12,85.03
106.5,1.229,81.53
128.1,0.5956,98.66
149,0.5921,98.92
128.1,0.6166,98.98
161.3,0.6929,96.77
104,1.051,85.75
107.9,1.068,86.16
165.7,0.9084,92.52
124.8,0.6247,96.61
162.9,0.6329,99
143.3,1.229,85.02
139.3,1.122,83.36
152.6,0.6574,98.95
131,1.258,82.55
140.1,0.6132,98.95
